source_row,paper_country_code,country,iso3,population_source_location,year,population_1_july_persons,original_population_thousands,variant,source_dataset,source_reference,source_locator,transformation_rule,provenance_class
72389,CYM,Cayman Islands,CYM,Cayman Islands,1985,21324,21.324,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72389,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72390,CYM,Cayman Islands,CYM,Cayman Islands,1986,22196,22.196,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72390,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72391,CYM,Cayman Islands,CYM,Cayman Islands,1987,23073,23.073,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72391,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72392,CYM,Cayman Islands,CYM,Cayman Islands,1988,23951,23.951,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72392,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72393,CYM,Cayman Islands,CYM,Cayman Islands,1989,24874,24.874,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72393,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72394,CYM,Cayman Islands,CYM,Cayman Islands,1990,25999,25.999,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72394,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72395,CYM,Cayman Islands,CYM,Cayman Islands,1991,27294,27.294,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72395,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72396,CYM,Cayman Islands,CYM,Cayman Islands,1992,28621,28.621,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72396,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72397,CYM,Cayman Islands,CYM,Cayman Islands,1993,29976,29.976,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72397,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72398,CYM,Cayman Islands,CYM,Cayman Islands,1994,31352,31.352,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72398,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72399,CYM,Cayman Islands,CYM,Cayman Islands,1995,32743,32.743,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72399,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72400,CYM,Cayman Islands,CYM,Cayman Islands,1996,34143,34.143,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72400,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72401,CYM,Cayman Islands,CYM,Cayman Islands,1997,35543,35.543,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72401,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72402,CYM,Cayman Islands,CYM,Cayman Islands,1998,36922,36.922,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72402,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72403,CYM,Cayman Islands,CYM,Cayman Islands,1999,38284,38.284,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72403,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72404,CYM,Cayman Islands,CYM,Cayman Islands,2000,39674,39.674,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72404,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72405,CYM,Cayman Islands,CYM,Cayman Islands,2001,41089,41.089,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72405,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72406,CYM,Cayman Islands,CYM,Cayman Islands,2002,42514,42.514,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72406,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72407,CYM,Cayman Islands,CYM,Cayman Islands,2003,43934,43.934,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72407,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72408,CYM,Cayman Islands,CYM,Cayman Islands,2004,45352,45.352,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72408,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72409,CYM,Cayman Islands,CYM,Cayman Islands,2005,46788,46.788,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72409,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72410,CYM,Cayman Islands,CYM,Cayman Islands,2006,48232,48.232,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72410,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72411,CYM,Cayman Islands,CYM,Cayman Islands,2007,49687,49.687,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72411,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72412,CYM,Cayman Islands,CYM,Cayman Islands,2008,51151,51.151,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72412,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72413,CYM,Cayman Islands,CYM,Cayman Islands,2009,52618,52.618,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72413,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72414,CYM,Cayman Islands,CYM,Cayman Islands,2010,54099,54.099,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72414,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72415,CYM,Cayman Islands,CYM,Cayman Islands,2011,55606,55.606,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72415,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72416,CYM,Cayman Islands,CYM,Cayman Islands,2012,57136,57.136,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72416,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72417,CYM,Cayman Islands,CYM,Cayman Islands,2013,58655,58.655,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72417,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72418,CYM,Cayman Islands,CYM,Cayman Islands,2014,60160,60.16,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72418,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72419,CYM,Cayman Islands,CYM,Cayman Islands,2015,61642,61.642,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72419,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72420,CYM,Cayman Islands,CYM,Cayman Islands,2016,63100,63.1,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72420,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72421,CYM,Cayman Islands,CYM,Cayman Islands,2017,64536,64.536,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72421,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72810,DMA,Dominica,DMA,Dominica,1950,50196,50.196,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72810,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72811,DMA,Dominica,DMA,Dominica,1951,50441,50.441,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72811,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72812,DMA,Dominica,DMA,Dominica,1952,50837,50.837,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72812,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72813,DMA,Dominica,DMA,Dominica,1953,51383,51.383,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72813,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72814,DMA,Dominica,DMA,Dominica,1954,52084,52.084,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72814,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72815,DMA,Dominica,DMA,Dominica,1955,52952,52.952,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72815,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72816,DMA,Dominica,DMA,Dominica,1956,53986,53.986,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72816,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72817,DMA,Dominica,DMA,Dominica,1957,55196,55.196,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72817,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72818,DMA,Dominica,DMA,Dominica,1958,56583,56.583,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72818,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72819,DMA,Dominica,DMA,Dominica,1959,58108,58.108,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72819,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72820,DMA,Dominica,DMA,Dominica,1960,59372,59.372,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72820,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72821,DMA,Dominica,DMA,Dominica,1961,60208,60.208,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72821,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72822,DMA,Dominica,DMA,Dominica,1962,60948,60.948,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72822,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72823,DMA,Dominica,DMA,Dominica,1963,61739,61.739,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72823,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72824,DMA,Dominica,DMA,Dominica,1964,62587,62.587,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72824,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72825,DMA,Dominica,DMA,Dominica,1965,63504,63.504,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72825,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72826,DMA,Dominica,DMA,Dominica,1966,64507,64.507,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72826,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72827,DMA,Dominica,DMA,Dominica,1967,65585,65.585,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72827,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72828,DMA,Dominica,DMA,Dominica,1968,66732,66.732,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72828,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72829,DMA,Dominica,DMA,Dominica,1969,67934,67.934,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72829,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72830,DMA,Dominica,DMA,Dominica,1970,68908,68.908,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72830,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72831,DMA,Dominica,DMA,Dominica,1971,69532,69.532,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72831,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72832,DMA,Dominica,DMA,Dominica,1972,70060,70.06,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72832,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72833,DMA,Dominica,DMA,Dominica,1973,70585,70.585,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72833,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72834,DMA,Dominica,DMA,Dominica,1974,71091,71.091,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72834,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72835,DMA,Dominica,DMA,Dominica,1975,71570,71.57,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72835,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72836,DMA,Dominica,DMA,Dominica,1976,72017,72.017,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72836,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72837,DMA,Dominica,DMA,Dominica,1977,72406,72.406,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72837,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72838,DMA,Dominica,DMA,Dominica,1978,72724,72.724,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72838,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72839,DMA,Dominica,DMA,Dominica,1979,72959,72.959,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72839,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72840,DMA,Dominica,DMA,Dominica,1980,73083,73.083,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72840,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72841,DMA,Dominica,DMA,Dominica,1981,72986,72.986,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72841,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72842,DMA,Dominica,DMA,Dominica,1982,72688,72.688,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72842,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72843,DMA,Dominica,DMA,Dominica,1983,72365,72.365,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72843,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72844,DMA,Dominica,DMA,Dominica,1984,72056,72.056,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72844,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72845,DMA,Dominica,DMA,Dominica,1985,71744,71.744,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72845,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72846,DMA,Dominica,DMA,Dominica,1986,71406,71.406,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72846,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72847,DMA,Dominica,DMA,Dominica,1987,71023,71.023,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72847,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72848,DMA,Dominica,DMA,Dominica,1988,70608,70.608,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72848,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72849,DMA,Dominica,DMA,Dominica,1989,70153,70.153,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72849,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72850,DMA,Dominica,DMA,Dominica,1990,69627,69.627,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72850,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72851,DMA,Dominica,DMA,Dominica,1991,69296,69.296,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72851,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72852,DMA,Dominica,DMA,Dominica,1992,69325,69.325,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72852,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72853,DMA,Dominica,DMA,Dominica,1993,69432,69.432,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72853,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72854,DMA,Dominica,DMA,Dominica,1994,69476,69.476,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72854,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72855,DMA,Dominica,DMA,Dominica,1995,69469,69.469,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72855,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72856,DMA,Dominica,DMA,Dominica,1996,69410,69.41,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72856,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72857,DMA,Dominica,DMA,Dominica,1997,69299,69.299,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72857,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72858,DMA,Dominica,DMA,Dominica,1998,69124,69.124,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72858,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72859,DMA,Dominica,DMA,Dominica,1999,68870,68.87,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72859,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72860,DMA,Dominica,DMA,Dominica,2000,68511,68.511,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72860,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72861,DMA,Dominica,DMA,Dominica,2001,68288,68.288,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72861,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72862,DMA,Dominica,DMA,Dominica,2002,68367,68.367,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72862,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72863,DMA,Dominica,DMA,Dominica,2003,68531,68.531,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72863,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72864,DMA,Dominica,DMA,Dominica,2004,68649,68.649,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72864,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72865,DMA,Dominica,DMA,Dominica,2005,68734,68.734,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72865,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72866,DMA,Dominica,DMA,Dominica,2006,68806,68.806,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72866,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72867,DMA,Dominica,DMA,Dominica,2007,68848,68.848,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72867,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72868,DMA,Dominica,DMA,Dominica,2008,68854,68.854,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72868,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72869,DMA,Dominica,DMA,Dominica,2009,68864,68.864,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72869,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72870,DMA,Dominica,DMA,Dominica,2010,68859,68.859,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72870,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72871,DMA,Dominica,DMA,Dominica,2011,69054,69.054,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72871,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72872,DMA,Dominica,DMA,Dominica,2012,69118,69.118,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72872,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72873,DMA,Dominica,DMA,Dominica,2013,69715,69.715,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72873,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
72874,DMA,Dominica,DMA,Dominica,2014,70373,70.373,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:72874,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
