chn_evidence_id,paper_country_code,affected_country,affected_country_code,chn_site_code,chn_site_name,event_date,storm_name,wind_mph,chn_original_category,closest_point_of_approach_miles,hurdat_storm_id,match_status,candidate_hurdat_ids,hurdat_original_category,category_conflict_flag,adopted_category,adoption_rule,source_dataset,source_reference,source_locator,source_url,source_sha256,proximity_rule,provenance_class
CHN-MWCB-20081108-044,CYM,Cayman Islands,CYM,MWCB,"Cayman Brac, Cayman Islands",2008-11-08,PALOMA,144,H4,2,AL172008,CONFIRMED_EXACT_NAME_DATE,AL172008,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:44,https://www.stormcarib.com/climatology/MWCB_all_isl.htm,eb3848017c983f4a36aefd15837c4e6ffbcd9eb21883987ae56494e3eeca61df,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19510815-040,DMA,Dominica,DMA,TDPD,Dominica,1951-08-15,CHARLIE,69,TS,41,AL041951,CONFIRMED_EXACT_NAME_DATE,AL041951,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:40,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19560811-041,DMA,Dominica,DMA,TDPD,Dominica,1956-08-11,BETSY,104,H2,19,AL031956,CONFIRMED_EXACT_NAME_DATE,AL031956,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:41,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19580830-042,DMA,Dominica,DMA,TDPD,Dominica,1958-08-30,ELLA,40,TS,63,AL051958,CONFIRMED_EXACT_NAME_DATE,AL051958,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:42,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19590818-043,DMA,Dominica,DMA,TDPD,Dominica,1959-08-18,EDITH,58,TS,15,AL061959,CONFIRMED_EXACT_NAME_DATE,AL061959,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:43,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19611001-044,DMA,Dominica,DMA,TDPD,Dominica,1961-10-01,FRANCES,58,TS,43,AL071961,CONFIRMED_EXACT_NAME_DATE,AL071961,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:44,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19631027-045,DMA,Dominica,DMA,TDPD,Dominica,1963-10-27,HELENA,52,TS,6,AL091963,CONFIRMED_EXACT_NAME_DATE,AL091963,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:45,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19640822-046,DMA,Dominica,DMA,TDPD,Dominica,1964-08-22,CLEO,127,H3,25,AL051964,CONFIRMED_EXACT_NAME_DATE,AL051964,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:46,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19660927-047,DMA,Dominica,DMA,TDPD,Dominica,1966-09-27,INEZ,127,H3,44,AL091966,CONFIRMED_EXACT_NAME_DATE,AL091966,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:47,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19700821-048,DMA,Dominica,DMA,TDPD,Dominica,1970-08-21,DOROTHY,63,TS,67,AL091970,CONFIRMED_EXACT_NAME_DATE,AL091970,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:48,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19790829-049,DMA,Dominica,DMA,TDPD,Dominica,1979-08-29,DAVID,144,H4,22,AL091979,CONFIRMED_EXACT_NAME_DATE,AL091979,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:49,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19810908-050,DMA,Dominica,DMA,TDPD,Dominica,1981-09-08,GERT,52,TS,18,AL151981,CONFIRMED_EXACT_NAME_DATE,AL151981,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:50,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19880910-051,DMA,Dominica,DMA,TDPD,Dominica,1988-09-10,GILBERT,46,TS,52,AL081988,CONFIRMED_EXACT_NAME_DATE,AL081988,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:51,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19890917-052,DMA,Dominica,DMA,TDPD,Dominica,1989-09-17,HUGO,138,H4,52,AL111989,CONFIRMED_EXACT_NAME_DATE,AL111989,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:52,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19930815-053,DMA,Dominica,DMA,TDPD,Dominica,1993-08-15,CINDY,40,TS,59,AL041993,CONFIRMED_EXACT_NAME_DATE,AL041993,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:53,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19950826-054,DMA,Dominica,DMA,TDPD,Dominica,1995-08-26,IRIS,52,TS,7,AL101995,CONFIRMED_EXACT_NAME_DATE,AL101995,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:54,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19950915-055,DMA,Dominica,DMA,TDPD,Dominica,1995-09-15,MARILYN,86,H1,2,AL151995,CONFIRMED_EXACT_NAME_DATE,AL151995,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:55,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-19960908-056,DMA,Dominica,DMA,TDPD,Dominica,1996-09-08,HORTENSE,63,TS,39,AL081996,CONFIRMED_EXACT_NAME_DATE,AL081996,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:56,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20090902-057,DMA,Dominica,DMA,TDPD,Dominica,2009-09-02,ERIKA,40,TS,53,AL062009,CONFIRMED_EXACT_NAME_DATE,AL062009,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:57,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20110802-058,DMA,Dominica,DMA,TDPD,Dominica,2011-08-02,EMILY,46,TS,44,AL052011,CONFIRMED_EXACT_NAME_DATE,AL052011,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:58,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20110821-059,DMA,Dominica,DMA,TDPD,Dominica,2011-08-21,IRENE,52,TS,50,AL092011,CONFIRMED_EXACT_NAME_DATE,AL092011,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:59,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20120822-060,DMA,Dominica,DMA,TDPD,Dominica,2012-08-22,ISAAC,52,TS,23,AL092012,CONFIRMED_EXACT_NAME_DATE,AL092012,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:60,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20140802-061,DMA,Dominica,DMA,TDPD,Dominica,2014-08-02,BERTHA,52,TS,44,AL032014,CONFIRMED_EXACT_NAME_DATE,AL032014,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:61,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20150824-062,DMA,Dominica,DMA,TDPD,Dominica,2015-08-24,DANNY,40,TS,19,AL042015,CONFIRMED_EXACT_NAME_DATE,AL042015,H3,YES,H3,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:62,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20150827-063,DMA,Dominica,DMA,TDPD,Dominica,2015-08-27,ERIKA,52,TS,67,AL052015,CONFIRMED_EXACT_NAME_DATE,AL052015,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:63,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TDPD-20170919-064,DMA,Dominica,DMA,TDPD,Dominica,2017-09-19,MARIA,167,H5,8,AL152017,CONFIRMED_EXACT_NAME_DATE,AL152017,H5,NO,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:64,https://www.stormcarib.com/climatology/TDPD_all_isl.htm,a6fb1a0ca126b24880adf971b630fefeb3016f98e59c5d5d9847448afb4d908c,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19541006-022,GRD,Grenada,GRD,TGPY,Grenada,1954-10-06,HAZEL,75,H1,15,AL141954,CONFIRMED_EXACT_NAME_DATE,AL141954,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:22,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19550923-023,GRD,Grenada,GRD,TGPY,Grenada,1955-09-23,JANET,104,H2,39,AL101955,CONFIRMED_EXACT_NAME_DATE,AL101955,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:23,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19610720-024,GRD,Grenada,GRD,TGPY,Grenada,1961-07-20,ANNA,63,TS,15,AL011961,CONFIRMED_EXACT_NAME_DATE,AL011961,H2,YES,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:24,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19631001-025,GRD,Grenada,GRD,TGPY,Grenada,1963-10-01,FLORA,104,H2,31,AL071963,CONFIRMED_EXACT_NAME_DATE,AL071963,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:25,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19780811-026,GRD,Grenada,GRD,TGPY,Grenada,1978-08-11,CORA,52,TS,0,AL061978,CONFIRMED_EXACT_NAME_DATE,AL061978,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:26,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19860908-027,GRD,Grenada,GRD,TGPY,Grenada,1986-09-08,DANIELLE,58,TS,44,AL081986,CONFIRMED_EXACT_NAME_DATE,AL081986,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:27,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19881014-028,GRD,Grenada,GRD,TGPY,Grenada,1988-10-14,JOAN,52,TS,7,AL111988,CONFIRMED_EXACT_NAME_DATE,AL111988,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:28,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-19900725-029,GRD,Grenada,GRD,TGPY,Grenada,1990-07-25,ARTHUR,58,TS,1,AL021990,CONFIRMED_EXACT_NAME_DATE,AL021990,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:29,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-20001001-030,GRD,Grenada,GRD,TGPY,Grenada,2000-10-01,JOYCE,40,TS,30,AL142000,CONFIRMED_EXACT_NAME_DATE,AL142000,H1,YES,H1,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:30,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-20020924-031,GRD,Grenada,GRD,TGPY,Grenada,2002-09-24,LILI,58,TS,45,AL132002,CONFIRMED_EXACT_NAME_DATE,AL132002,H4,YES,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:31,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-20040815-032,GRD,Grenada,GRD,TGPY,Grenada,2004-08-15,EARL,52,TS,4,AL052004,CONFIRMED_EXACT_NAME_DATE,AL052004,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:32,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-20040908-033,GRD,Grenada,GRD,TGPY,Grenada,2004-09-08,IVAN,132,H4,7,AL092004,CONFIRMED_EXACT_NAME_DATE,AL092004,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:33,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-20050714-034,GRD,Grenada,GRD,TGPY,Grenada,2005-07-14,EMILY,86,H1,0,AL052005,CONFIRMED_EXACT_NAME_DATE,AL052005,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:34,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-TGPY-20070901-035,GRD,Grenada,GRD,TGPY,Grenada,2007-09-01,FELIX,58,TS,7,AL062007,CONFIRMED_EXACT_NAME_DATE,AL062007,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:35,https://www.stormcarib.com/climatology/TGPY_all_isl.htm,885c3c3510882a5453063b0648cd00890d4baee866aab8eccff7e4b83fc3884b,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MTPP-19551017-025,HTI,Haiti,HTI,MTPP,"Port au Prince, Haiti",1955-10-17,KATIE,109,H2,49,AL131955,CONFIRMED_EXACT_NAME_DATE,AL131955,H2,NO,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:25,https://www.stormcarib.com/climatology/MTPP_all_isl.htm,2c7671aeda2134ad8f46b148bbaeb4fe8f1101c82ec15ec425ada446c8b1b026,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MTPP-19580901-026,HTI,Haiti,HTI,MTPP,"Port au Prince, Haiti",1958-09-01,ELLA,109,H2,58,AL051958,CONFIRMED_EXACT_NAME_DATE,AL051958,H2,NO,H2,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:26,https://www.stormcarib.com/climatology/MTPP_all_isl.htm,2c7671aeda2134ad8f46b148bbaeb4fe8f1101c82ec15ec425ada446c8b1b026,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MTPP-19580915-027,HTI,Haiti,HTI,MTPP,"Port au Prince, Haiti",1958-09-15,GERDA,46,TS,28,AL071958,CONFIRMED_EXACT_NAME_DATE,AL071958,TS_OR_LOWER,NO,TS_OR_LOWER,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:27,https://www.stormcarib.com/climatology/MTPP_all_isl.htm,2c7671aeda2134ad8f46b148bbaeb4fe8f1101c82ec15ec425ada446c8b1b026,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MTPP-19631004-028,HTI,Haiti,HTI,MTPP,"Port au Prince, Haiti",1963-10-04,FLORA,150,H4,51,AL071963,CONFIRMED_EXACT_NAME_DATE,AL071963,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:28,https://www.stormcarib.com/climatology/MTPP_all_isl.htm,2c7671aeda2134ad8f46b148bbaeb4fe8f1101c82ec15ec425ada446c8b1b026,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MTPP-19640824-029,HTI,Haiti,HTI,MTPP,"Port au Prince, Haiti",1964-08-24,CLEO,150,H4,63,AL051964,CONFIRMED_EXACT_NAME_DATE,AL051964,H4,NO,H4,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:29,https://www.stormcarib.com/climatology/MTPP_all_isl.htm,2c7671aeda2134ad8f46b148bbaeb4fe8f1101c82ec15ec425ada446c8b1b026,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MTPP-19660929-030,HTI,Haiti,HTI,MTPP,"Port au Prince, Haiti",1966-09-29,INEZ,115,H3,28,AL091966,CONFIRMED_EXACT_NAME_DATE,AL091966,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:30,https://www.stormcarib.com/climatology/MTPP_all_isl.htm,2c7671aeda2134ad8f46b148bbaeb4fe8f1101c82ec15ec425ada446c8b1b026,named tropical system passing within 60 nautical miles of CHN location,DIRECT
CHN-MTPP-19670911-031,HTI,Haiti,HTI,MTPP,"Port au Prince, Haiti",1967-09-11,BEULAH,92,H1,65,AL131967,CONFIRMED_EXACT_NAME_DATE,AL131967,H5,YES,H5,HURDAT category adopted when HURDAT and CHN differ,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:31,https://www.stormcarib.com/climatology/MTPP_all_isl.htm,2c7671aeda2134ad8f46b148bbaeb4fe8f1101c82ec15ec425ada446c8b1b026,named tropical system passing within 60 nautical miles of CHN location,DIRECT
