OOS_exercise_cost_P90,OOS_exercise_cost_P95,OOS_exercise_cost_max,OOS_exercise_cost_mean,OOS_exercise_cost_median,OOS_exercise_cost_min,OOS_raw_total_shortage_P90,OOS_raw_total_shortage_P95,OOS_raw_total_shortage_max,OOS_raw_total_shortage_mean,OOS_raw_total_shortage_median,OOS_raw_total_shortage_min,OOS_service_level_cross_unit_descriptive_P90,OOS_service_level_cross_unit_descriptive_P95,OOS_service_level_cross_unit_descriptive_max,OOS_service_level_cross_unit_descriptive_mean,OOS_service_level_cross_unit_descriptive_median,OOS_service_level_cross_unit_descriptive_min,OOS_shortage_Crackers_P90,OOS_shortage_Crackers_P95,OOS_shortage_Crackers_max,OOS_shortage_Crackers_mean,OOS_shortage_Crackers_median,OOS_shortage_Crackers_min,OOS_shortage_Vaccine_P90,OOS_shortage_Vaccine_P95,OOS_shortage_Vaccine_max,OOS_shortage_Vaccine_mean,OOS_shortage_Vaccine_median,OOS_shortage_Vaccine_min,OOS_shortage_Water_P90,OOS_shortage_Water_P95,OOS_shortage_Water_max,OOS_shortage_Water_mean,OOS_shortage_Water_median,OOS_shortage_Water_min,OOS_shortage_loss_P90,OOS_shortage_loss_P95,OOS_shortage_loss_max,OOS_shortage_loss_mean,OOS_shortage_loss_median,OOS_shortage_loss_min,OOS_total_cost_P90,OOS_total_cost_P95,OOS_total_cost_max,OOS_total_cost_mean,OOS_total_cost_median,OOS_total_cost_min,in_sample_robust_T_COST,policy_label,row_sha256,sample_index,scenario_evaluations,simulation_id,status,OOS_mean_minus_in_sample_robust_T_COST,OOS_max_minus_in_sample_robust_T_COST,pre_disaster_expenditure
5458398.236434822,6201425.0620933715,7342452.647591187,2379652.1351969214,1398480.3722557956,53065.48500769117,96111092.22263493,180161327.11295655,2265025983.469309,119909659.59127581,28146246.535857566,3234987.2955169696,0.010274443879075758,0.010709764838977088,0.012045313674892144,0.005378703277299648,0.0046226226421925976,0.0002840982399170411,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,10810898.262186589,384763.89668649057,0.0,0.0,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,127346656.8061251,237245509.5325084,1455360429.7653208,89135880.32155603,21371852.818319507,3126361.6234134794,140498449.30156007,255022723.82089195,1474498335.6207592,103310985.66460024,34873980.334476896,15425073.112653498,1240279385.2554855,P4,cf4116f9ba6a35cb7b0fa45568a6c619d28e2b7bbd57d8aaf7bb64603ec6a824,34,20000,LA-0034,PASS,-1136968399.5908854,234218950.3652737,11795453.20784729
4770236.811643198,6178897.280257925,9729867.852905588,2142537.6370388814,1335773.341298741,54727.37333325895,45821367.652423784,77115368.03141873,2103244627.4820561,84351933.22711584,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.7342262328467724,0.8243886276124054,0.071689634145089,0.0,0.0,2079801228.3538296,73419335.7314059,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1430299935.587914,87339925.04195869,19417505.214077458,3574062.1164148846,136006285.94705603,243086410.05699685,1449437841.4433525,98890500.68153046,30027534.337821297,13594181.238905976,1215218891.078079,P4,be08b98d24c88eacde51356a4d9e5cfc9f9b2e49c69cabba6f9b18f84ef1ad1b,228,20000,LA-0228,PASS,-1116328390.3965485,234218950.36527348,9408038.00253289
8222536.350961756,9341832.675465122,12986880.116632117,3667729.587194886,2106672.177237561,79937.89763169599,96111092.22263493,180161327.11295655,2264913888.709665,119904828.30713513,28146246.535857566,3234987.2955169696,0.010274443879075758,0.010709764838977088,0.012045313674892144,0.00538128717617343,0.0046226226421925976,0.000333573572446455,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,10698803.502542587,379932.61254583404,0.0,0.0,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,127346656.8061251,237245509.5325084,1449120787.064497,88866951.72115052,21371852.818319507,3126361.6234134794,135537687.4090497,252479205.0022732,1468258692.9199355,98685707.04715179,30121316.18992705,10028036.165281007,1234039742.554662,P4,0707b10993891dd070af877cbd74520cee5b38740f08ee6ad76893df90393d6c,181,20000,LA-0181,PASS,-1135354035.5075102,234218950.36527348,6151025.73880636
3761120.403159155,4871786.7786101345,7766454.793394941,1693385.5564641396,1053198.1044823977,43150.109435368744,45821367.652423784,77115368.03141873,2101235690.1006696,84265348.02597809,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.7342725409083959,0.8243886276124054,0.07257632006413361,0.0,0.0,2077792290.972443,73332750.53026813,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1429546825.14238,87307465.98175617,19417505.214077458,3574062.1164148846,137675600.9159656,243770495.64599973,1448684730.9978185,100372302.60026385,31721607.781154126,15428112.026181096,1214465780.6325448,P4,973a925ae505689f8b7fafcf3dfe502f66fad096a451c2f6ad71f0eeb1b753d6,446,20000,LA-0446,PASS,-1114093478.032281,234218950.3652737,11371451.062043536
0.0,0.0,0.0,0.0,0.0,0.0,85253832.41276872,168802206.16630855,2254867415.4564967,114602466.08017722,23350245.825494826,913588.4804794688,0.3088583550890044,0.4962056579791754,0.7357717841620828,0.17001804656548644,0.14039385160998036,0.004767791608398464,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,86742.53920921499,11052330.249374574,396899.94111026486,0.0,0.0,16426385.15812591,35747495.23565751,72426282.77670513,5019892.924716807,0.0,0.0,96406209.7191766,212471583.08593586,1441855179.9001527,76030102.08591367,10969908.786810823,342486.0495621433,115544115.57461509,231609488.94137433,1460993085.7555912,95168007.94135214,30107814.6422493,19480391.905000623,1226774135.3903177,P1,28b50c194cf48cd2258ea0597c4ffbd8410669911e6b64b87f9c0a127690e361,761,20000,LA-0761,PASS,-1131606127.4489655,234218950.36527348,19137905.85543848
10748013.474863863,12506635.294421803,18317390.87616644,4767864.221004201,2784877.3846777054,512595.4467220179,80066757.31743792,157875623.78480226,2253459269.921041,112590333.6334157,23350245.825494826,913588.4804794688,0.35501049129826906,0.6809989470219671,0.7357717841620828,0.19866372342017408,0.1541962951110996,0.005389305663451971,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,9644184.713919098,334478.54275616165,0.0,0.0,5583784.176082558,25128489.159445487,61583681.794661775,3070181.87630939,0.0,0.0,68894488.77692649,179507709.34992626,1363472166.8145592,67504165.98371693,8753540.155061498,342486.0495621433,79049405.85048947,192719486.8988784,1382610072.6699977,73092545.18399318,11963959.554841166,2063996.5184367998,1148391122.304724,P4,7441a6d8eabc8879e61c450acca27c927734cb05ba942b38bc81a38f3910f618,273,20000,LA-0273,PASS,-1075298577.1207309,234218950.3652737,820514.979272036
7701937.8767158585,8750367.508279966,16745076.20150749,3632929.4462268217,1973291.152892454,74876.74061575673,96111092.22263493,180161327.11295655,2264629313.799756,119892563.12851809,28146246.535857566,3234987.2955169696,0.010274443879075758,0.010709764838977088,0.012045313674892144,0.005387846918944229,0.0046226226421925976,0.0004591765742461007,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,10414228.592634093,367667.433928778,0.0,0.0,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,127346656.8061251,237245509.5325084,1433280209.2793505,88184222.81861071,21371852.818319507,3126361.6234134794,131650729.57592241,248117854.79382068,1452418115.134789,94209981.91876853,26196647.616936542,6223246.486747408,1218199164.7695155,P4,e7b5a2f7f6366c4559364abf720684ab4ec22cbf06f3b11798981b0c4061e491,998,20000,LA-0998,PASS,-1123989182.850747,234218950.36527348,2392829.6539309886
0.0,0.0,0.0,0.0,0.0,0.0,84587014.80526578,167424386.7564926,2254856224.543694,114360429.88569935,23350245.825494826,913588.4804794688,0.3088583550890044,0.5387789208935293,0.7357717841620828,0.17386225223411794,0.14512520710841137,0.0047727309484174585,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,24893.802291001153,11041139.336571848,395129.0514480998,0.0,0.0,15113086.705575492,34719274.331555225,71112984.3241547,4779627.619901106,0.0,0.0,93742295.0008284,205630991.2093394,1441232248.9299018,75309047.93204239,10346709.238644578,342486.0495621433,112880200.85626689,224768897.06477788,1460370154.7853403,94446953.78748088,29484615.094083056,19480391.905000623,1226151204.4200666,P1,5be3ac044ed7477dfe482a3393a2afe2a1174a6e9d30ddbfd0a2e0218e4549f9,586,20000,LA-0586,PASS,-1131704250.6325858,234218950.3652737,19137905.85543848
6550575.543593722,8484973.599558644,11682642.086780759,2869824.3007380306,1834308.1332857083,75152.61977077374,45821367.652423784,77115368.03141873,2123650292.6397996,85231417.39541459,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.7337558613915204,0.8243886276124054,0.0626831732510107,0.0,0.0,2100206893.511573,74298819.89970464,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1437949611.342249,87669626.06697053,19417505.214077458,3574062.1164148846,134570441.674134,243535672.33886468,1457087517.1976874,97994714.13636628,28604411.175152883,11866739.534418797,1222868566.832414,P4,ed5ee2ef0fc69fa9f32e4921b08a4bb0ea72861b296414e7335dc225642e32f5,169,20000,LA-0169,PASS,-1124873852.6960475,234218950.36527348,7455263.768657719
6376612.431744549,6376612.431744549,6376612.43174455,3327247.367245993,2704303.5929618957,110796.81541974991,37475734.315787874,116933339.01152351,2202690530.738381,87483122.2637991,195530.76282210695,4651.961533600129,0.9958817701565719,0.9962936365696777,0.9986702589820853,0.8610770632162159,0.9903934951803688,0.027797135085115277,27052567.659271732,50567965.87136037,2189647131.610154,81750454.47719015,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,16694058.65458582,36503030.14563013,72693956.27316503,5139292.771138164,0.0,0.0,96157758.66409528,218090251.61936077,1444534647.800645,76991116.94703941,10884024.38172976,258946.78680631757,111794558.13641678,237228157.47479925,1463672553.6560836,93079657.73797932,26950672.82048629,13135209.91684282,1229453603.2908099,P2,47d0342bdbd23434d492bc8cb06bbd7b1c61142604047f1aeeb7ff9707af2931,99,20000,LA-0099,PASS,-1136373945.5528305,234218950.3652737,12761293.423693929
8028457.984728818,10399277.680601738,17692270.37410151,3662703.3325848184,2248148.3773640194,92107.8836900104,45821367.652423784,77115368.03141873,2090185715.4456832,83789094.11834817,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.734527254127435,0.8243886276124054,0.07745345412672633,0.0,0.0,2066742316.3174567,72856496.62263823,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1425404410.6437187,87128927.91686387,19417505.214077458,3574062.1164148846,128989923.70097925,239474654.6673135,1444542316.4991572,92237266.73078564,23105522.19785513,5925962.032496716,1210323366.1338835,P4,1eb544110a48fd82d85cb3f9c114e81e18a5bd36623a5fe902af1f27f602c07e,456,20000,LA-0456,PASS,-1118086099.4030979,234218950.3652737,1445635.4813369696
12275060.008801004,13484499.21518307,14338604.042897379,5613643.665112244,4022179.763896377,740338.1722349443,83570532.58818385,166333371.80063754,2254510155.7909756,114033718.42305948,23350245.825494826,913588.4804794688,0.3088583550890044,0.6105292104536802,0.7357717841620828,0.17943804971375515,0.14931776354595566,0.004925475525177192,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,10695070.58385339,379771.7237503297,0.0,0.0,14041532.191917848,32986375.733917676,70041429.81049706,4468273.484959011,0.0,0.0,89252701.31406903,201420042.90935233,1421968677.8785815,73647541.35026574,9600646.137738492,342486.0495621433,103313782.67524664,219685046.0122893,1441106583.73402,84060486.82791908,19570925.333520614,6438835.33272832,1206887633.3687465,P4,3be8737bc8543e8750a2c17dfbba17f8f98814cb56d0d2a77563a2d06f24b261,383,20000,LA-0383,PASS,-1122827146.5408275,234218950.36527348,4799301.812541097
5946392.240826471,6728590.906712723,15276156.563944243,3017439.991782658,1658619.3261159307,251630.86949510674,95761092.22263493,179863777.36944154,2264120885.1775174,119538397.91203855,27796246.535857566,2884987.2955169696,0.07986207648418402,0.08865759502840889,0.10951394632687428,0.02662228227809444,0.017289595179402484,0.0006835820257823366,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,10196740.717301756,358293.7065019543,0.0,0.0,27571937.760721836,47339925.020646125,83571835.37930106,9994430.99118645,3628878.6442236314,0.0,126439876.8061251,236474617.6570097,1420420194.8997664,86769157.86528622,20465072.818319507,2127069.0655387724,131925702.23233496,246795475.4158359,1439558100.755205,93648347.14856312,26319182.57904827,6733835.850310909,1205339150.3899312,P4,7c7c06a03c9cbe2c4fa6df4b60c0818a70deb4217e7a0c6058781e7c7a6fd5ce,249,20000,LA-0249,PASS,-1111690803.241368,234218950.3652737,3861749.291494233
8002344.730999929,10365453.130832996,12736694.332695361,3439684.9629798713,2240836.080393672,91808.2948347404,45821367.652423784,77115368.03141873,2138926236.7753239,85889810.58765568,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.7334037352531255,0.8243886276124054,0.055940820457648366,0.0,0.0,2115482837.6470973,74957213.09194572,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1443676257.2797742,87916444.50687787,19417505.214077458,3574062.1164148846,133937917.63287546,244395606.69015232,1462814163.1352127,97757340.99260086,28049668.471790947,10880321.523804894,1228595212.7699392,P4,822e6808309ea2eddfca4d89c65eaf3e5d3897f92a2e58ef81c07ad06d42495f,60,20000,LA-0060,PASS,-1130837871.7773383,234218950.36527348,6401211.522743116
4270353.714429478,5531397.704915713,10225206.695464414,1983311.0683470063,1195794.857758021,48992.37736462541,45821367.652423784,77115368.03141873,2074994462.4558783,83134351.11448757,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.7348774280482888,0.8243886276124054,0.08415842673737461,0.0,0.0,2051551063.3276517,72201753.61877762,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1419709513.7229006,86883477.8595766,19417505.214077458,3574062.1164148846,135365515.91645774,241952337.09180453,1438847419.578339,97779488.08789767,29397098.413569555,13034701.135006845,1204628469.2130654,P4,3c0f74be3783b2ae0a297d5f82b7e677bde309211813ca91575118450a383024,999,20000,LA-0999,PASS,-1106848981.1251676,234218950.3652737,8912699.159974065
6257619.499256326,8105507.049559856,10132477.066381138,2697185.975982917,1752273.8675563666,71791.63048622612,45821367.652423784,77115368.03141873,2136728242.5330195,85795077.03581236,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.7334544012687833,0.8243886276124054,0.05691095051886874,0.0,0.0,2113284843.404793,74862479.54010242,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1442852273.1982193,87880930.79296285,19417505.214077458,3574062.1164148846,136035545.4902568,244699609.33672795,1461990179.0536578,99583545.5580031,30077917.814282887,13382421.850541536,1227771228.688384,P4,87a29215d3ffcc68c77134243ef3bcad95f97c7b8af906426aa9b93825345850,927,20000,LA-0927,PASS,-1128187683.1303809,234218950.3652737,9005428.78905734
4080010.0517637627,5284845.178070743,8792480.677642642,1852801.6308536194,1142494.3613018629,46808.62651542215,45821367.652423784,77115368.03141873,2094062205.6408439,83956170.8457596,4150488.1665327717,335811.7190791916,0.9676376914292077,0.970630002195942,0.9747180260200735,0.7344378970630966,0.8243886276124054,0.07574248528159933,0.0,0.0,2070618806.5126173,73023573.35004964,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,125140765.90628672,227520219.35362098,1426857629.2880805,87191561.64043584,19417505.214077458,3574062.1164148846,136742672.50839072,243145619.06420532,1445995535.143519,99389788.44908531,30778062.222030777,14443003.677260904,1211776584.7782452,P4,5bd9621be939e142d8fbeae574967c6ad95fbed17d3cd02362702c0bb392195e,962,20000,LA-0962,PASS,-1112386796.32916,234218950.3652737,10345425.177795837
0.0,0.0,0.0,0.0,0.0,0.0,85663547.86186372,169368162.8550551,2254823422.0569005,114725465.69846411,23350245.825494826,913588.4804794688,0.3088583550890044,0.4714804737467891,0.7357717841620828,0.1679272515830457,0.13788252284057828,0.0047872090020486535,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,63612.69021282713,11008336.849778347,394590.5757772248,0.0,0.0,17015471.695868853,36344652.9244319,73015369.31444807,5145201.908336736,0.0,0.0,97953325.85925327,212710288.57338536,1439406331.3050284,76226204.08877783,12132565.613188412,342486.0495621433,117091231.71469174,231848194.42882383,1458544237.160467,95364109.94421633,31270471.46862689,19480391.905000623,1224325286.7951932,P1,b1a18f0c32a0ad3cfcf9f9d87ff57f7122f0874750c0c2f409ffbafc7ff9152a,44,20000,LA-0044,PASS,-1128961176.850977,234218950.3652737,19137905.85543848
12981483.783083286,12981483.783083286,12981483.78308329,7342627.845324524,6879938.9354618415,1013747.0966085047,40737248.80573437,128204372.34610322,2220351455.2299876,89773140.86423157,195530.76282210695,4651.961533600129,0.995869114889261,0.9962936365696777,0.9986702589820853,0.8464976506689336,0.9900351947322039,0.02000212205528684,32468159.428506013,59851371.7371586,2207308056.101761,83925850.00145774,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,18681686.123367265,35776147.721833505,74681583.74194649,5253915.847303048,0.0,0.0,93897419.65828258,226719960.05645022,1451155375.1740587,78103594.68690482,10343281.976363562,258946.78680631757,113035325.51372106,245857865.9118887,1470293281.0294971,91602644.60458453,22350330.013059773,8466605.361941429,1236074330.6642234,P4,dca170fd293ea6f38223583ed2ac088b63a3ae27cd82383ee6bce5e636d71261,48,20000,LA-0048,PASS,-1144471686.059639,234218950.3652737,6156422.072355193
16023501.639869275,17114064.602452606,17519612.05955137,6941368.713832026,5495638.572765257,803924.3801696327,31848137.984329883,65904656.48271885,2145401789.9928641,81045425.57220468,195530.76282210695,4651.961533600129,0.9958817701565719,0.9962936365696777,0.9986702589820853,0.9031184848220615,0.9915555054581386,0.05308270157887385,0.0,0.0,2132358390.8646376,75684549.43562172,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,16497984.41507896,33716695.35255223,73082528.19744165,4767501.121112174,0.0,0.0,88938922.48218904,198739975.16283062,1423058244.6699657,73753892.6581689,10390973.853972519,258946.78680631757,102167577.57409942,217826067.76237142,1442196150.5254042,82313555.16788803,16660720.434820827,3505647.5894840546,1207977200.1601307,P4,a4b3a5d8f306c1da9269b3addbf5a5947dd73d6c5e00fca0c41ac781682c0fa5,976,20000,LA-0976,PASS,-1125663644.9922428,234218950.36527348,1618293.7958871096
10500577.49294988,11879303.542720394,13857692.260242783,4684009.564611235,3666498.8317932673,536350.373430569,32857050.186430383,65313557.161754064,2111672958.8207822,79682885.07793774,195530.76282210695,4651.961533600129,0.9958817701565719,0.9962936365696777,0.9986702589820853,0.9015118705262627,0.9915555054581386,0.0679696163942457,0.0,0.0,2098629559.6925557,74230836.81210499,0.0,0.0,478507.9911600787,543645.0988468472,11454571.023755131,593375.015470782,122597.14381741418,4651.961533600129,16067676.6345722,34725607.55465273,72067574.25315142,4858673.250361963,0.0,0.0,91552812.21539102,196944087.7524938,1410413980.4401758,73445133.62232529,10656066.167604748,258946.78680631757,104154726.9657371,214104287.46660995,1429551886.2956142,83409356.78213222,19095939.87636605,6628358.935439717,1195332935.9303405,P4,bb48ed84350690b3871ef9d49dcfb827dea7e1077bd298bc6a2874e68e61fe1b,267,20000,LA-0267,PASS,-1111923579.1482084,234218950.3652737,5280213.595195696
9927835.201728879,10801398.975268144,18965732.868260205,5038347.751058732,3592293.1167992884,661211.5510339665,84810412.5936215,169006917.9040658,2253912017.6262155,114510321.99834043,23350245.825494826,913588.4804794688,0.3088583550890044,0.5196024131974561,0.7357717841620828,0.17135909642887004,0.14075326207705408,0.00518947613228915,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,10096932.41909345,353991.9688491763,0.0,0.0,16715078.29534609,35182421.49789875,72714975.9139253,4970656.81514112,0.0,0.0,94942216.6793912,208346666.15411422,1388673915.0753841,73514111.80528374,10622382.67042702,342486.0495621433,102334375.3140193,219243364.91916236,1407811820.9308226,78724632.54352075,15844565.446023095,1674102.748528935,1173592870.5655491,P4,0502308437cd2021557748a5eecba43f1eeafcdec24deac008d25ada9481c72c,650,20000,LA-0650,PASS,-1094868238.0220284,234218950.36527348,172172.9871782699
0.0,0.0,0.0,0.0,0.0,0.0,83714544.56861447,169909976.4522972,2255081219.827242,114364057.58269268,23350245.825494826,913588.4804794688,0.3088583550890044,0.6102533523022683,0.7357717841620828,0.17631998160784912,0.14357322212029167,0.004673424642694934,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,177470.43956507122,337518.89976012724,11266134.620119726,443582.40501312417,0.0,0.0,17283379.083563663,32993038.204643007,73283276.70214288,4734801.963329417,0.0,0.0,89269962.44322422,228651098.28166598,1453756386.3933108,77890021.09383997,9604596.87196378,342486.0495621433,108407868.29866269,247789004.13710445,1472894292.2487493,97027926.94927846,28742502.72740226,19480391.905000623,1238675341.8834758,P1,c1365162b24238b4102c11caaa8b99b90b9d7ce45bb7be920bcbfb3deed14de5,867,20000,LA-0867,PASS,-1141647414.9341974,234218950.36527348,19137905.85543848
7213180.88282847,8195078.256767535,18844116.325087614,3538655.283930883,1848068.1418281859,70125.14027292874,96111092.22263493,180161327.11295655,2264419575.2479687,119883523.39693603,28146246.535857566,3234987.2955169696,0.010274443879075758,0.010709764838977088,0.012045313674892144,0.005392681607108726,0.0046226226421925976,0.000551749006952873,79631693.15176815,103147091.36385679,2242226257.1026506,109185673.21435013,22298660.849496126,913588.4804794688,0.0,0.0,10204490.040846422,358627.7023467294,0.0,0.0,27869487.504236855,47689925.020646125,83869385.12281607,10339222.48023917,3972036.6347562666,284862.44308632676,127346656.8061251,237245509.5325084,1421605322.5326416,87681035.19982757,21371852.818319507,3126361.6234134794,129430803.18755934,245452551.39657775,1440743228.3880801,91513480.01410931,23930509.4972794,4080462.5838490794,1206524278.0228066,P4,656b6e898b893d97e8c3701958640e1d552f91693e17332c4483b722e9b13d85,416,20000,LA-0416,PASS,-1115010798.0086973,234218950.36527348,293789.5303508626
