Pr_any_shortage_gt_policy_tolerance,T_COST_P05,T_COST_P90,T_COST_P95,T_COST_max,T_COST_mean,T_COST_median,T_COST_min,batch_results_sha256,emergency_expenditure_P05,emergency_expenditure_P90,emergency_expenditure_P95,emergency_expenditure_max,emergency_expenditure_mean,emergency_expenditure_median,emergency_expenditure_min,in_sample_robust_T_COST,policy_label,raw_total_shortage_cross_unit_descriptive_P05,raw_total_shortage_cross_unit_descriptive_P90,raw_total_shortage_cross_unit_descriptive_P95,raw_total_shortage_cross_unit_descriptive_max,raw_total_shortage_cross_unit_descriptive_mean,raw_total_shortage_cross_unit_descriptive_median,raw_total_shortage_cross_unit_descriptive_min,row_sha256,runtime_seconds,sample_index,scenario_count,seed,service_level_cross_unit_descriptive_P05,service_level_cross_unit_descriptive_P90,service_level_cross_unit_descriptive_P95,service_level_cross_unit_descriptive_max,service_level_cross_unit_descriptive_mean,service_level_cross_unit_descriptive_median,service_level_cross_unit_descriptive_min,shortage_Crackers_P95,shortage_Crackers_max,shortage_Crackers_mean,shortage_Crackers_median,shortage_Vaccine_P95,shortage_Vaccine_max,shortage_Vaccine_mean,shortage_Vaccine_median,shortage_Water_P95,shortage_Water_max,shortage_Water_mean,shortage_Water_median,shortage_loss_P05,shortage_loss_P90,shortage_loss_P95,shortage_loss_max,shortage_loss_mean,shortage_loss_median,shortage_loss_min,simulation_id,solver_status,status,production_termination,scaled_retry_triggered,pre_disaster_expenditure
1.0,20392464.78577502,107959829.5627502,222681890.00327033,1439186058.73325,90991486.9420423,30026645.205528997,19480391.905000623,6866aa9c2810795889700c344f6b3c276384965272d67c1f26f11d47606fa701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3346561.3805392208,83732371.25233355,166463780.2281876,2240955381.6119394,109376134.36289726,23592455.70395124,913588.4804794688,6e25f5b87a0342a57ce2207f1a3d173e2de93f58b70c1d117bf91d0d814e1a65,0.34450379997724667,642,2000,20260904,0.027008340750921,0.3071548670637659,0.5144041227266282,0.7353827338009667,0.1697724363962165,0.1389733952424766,0.0048417753567225885,102758185.47592191,2229141064.78653,104143901.60410562,22586968.150669664,0.0,10951476.804028643,362828.0680603271,0.0,33756849.62933275,72588898.45108089,4869404.690731308,0.0,1254558.930336543,88821923.70731173,203543984.14783186,1420048152.8778114,71853581.08660384,10888739.350090522,342486.0495621433,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20453557.80624126,124984390.89916848,1029682315.5086905,1424260712.6312022,104835247.90547778,29940229.743144233,19488846.07191646,dbcd4728a57329252830eb96f5af7ed4d8ca035d719a9d2090b7df8a26ed3ed9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3509528.251181128,90626582.92715988,1577251469.953783,2227351185.1874313,130735591.12102327,23901993.55186286,936140.1421201032,ed8c9cecb78d97755b3736a6dce72d189e8fdf1ec8d1cf5d4382b65397c2c337,0.317338099994231,642,2000,20260905,0.006185897172384469,0.30466496152446093,0.4931255772833682,0.734039497784632,0.1669187910634089,0.14011480218980615,0.004871203856692263,1569562942.8723922,2215719352.2526193,125350825.67154819,22874524.865962118,7475108.838653843,10847517.810567593,466430.78231177496,0.0,35993309.62343859,71683300.98803455,4918334.667163299,0.0,1315651.9508027812,105846485.04372999,1010544409.653252,1405122806.7757638,85697342.0500393,10802323.887705753,350940.2164779843,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20457179.699635353,115053274.61482893,225568804.31395927,1445404337.5793152,92923458.27592827,30079399.471571513,19487861.343698267,f1639eafde7845c5c070a2c6e913b275a0040eff69a8e0a903b5b321765c6148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3519189.7252370734,85748936.11062606,167729665.23976424,2254766663.8488436,111340938.24259268,23441311.210416086,933513.359634522,8a0e2499012ece890c6bab2a7bc72cca378b58ae45c65f5839d75c176c929c60,0.31793359998846427,642,2000,20260906,0.026766935405222663,0.30678451792513406,0.4923987066447825,0.7346024673468414,0.16707615142068044,0.1385694264650692,0.004812260407005553,102081834.1943892,2242226257.1026506,105765419.03409714,22187381.32976226,0.0,10865574.768237337,371018.8375228406,0.0,36581913.21746849,71477569.67730717,5204500.370972692,0.0,1319273.844196874,95915368.75939046,206430898.4585208,1426266431.7238767,73785552.42048979,10941493.61613303,349955.4882597896,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20437745.08150022,121125293.37259838,233188537.03010818,1421865536.9314125,100731804.57586098,32072323.198166057,19483224.027076706,65e4299d19d6b787d7f39291a848fc1fd013b6faf2d194dc59058d983eeb583b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3467347.487360604,87004008.90491858,173205925.68004996,2179535124.013411,123471408.31917112,24033659.20757067,921143.2235334754,b5495cb178170df5a4b0179bfd5e3f2390ca6c3e771170b10aa9a8cf890bba34,0.29382279998390004,642,2000,20260907,0.025994435344077044,0.3048152676800541,0.4969712504731736,0.7348439815656678,0.16684131413246805,0.13973515708256123,0.004977539561800359,107761480.99960184,2167421188.139491,117885944.47984302,22789694.191763952,2300.672871660433,10805136.857925488,432044.7257540094,0.0,36443962.5572172,72554637.28539854,5153419.113574095,0.0,1299839.2260617432,101987387.5171599,214050631.1746697,1402727631.075974,81593898.7204225,12934417.34272758,345318.1716382293,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20416693.01699814,117114772.19169725,227463868.5798765,1446612218.3369453,96657471.09367678,31773866.29080595,19487342.79617529,2c39c0b2451750346633b44eb4b3e12994233e673706a20d57060fb021337b10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3411190.678509556,85927382.63328335,168559723.01247457,2200967217.092438,116924550.23384728,24102741.411473,932130.1236043889,1bbf15f3eb2cccf591c7cd18147128460eb64098742597d473e10f51b02a2c36,0.3178456000168808,642,2000,20260908,0.02660359400561902,0.30928778678709634,0.5209675679378704,0.7335488712990513,0.17138885584898644,0.1399974489380304,0.004929309294609885,102154439.24115966,2189367210.849526,111381734.96288772,22588157.191213094,0.0,10951578.641721541,403300.6231270953,0.0,35523608.60160635,71673684.36321437,5139514.647832452,0.0,1278787.1615596623,97976866.33625878,208325962.72443804,1427474312.4815068,77519565.23823829,12635960.435367472,349436.9407368133,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20346876.013123676,119427018.4806458,229647690.299877,1455384848.2671928,94407487.02496621,29491675.44694102,19482036.578963507,72c36c89b5db4353261e4488ef4a3f2035f2a87fafac1b0f9eef5fdc1a6547a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3224952.405263541,88363531.1931868,169474902.8726332,2229059784.639741,113420867.66580907,22827750.171406962,917975.6816181928,97945803f502e7956c1bb775fea81991a6ced5f3134a631e1a266bfc79a0491b,0.32053110003471375,642,2000,20260909,0.026946499346774254,0.31453636095557624,0.5254486242348116,0.7357717841620828,0.17524062551484887,0.14004601869766087,0.004867488198410985,103427578.14235014,2216276168.563132,107805538.63729477,21855732.86090098,0.0,10796640.44764185,382627.133809603,0.0,37193183.74271791,70709294.76553766,5232701.894704703,0.0,1208970.157685196,100289112.62520733,210509784.44443852,1436246942.4117544,75269581.16952774,10353769.591502544,344130.7235250281,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20420096.348272253,120700113.43284053,235306772.75448713,1417369755.9292583,99798907.01878968,31969019.993277848,19489337.03362207,556c84969ef0f59c3835963528e58984c3ff54d46307ea4c259b330cd88411ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3420269.1336795143,88618782.54626863,175760665.8711863,2242836166.7727165,121843485.86260559,23609182.711885475,937449.7924231595,542d7ccfd87a3f08d50e736c725c2144311fc2effc42179a098fe04c009539cb,0.32144359999801964,642,2000,20260910,0.026351669677634932,0.31003404842410004,0.5057205948788988,0.73142327734662,0.1721330446702555,0.14226685198320876,0.004837734809614136,108354402.69357929,2231610585.878102,116230366.97860925,22618085.800342537,10237.230456603238,10867709.695295462,424811.2566371058,0.0,36631152.14764735,69239687.29203956,5188307.627359237,0.0,1282190.4928337764,101562207.57740204,216168866.89904866,1398231850.0738199,80661001.1633512,12831114.13783937,351431.178183594,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20417499.740335323,114111058.19657147,227350883.32518673,1422345485.91456,94873424.29866071,29387984.467618473,19487918.205679547,78c3f0cc9b7953a19e84c94d43a8000129faf885ca65dcc8dc3a3e6997e5fd6c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3413342.6293663094,84207119.61158703,169546275.88401136,2204195250.6352134,114252424.3701653,22680864.527798478,933665.0401223522,7edcf409822332e00178546ef1a066f6a1e18044dc052965e91a2b6f75b42fde,0.2898501000017859,642,2000,20260911,0.02660133351484813,0.3131557668029525,0.5208300327967966,0.7344300231474601,0.17375656237143303,0.14212872165343615,0.00492212587699159,104530395.35185644,2192779656.4496174,108873294.53927179,21542653.173438232,0.0,10655630.266755665,395394.4405172693,0.0,34798469.48032128,71342789.91436577,4983735.390376229,0.0,1279593.8848968418,94973152.341133,208212977.46974826,1403207580.0591216,75735518.44322222,10250078.612179995,350012.35024106735,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20401902.370215207,106038126.03922144,205908923.9398506,1427250492.1727188,87251814.67352909,28397104.642743286,19483395.647673473,292ac079cd07113c19cebb08ce52745ff9c333a51283b9a503bec78045f0f8f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3371736.328363019,80681893.35735151,152773659.2365983,2213496344.4088526,103687160.60434276,22720562.788125575,921601.0249546347,6bffadbcc1fe1bbb1a1f2ce4a78c2d8065250942271f67d75bf713f19eb4da53,0.28254659997764975,642,2000,20260912,0.026921139600195442,0.3072383170020222,0.503399186080858,0.7323473720224914,0.16986108983683387,0.1397641371156984,0.00490154452112157,94915678.61564896,2201057397.217513,98621867.70871694,21673682.270149924,0.0,10919652.065271718,339519.4225609057,0.0,34667613.3486735,69614380.29442851,4725773.4730648985,0.0,1263996.5147767286,86900220.18378296,186771018.08441213,1408112586.3172803,68113908.8180906,9259198.787304807,345489.7922349935,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,20468565.850460798,102550820.65361148,205726845.889823,1417325383.3814502,85392789.25078586,29525899.206050754,19483491.993931785,d9262173394982121f4964e338a3142e53c6fc70a55ffa73dc2b14f676bff6ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221165897.9019191,P1,3549562.5133971344,79705230.34928858,152251353.17229205,2214509094.1019793,100735289.65101036,22666604.724615738,921858.0305519301,9b893a53530581bafaa84c2e3e17509c25e26090d22af465ff10265214dda401,0.36008379998384044,642,2000,20260913,0.027053299884912275,0.3114195344593876,0.4874933041068544,0.7333252603946461,0.17255776007828208,0.14375045214043625,0.004899313906063907,93704468.71617997,2202407623.459095,95797838.52712695,21883468.944729168,0.0,10630511.379666816,330679.9159753109,0.0,33128783.791153215,70626983.93200934,4606771.207908102,0.0,1330659.9950223176,83412914.798173,186588940.03438452,1398187477.5260117,66254883.39534737,10387993.350612273,345586.1384933075,LA-0642,optimal,optimal,optimal,False,19137905.85543848
1.0,6185822.622421155,121997499.93876745,237700477.8689381,1443018551.844018,88899569.61489812,23367975.456222035,5032337.146026881,42e71488310fb083ff0ad50defd81cec8eecefb3ea127f6240d71a4c04f32f0c,462362.6593709832,10899454.302832196,14197124.30349286,18836530.91900231,4810734.315231471,3120627.256981199,126221.85920794954,1224998391.0126872,P4,605808.2882566259,43399917.06133766,75923579.34947598,2115520359.5820284,80018655.04024921,4145084.630978793,352409.948398553,b2af4af24ecb76d842e790a7b4794f97c6129ff1631549503e36ea01626cd89f,0.3788806999800727,765,2000,20260904,0.2757471203006762,0.9675055961231324,0.9705965420579626,0.9746499818916248,0.7398846384793205,0.8262520749430198,0.06054466656805357,0.0,2092803050.3745856,69324010.02096884,0.0,538242.2987532084,11454469.186062234,566982.7553382523,124651.73813599834,45939379.96364848,83869385.12281607,10127662.2639421,3925875.0842076056,4779436.998257662,118656593.47947359,223496141.43042845,1423880645.9885795,83787460.36323047,19603316.09621229,3738189.2923588823,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6339090.797040873,139208323.99706525,1030347222.5650417,1428093205.7419703,103183750.31544556,23377395.4819241,4973583.229100744,01030585fac7f32d13c5ec57ffe4d17e45fb5763c006dc06c6b9accdd1b92952,484878.246904363,11360346.422569795,18836530.91900231,18836530.91900231,4992782.539647983,3160356.242194428,129337.6084991573,1224998391.0126872,P4,621861.3902119949,49512025.47411703,1450455312.1956484,2101916163.1575208,100253483.28543265,4493215.367245995,352020.1523759157,d8216ef3f067364b23fb7de15ae176fba129824213b1e35f09724f01392c3d65,0.3263286000001244,765,2000,20260905,0.08592046127672653,0.9677414045744586,0.9707749128074352,0.9743294921157046,0.7323301944477544,0.8209480456844325,0.06091265941922408,1433224928.4604478,2079381337.8406749,89213276.73680595,0.0,7978101.220687432,11350510.192601183,675338.0713822705,127023.75884799974,48175839.95775432,82963787.65976973,10364868.477244435,4288436.392328794,4963413.144145802,135383367.03805748,1011209316.7096032,1408955299.8865318,97889592.8393614,19522972.536723133,3738023.843923535,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6273785.415483624,128843630.08971536,240904800.79346135,1449236830.6900833,90977330.98342517,23037024.115401357,4973926.715768695,7e53fc5b9623cff73409b727c3a65a009d777f78c8a6c485b8505b0eb16ee260,486213.0811805031,11043796.135750957,14103679.258971356,18836530.91900231,4818754.892039304,3065420.1341599305,128974.69086594574,1224998391.0126872,P4,600043.7504419178,45756765.510613464,77065701.72718908,2129331641.8189328,82006452.9082705,4153033.842689717,351479.4313999411,f223ff356773745ab5511c5db14ebaafeba686313e10dfd8d12159eb01e1dd23,0.3466381999896839,765,2000,20260906,0.2781484497656274,0.9679231024109285,0.9705803534494465,0.9747180260200735,0.7379506599752228,0.8253682464166832,0.060175592693752944,0.0,2105888242.6907063,70887474.85512303,0.0,540621.2908613281,11368567.150270928,574223.0775827863,124912.58576050587,48764443.551784225,82758056.34904236,10544754.975564675,3955840.3456786685,4797324.7957061855,125116004.54420014,226775715.3682324,1430098924.8346448,85857201.15494971,19365954.63338718,3709240.7449991414,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6214002.819497365,134900839.0861803,247887263.22478297,1425698030.0421803,98983026.51781896,24128012.147461385,4920229.20492718,dd077e7170a89fd2ce7bf1a61f0dc1b346079a99d105e40395ee0466c07ebe94,479050.5306557478,11091198.316374682,14888382.21299962,18836530.91900231,4913927.441698647,3148635.9921650747,127265.62643410217,1224998391.0126872,P4,592781.0155574095,47998471.75144069,78999092.29249966,2054100101.9835005,93514543.65954405,4361144.512691972,350050.1925120429,f2784a0e33b2bcc1d946f689f86bc0670a3ff014b6c9dce9e4361c5fb12b82ab,0.3256827999721281,765,2000,20260907,0.26947046177897094,0.9673169541277786,0.9703895189140099,0.9742660985677861,0.7313994183930089,0.8253270363358979,0.06224234932338579,0.0,2031083173.7275467,82319145.4101848,0.0,556300.1506369758,11308129.239959078,638794.8177964415,124917.4880172147,48626492.891532935,83835123.95713373,10556603.431562817,4149869.623055906,4790798.3863143595,131183984.70162863,232775175.2777417,1406560124.1867418,93767724.13968414,20621374.60867833,3726153.504463437,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6405589.64265364,131117620.44078556,242404196.2100727,1450444711.4477134,94993419.04169662,23710266.96150083,4997997.417032413,7a9d3e00ef18b22e72b23f23b6f48a566fe8dd91557b34f95090f0e53a1a2cac,471291.87676308403,11012548.463845557,14113710.409962269,18836530.91900231,4838045.052550809,3120791.5354405623,128783.582257226,1224998391.0126872,P4,613580.7429221157,46684360.5139264,77094075.90440126,2075532195.0625274,87526803.95073678,4382382.435966397,335811.7190791916,5b33f39d1dbdbc0ee9c1342603828997bfa8e416b971a99fd5ca73a0fca8529d,0.3258744000340812,765,2000,20260908,0.2734023068393265,0.9677420212133693,0.9706326549328637,0.9744949035404797,0.7306329148695829,0.823701326032091,0.061639247107694084,0.0,2053029196.4375815,76364169.41768989,0.0,551855.0808731132,11454571.023755131,608714.8631171329,124352.4677508971,47706138.93592208,82954171.03494956,10553919.669929741,4258341.435843508,4937898.5530868005,127531213.96610379,227676871.28167254,1431306805.592275,89853999.05270965,19974888.505855035,3574062.1164148846,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6370946.8428916335,133638944.1288124,245817892.1390013,1459217341.377961,92376118.76541562,23197125.84469706,4961319.881225854,83e7e3da7d685e38b4c8560fbf957a34b5e40b552a7914904bcc5a561db6e5d9,445561.1001529706,11129183.149979603,14289607.942135498,18836530.91900231,4824183.191249363,3019599.4093614183,126827.99719707825,1224998391.0126872,P4,592733.5738455332,47583273.86362231,78028120.20315063,2103624762.60983,84037623.99818024,4109267.0155406566,348685.7919904693,8cf234434564037c3e0e4283257d4d1184abe93b6bb8ef5a54e9b75a5a130fb9,0.2967163000139408,765,2000,20260909,0.27277241157908705,0.9668425341938068,0.9703883476642151,0.974142026096455,0.7297596312185483,0.8250911304990977,0.06086619644332558,0.0,2079938154.1511874,72888304.65813844,0.0,546526.4430017103,11299632.82967544,584862.7262216497,121673.7746334876,49375714.07703364,81989781.43727285,10564456.613820145,3925615.563230342,4919536.429491413,130056142.97739461,230795291.97044212,1440079435.5225224,87250560.63773009,19512234.821230568,3801694.859971229,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6422302.561152459,134912223.95477265,251495588.62160292,1421202249.0400264,98098565.54496133,23237588.628828503,5090854.015200653,34e406be20bbc1111ab6adb60e435e2b483bff74a726657c36c121fbf856ba1b,472546.1608469714,11226795.738854056,14970300.582350427,18836530.91900231,4860654.426178053,3124926.487630244,129518.55046558539,1224998391.0126872,P4,617866.4309801601,47976866.07241584,80283911.60769105,2117401144.7428055,92293706.21464606,4352863.353946876,343404.17521263985,91cbd0e7c3f9705ffdedd37bcca585f918880bcc04748930e0623747f954ece5,0.32217060000402853,765,2000,20260910,0.2723401518537716,0.9666837059477655,0.9707120275797685,0.9741665761818579,0.7277286292037952,0.821273699826885,0.060494140973739396,0.0,2095272571.4661574,81049155.74298726,0.0,555814.0440637419,11370702.077329053,629704.772190907,124605.15036685101,48813682.48196308,80520173.96377474,10614845.699467884,4134165.9150268678,5072880.06039569,131198617.9728346,236504974.7834608,1402064343.184588,92936536.1823471,19606597.665998906,3691678.499509617,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6221832.006507707,127653485.30543031,242065437.90787345,1426177979.025328,92909463.70975912,22674085.66296936,5009904.655635978,899fe46d801f0ef9bd82469c6d7b03e9f2659ae20b2b0af441187efbd4b7d89d,471589.19141171116,11031736.73840157,14441973.740878223,18836530.91900231,4707539.191332251,2976344.157050167,128995.6471209649,1224998391.0126872,P4,594147.0210490759,45510709.45899254,77136886.52801485,2078760228.6053028,85698990.5257125,3975624.7922544247,343415.3034766682,ff593254a1cd768e57ea7e0d484f2e51506d313c7973e0f1fe9cffcd8f41b284,0.36915589997079223,765,2000,20260911,0.2760623890538868,0.96745728505333,0.9701988765221753,0.9744310195567625,0.729009071084951,0.8241908340030155,0.06154942104339112,0.0,2056441642.037673,74800324.89998515,0.0,543912.4420111208,11158622.648789255,595840.1016021235,119222.29219400995,46980999.81463701,82623276.58610095,10302825.524125233,3841842.7618355677,4793693.69899266,124083015.72826019,227131046.20724967,1407040073.1698895,87900549.58199069,18937232.137084544,3644955.122124751,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6258027.433921866,119671731.64423779,221702212.01487774,1431082985.2834868,84687643.29347813,21634201.092818044,5130495.106756861,6773de3e3e61be1e2afd75f249d268ea3d2e13c787893ff19f92098e99ac4356,465840.8432444437,10580241.723017849,13113599.48033043,18836530.91900231,4533875.4957312,2994447.2051409315,127328.87651634538,1224998391.0126872,P4,577110.3037627038,42606712.258309126,70248129.50630906,2088061322.378942,76188181.70015284,3737248.0541267903,352097.34727696475,3e92934b2682664bdb48a906e63276da86e1dddb7329d09adf0c0dcc0663f6e8,0.3961815999937244,765,2000,20260912,0.27759372685236444,0.9684868749083334,0.9709920696259092,0.9746097015882459,0.7400376304415492,0.8243421457700111,0.061292058560239226,0.0,2064719382.8055687,65805868.55595457,0.0,527308.7708771051,11422644.447305309,532935.4921705419,117899.13326111683,46850143.68298923,80894866.9661637,9849377.652027741,3538039.277537192,4800880.1594209215,116287367.72789049,208203870.4711642,1411945079.4280484,79852392.86131077,17872999.506615907,3695445.4784644227,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,6327003.852942784,116204756.79022822,222146519.15060094,1421157876.4922183,83380625.95263974,22970875.02159183,4987232.308218139,12ed535adcd060f33cf3bd82611feb6c2755af5d4a1206670348e2bb597451d5,490409.40137587173,10522175.215392284,12946258.091216357,18836530.91900231,4561052.938114532,3023431.4411161356,127364.38454322028,1224998391.0126872,P4,608991.2297008919,41177794.8073782,70312362.39116597,2089074072.0720685,73224394.16742747,4040092.2719439026,350960.82596371614,28d2828dfbe6e6861c7c3a74dd6df4ad03d926bdd88ef7df2c520fb363f4830b,0.29517300002044067,765,2000,20260913,0.2832384615202013,0.9679394720724116,0.9708104116829364,0.9746082011648753,0.737516216700015,0.8251018252361366,0.061264165517923797,0.0,2066069609.0471506,62785130.19541482,0.0,525272.7937218522,11133503.761700407,526353.4773057135,120744.12845920627,45311314.12546895,81907470.60374452,9912910.494706923,3909075.52768381,4827957.844029253,112813918.36374211,208942038.13614437,1402019970.6367798,78518198.07808903,19507081.26589396,3647105.323964834,LA-0765,optimal,optimal,optimal,False,301374.93643616757
1.0,5263872.864723365,122636001.45908688,243197107.9804416,1442379404.4476247,88889696.11529116,24683655.271391813,3920877.0869265543,19d73d81427a513b1ef27461d921676a0067525bbf44d28aee4eeecd2bd70163,1108209.3686446107,9888738.496730575,11134875.400389208,18656903.942909405,4753803.299048099,2821818.350592695,421680.3834435224,1224359243.616294,P4,4106007.752860345,93980229.10412662,177398461.26710388,2250617379.6880155,114269081.90307479,28583847.994254276,2993871.5835727407,881ecca8e5c5d40bbba424021055167bb90b8ad69fe44226f50bdbc76928cbc6,0.3431276999763213,334,2000,20260904,0.00485998659354715,0.07714070242038829,0.08510260634257136,0.10598969034204808,0.02678580257625933,0.017600414891756233,0.0005510978489097207,102758185.47592191,2229141064.78653,104143901.60410562,22586968.150669664,0.0,10539989.294303887,346335.0231717242,0.0,45589379.96364848,83523579.48999716,9778845.275797445,3576941.0955465613,3121954.8153159413,119477643.29745694,231873555.78345618,1423241498.5921862,83654890.903714,20680374.127490718,2233419.4079535487,LA-0334,optimal,optimal,optimal,False,481001.9125290711
