panel_index,simulation_id,E3A_H000_MF080_policy_label,E3A_H000_MF080_T_COST,E3A_H000_MF080_C_Q,E3A_H000_MF080_C_F,E3A_H000_MF080_C_R,E3A_H000_MF080_first_stage_cost,E3A_H000_MF080_worst_exercise_cost,E3A_H000_MF080_worst_shortage_penalty,E3A_H000_MF080_budget_usage,E3A_H000_MF080_worst_scenario,E3A_H000_MF080_Q_Vaccine,E3A_H000_MF080_F_Vaccine,E3A_H000_MF080_R_Vaccine,E3A_H000_MF080_paid_R_Vaccine,E3A_H000_MF080_R_level_numeric_Vaccine,E3A_H000_MF080_worst_shortage_Vaccine,E3A_H000_MF080_shortage_loss_Vaccine,E3A_H000_MF080_F_total,E3A_H000_MF080_paid_R_any,E3A_H000_MF080_R1_item_count,E3A_H000_MF080_R2_item_count,E3A_H000_MF100_policy_label,E3A_H000_MF100_T_COST,E3A_H000_MF100_C_Q,E3A_H000_MF100_C_F,E3A_H000_MF100_C_R,E3A_H000_MF100_first_stage_cost,E3A_H000_MF100_worst_exercise_cost,E3A_H000_MF100_worst_shortage_penalty,E3A_H000_MF100_budget_usage,E3A_H000_MF100_worst_scenario,E3A_H000_MF100_Q_Vaccine,E3A_H000_MF100_F_Vaccine,E3A_H000_MF100_R_Vaccine,E3A_H000_MF100_paid_R_Vaccine,E3A_H000_MF100_R_level_numeric_Vaccine,E3A_H000_MF100_worst_shortage_Vaccine,E3A_H000_MF100_shortage_loss_Vaccine,E3A_H000_MF100_F_total,E3A_H000_MF100_paid_R_any,E3A_H000_MF100_R1_item_count,E3A_H000_MF100_R2_item_count,E3A_H000_MF120_policy_label,E3A_H000_MF120_T_COST,E3A_H000_MF120_C_Q,E3A_H000_MF120_C_F,E3A_H000_MF120_C_R,E3A_H000_MF120_first_stage_cost,E3A_H000_MF120_worst_exercise_cost,E3A_H000_MF120_worst_shortage_penalty,E3A_H000_MF120_budget_usage,E3A_H000_MF120_worst_scenario,E3A_H000_MF120_Q_Vaccine,E3A_H000_MF120_F_Vaccine,E3A_H000_MF120_R_Vaccine,E3A_H000_MF120_paid_R_Vaccine,E3A_H000_MF120_R_level_numeric_Vaccine,E3A_H000_MF120_worst_shortage_Vaccine,E3A_H000_MF120_shortage_loss_Vaccine,E3A_H000_MF120_F_total,E3A_H000_MF120_paid_R_any,E3A_H000_MF120_R1_item_count,E3A_H000_MF120_R2_item_count,E3A_H050_MF080_policy_label,E3A_H050_MF080_T_COST,E3A_H050_MF080_C_Q,E3A_H050_MF080_C_F,E3A_H050_MF080_C_R,E3A_H050_MF080_first_stage_cost,E3A_H050_MF080_worst_exercise_cost,E3A_H050_MF080_worst_shortage_penalty,E3A_H050_MF080_budget_usage,E3A_H050_MF080_worst_scenario,E3A_H050_MF080_Q_Vaccine,E3A_H050_MF080_F_Vaccine,E3A_H050_MF080_R_Vaccine,E3A_H050_MF080_paid_R_Vaccine,E3A_H050_MF080_R_level_numeric_Vaccine,E3A_H050_MF080_worst_shortage_Vaccine,E3A_H050_MF080_shortage_loss_Vaccine,E3A_H050_MF080_F_total,E3A_H050_MF080_paid_R_any,E3A_H050_MF080_R1_item_count,E3A_H050_MF080_R2_item_count,E3A_H050_MF100_policy_label,E3A_H050_MF100_T_COST,E3A_H050_MF100_C_Q,E3A_H050_MF100_C_F,E3A_H050_MF100_C_R,E3A_H050_MF100_first_stage_cost,E3A_H050_MF100_worst_exercise_cost,E3A_H050_MF100_worst_shortage_penalty,E3A_H050_MF100_budget_usage,E3A_H050_MF100_worst_scenario,E3A_H050_MF100_Q_Vaccine,E3A_H050_MF100_F_Vaccine,E3A_H050_MF100_R_Vaccine,E3A_H050_MF100_paid_R_Vaccine,E3A_H050_MF100_R_level_numeric_Vaccine,E3A_H050_MF100_worst_shortage_Vaccine,E3A_H050_MF100_shortage_loss_Vaccine,E3A_H050_MF100_F_total,E3A_H050_MF100_paid_R_any,E3A_H050_MF100_R1_item_count,E3A_H050_MF100_R2_item_count,E3A_H050_MF120_policy_label,E3A_H050_MF120_T_COST,E3A_H050_MF120_C_Q,E3A_H050_MF120_C_F,E3A_H050_MF120_C_R,E3A_H050_MF120_first_stage_cost,E3A_H050_MF120_worst_exercise_cost,E3A_H050_MF120_worst_shortage_penalty,E3A_H050_MF120_budget_usage,E3A_H050_MF120_worst_scenario,E3A_H050_MF120_Q_Vaccine,E3A_H050_MF120_F_Vaccine,E3A_H050_MF120_R_Vaccine,E3A_H050_MF120_paid_R_Vaccine,E3A_H050_MF120_R_level_numeric_Vaccine,E3A_H050_MF120_worst_shortage_Vaccine,E3A_H050_MF120_shortage_loss_Vaccine,E3A_H050_MF120_F_total,E3A_H050_MF120_paid_R_any,E3A_H050_MF120_R1_item_count,E3A_H050_MF120_R2_item_count,E3A_H100_MF080_policy_label,E3A_H100_MF080_T_COST,E3A_H100_MF080_C_Q,E3A_H100_MF080_C_F,E3A_H100_MF080_C_R,E3A_H100_MF080_first_stage_cost,E3A_H100_MF080_worst_exercise_cost,E3A_H100_MF080_worst_shortage_penalty,E3A_H100_MF080_budget_usage,E3A_H100_MF080_worst_scenario,E3A_H100_MF080_Q_Vaccine,E3A_H100_MF080_F_Vaccine,E3A_H100_MF080_R_Vaccine,E3A_H100_MF080_paid_R_Vaccine,E3A_H100_MF080_R_level_numeric_Vaccine,E3A_H100_MF080_worst_shortage_Vaccine,E3A_H100_MF080_shortage_loss_Vaccine,E3A_H100_MF080_F_total,E3A_H100_MF080_paid_R_any,E3A_H100_MF080_R1_item_count,E3A_H100_MF080_R2_item_count,E3A_H100_MF100_policy_label,E3A_H100_MF100_T_COST,E3A_H100_MF100_C_Q,E3A_H100_MF100_C_F,E3A_H100_MF100_C_R,E3A_H100_MF100_first_stage_cost,E3A_H100_MF100_worst_exercise_cost,E3A_H100_MF100_worst_shortage_penalty,E3A_H100_MF100_budget_usage,E3A_H100_MF100_worst_scenario,E3A_H100_MF100_Q_Vaccine,E3A_H100_MF100_F_Vaccine,E3A_H100_MF100_R_Vaccine,E3A_H100_MF100_paid_R_Vaccine,E3A_H100_MF100_R_level_numeric_Vaccine,E3A_H100_MF100_worst_shortage_Vaccine,E3A_H100_MF100_shortage_loss_Vaccine,E3A_H100_MF100_F_total,E3A_H100_MF100_paid_R_any,E3A_H100_MF100_R1_item_count,E3A_H100_MF100_R2_item_count,E3A_H100_MF120_policy_label,E3A_H100_MF120_T_COST,E3A_H100_MF120_C_Q,E3A_H100_MF120_C_F,E3A_H100_MF120_C_R,E3A_H100_MF120_first_stage_cost,E3A_H100_MF120_worst_exercise_cost,E3A_H100_MF120_worst_shortage_penalty,E3A_H100_MF120_budget_usage,E3A_H100_MF120_worst_scenario,E3A_H100_MF120_Q_Vaccine,E3A_H100_MF120_F_Vaccine,E3A_H100_MF120_R_Vaccine,E3A_H100_MF120_paid_R_Vaccine,E3A_H100_MF120_R_level_numeric_Vaccine,E3A_H100_MF120_worst_shortage_Vaccine,E3A_H100_MF120_shortage_loss_Vaccine,E3A_H100_MF120_F_total,E3A_H100_MF120_paid_R_any,E3A_H100_MF120_R1_item_count,E3A_H100_MF120_R2_item_count,row_sha256
119,LA-0593,P4,1193993501.4907637,0.0,5178307.513444034,0.0,5178307.513444034,13959598.341994444,1174855595.6353252,1.0,h09,0.0,2325698.6173487506,R0,False,0,8082148.527510154,449884715.63532525,2325698.6173487506,False,0,0,P4,1210416558.3636982,0.0,5178307.513444036,0.0,5178307.513444036,13959598.341994442,1191278652.5082598,1.0,h09,0.0,1838749.9103829698,R0,False,0,8391021.119102621,467077799.5737283,2307321.493416426,False,0,0,P4,1221365262.9456546,0.0,5178307.513444034,0.0,5178307.513444034,13959598.341994444,1202227357.0902162,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,133303888.1588544,False,0,0,P4,1193993501.4907637,0.0,5178307.513444034,0.0,5178307.513444034,13959598.341994444,1174855595.6353252,1.0,h09,0.0,2325698.6173487506,R0,False,0,8082148.527510154,449884715.63532525,2325698.6173487506,False,0,0,P4,1210416558.3636982,0.0,5178307.513444036,0.0,5178307.513444036,13959598.341994442,1191278652.5082598,1.0,h09,0.0,1838749.9103829698,R0,False,0,8391021.119102621,467077799.5737283,2307321.493416426,False,0,0,P4,1221365262.9456546,0.0,5178307.513444034,0.0,5178307.513444034,13959598.341994442,1202227357.0902162,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,133303888.15885438,False,0,0,P4,1193993501.4907637,0.0,5178307.513444034,0.0,5178307.513444034,13959598.341994444,1174855595.6353252,1.0,h09,0.0,2325698.6173487506,R0,False,0,8082148.527510154,449884715.63532525,2325698.6173487506,False,0,0,P4,1210416558.3636982,0.0,5178307.513444036,0.0,5178307.513444036,13959598.341994442,1191278652.5082598,1.0,h09,0.0,1838749.9103829698,R0,False,0,8391021.119102621,467077799.5737283,2307321.493416426,False,0,0,P4,1221365262.9456546,0.0,5178307.513444034,0.0,5178307.513444034,13959598.341994442,1202227357.0902162,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,133303888.15885438,False,0,0,24de1e068dbf2a1f8a9955d4b37f11673612e7a2f89124001437725840935969
120,LA-0658,P4,1193029436.6702154,0.0,5014416.493950825,0.0,5014416.493950825,14123489.361487653,1173891530.814777,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,334401441.3913002,False,0,0,P4,1209209419.5092552,0.0,4056981.5994807584,864808.9073941171,4921790.506874875,14216115.348563604,1190071513.6538167,1.0,h09,0.0,1457668.0078617267,R1,True,1,8355501.466905302,465100633.65381676,1457668.0078617267,True,1,0,P4,1219936257.3112416,0.0,4087768.12959661,726142.9470720693,4813911.07666868,14323994.778769797,1200798351.4558032,1.0,h09,0.0,1223941.305450743,R1,True,1,8548208.383439982,475827471.4558032,1223941.305450743,True,1,0,P4,1193029436.6702154,0.0,5014416.493950825,0.0,5014416.493950825,14123489.361487653,1173891530.814777,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,241641071.54656285,False,0,0,P4,1209209419.5092552,0.0,4056981.5994807584,864808.9073941171,4921790.506874875,14216115.348563604,1190071513.6538167,1.0,h09,0.0,1457668.0078617267,R1,True,1,8355501.466905302,465100633.65381676,1457668.0078617267,True,1,0,P4,1219936257.3112416,0.0,4087768.12959661,726142.9470720693,4813911.07666868,14323994.778769797,1200798351.4558032,1.0,h09,0.0,1223941.305450743,R1,True,1,8548208.383439982,475827471.4558032,1223941.305450743,True,1,0,P4,1193029436.6702154,0.0,5014416.493950825,0.0,5014416.493950825,14123489.361487653,1173891530.814777,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,334401441.3913002,False,0,0,P4,1209209419.5092552,0.0,4056981.5994807584,864808.9073941171,4921790.506874875,14216115.348563604,1190071513.6538167,1.0,h09,0.0,1457668.0078617267,R1,True,1,8355501.466905302,465100633.65381676,1457668.0078617267,True,1,0,P4,1219936257.3112416,0.0,4087768.1295966096,726142.9470720692,4813911.076668679,14323994.778769797,1200798351.4558032,0.9999999999999998,h09,0.0,636852.4374583397,R1,True,1,9032261.27220112,502771791.4558032,13250606.778947122,True,2,0,150b6cd73aef20bdf37d11da8a1531b8303c78c1638541d18ce60c483402a5d8
121,LA-0287,P4,1203576623.5874846,0.0,3402403.303133107,3405034.9667534526,6807438.269886559,12330467.585551918,1184438717.7320461,1.0,h09,0.0,960439.0313869709,R2,True,2,8738361.55741675,486412157.732046,13156750.724764815,True,0,2,P4,1215942071.8977947,0.0,3527942.2932390017,2824536.8462004946,6352479.139439496,12785426.715998981,1196804166.0423563,1.0,h09,0.0,1267584.8998415498,R2,True,2,8476453.112287227,471833286.0423562,1267584.8998415498,True,0,1,P4,1224705432.684711,0.0,3616911.4462785874,2413139.350624789,6030050.7969033765,13107855.0585351,1205567526.8292725,1.0,h09,0.0,1082959.4969455386,R2,True,2,8633886.296875404,480596646.8292725,1082959.4969455386,True,0,1,P4,1203576623.5874846,0.0,3402403.303133107,3405034.9667534526,6807438.269886559,12330467.585551918,1184438717.7320461,1.0,h09,0.0,960439.0313869709,R2,True,2,8738361.55741675,486412157.732046,13156750.724764815,True,0,2,P4,1215942071.8977947,0.0,3527942.2932390017,2824536.8462004946,6352479.139439496,12785426.715998981,1196804166.0423563,1.0,h09,0.0,1267584.8998415498,R2,True,2,8476453.112287227,471833286.0423562,1267584.8998415498,True,0,1,P4,1224705432.684711,0.0,3616911.4462785874,2413139.350624789,6030050.7969033765,13107855.0585351,1205567526.8292725,1.0,h09,0.0,1082959.4969455386,R2,True,2,8633886.296875404,480596646.8292725,1082959.4969455386,True,0,1,P4,1203576623.5874844,0.0,3402403.3031331073,3405034.966753453,6807438.269886561,12330467.585551918,1184438717.732046,1.0,h09,0.0,1528098.6378687783,R2,True,2,8254308.668655612,459467837.73204595,1528098.6378687783,True,0,1,P4,1215942071.8977947,0.0,3527942.2932390017,2824536.8462004946,6352479.139439496,12785426.715998981,1196804166.0423563,1.0,h09,0.0,1267584.8998415498,R2,True,2,8476453.112287227,471833286.0423562,1267584.8998415498,True,0,1,P4,1224705432.684711,0.0,3616911.4462785874,2413139.350624789,6030050.7969033765,13107855.0585351,1205567526.8292725,1.0,h09,0.0,1082959.4969455386,R2,True,2,8633886.296875404,480596646.8292725,1082959.4969455386,True,0,1,ae5653fc6641b60cc10c2b5557a79889f252d48fbce8b556dd44ba7f1944f5da
122,LA-0015,P4,1194247017.152229,0.0,5221405.175893147,0.0,5221405.175893147,13916500.67954533,1175109111.2967906,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,250179071.48494992,False,0,0,P4,1210619370.8928707,0.0,5221405.1758931475,0.0,5221405.1758931475,13916500.679545332,1191481465.0374322,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,180538050.679717,False,0,0,P1,1220382718.623245,19137905.85543848,0.0,0.0,19137905.85543848,0.0,1201244812.7678065,1.0,h09,710294.9941723257,0.0,NONE,False,0,9040281.919513628,503218252.7678066,0.0,False,0,0,P4,1194247017.152229,0.0,5221405.175893147,0.0,5221405.175893147,13916500.67954533,1175109111.2967906,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,250179071.48494992,False,0,0,P4,1210619370.8928707,0.0,5221405.1758931475,0.0,5221405.1758931475,13916500.679545332,1191481465.0374322,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,180538050.679717,False,0,0,P2,1220977480.8192875,9253440.716536393,2696783.9546839613,0.0,11950224.671220355,7187681.1842181245,1201839574.963849,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,119895431.1906015,False,0,0,P4,1194247017.152229,0.0,5221405.175893147,0.0,5221405.175893147,13916500.67954533,1175109111.2967906,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,250179071.48494992,False,0,0,P4,1210619370.8928707,0.0,5221405.1758931475,0.0,5221405.1758931475,13916500.679545332,1191481465.0374322,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,180538050.679717,False,0,0,P2,1220977480.8192875,9253440.716536393,2696783.9546839613,0.0,11950224.671220355,7187681.1842181245,1201839574.963849,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,119895431.1906015,False,0,0,49beef2655568d297116d77133f29249b7f9c9cfe6ddf6e8e796fc7b24329d97
123,LA-0154,P4,1190150671.4308317,0.0,4525026.403255595,0.0,4525026.403255595,14612879.452182883,1171012765.5753932,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,220861103.98694327,False,0,0,P4,1207342294.3157527,0.0,4525026.403255594,0.0,4525026.403255594,14612879.452182883,1188204388.4603143,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,241411993.34483537,False,0,0,P4,1218803376.2390335,0.0,4525026.403255594,0.0,4525026.403255594,14612879.452182883,1199665470.383595,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,201176661.12069613,False,0,0,P4,1190150671.4308317,0.0,4525026.403255595,0.0,4525026.403255595,14612879.452182883,1171012765.5753932,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,220861103.98694327,False,0,0,P4,1207342294.3157527,0.0,4525026.403255594,0.0,4525026.403255594,14612879.452182883,1188204388.4603143,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,241411993.34483537,False,0,0,P4,1218803376.2390335,0.0,4525026.403255594,0.0,4525026.403255594,14612879.452182882,1199665470.383595,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,120272773.42659515,False,0,0,P4,1190150671.4308317,0.0,4525026.403255595,0.0,4525026.403255595,14612879.452182883,1171012765.5753932,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,220861103.98694327,False,0,0,P4,1207342294.3157527,0.0,4525026.403255594,0.0,4525026.403255594,14612879.452182883,1188204388.4603143,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,241411993.34483537,False,0,0,P4,1218803376.2390335,0.0,4525026.403255594,0.0,4525026.403255594,14612879.452182882,1199665470.383595,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,120272773.42659515,False,0,0,e578011356ebf845cb64888c74ec11d284e2162cab3facd206551139f6839ce8
124,LA-0149,P4,1191286420.165106,0.0,4718103.688082263,0.0,4718103.688082263,14419802.167356215,1172148514.3096676,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,229155470.72333723,False,0,0,P4,1208250893.3031723,0.0,4718103.688082264,0.0,4718103.688082264,14419802.167356215,1189112987.4477339,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,251712744.77604908,False,0,0,P4,1219560542.0618832,0.0,4718103.688082263,0.0,4718103.688082263,14419802.167356215,1200422636.2064447,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,124275160.39998345,False,0,0,P4,1191286420.165106,0.0,4718103.688082263,0.0,4718103.688082263,14419802.167356215,1172148514.3096676,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,229155470.72333723,False,0,0,P4,1208250893.3031723,0.0,4718103.688082263,0.0,4718103.688082263,14419802.167356215,1189112987.4477339,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,166227284.52932498,False,0,0,P4,1219560542.0618832,0.0,4718103.688082264,0.0,4718103.688082264,14419802.167356215,1200422636.2064447,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,209760620.64670756,False,0,0,P4,1191286420.165106,0.0,4718103.688082263,0.0,4718103.688082263,14419802.167356215,1172148514.3096676,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,229155470.72333723,False,0,0,P4,1208250893.3031723,0.0,4718103.688082263,0.0,4718103.688082263,14419802.167356215,1189112987.4477339,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,166227284.52932498,False,0,0,P4,1219560542.0618832,0.0,4718103.688082264,0.0,4718103.688082264,14419802.167356215,1200422636.2064447,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,209760620.64670756,False,0,0,cb76dbada31e757c848a220918cd5cc1626566cb5a41095344e7ca78b284874f
125,LA-0572,P4,1188878707.874226,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.256805828,1169740802.0187876,1.0,h09,0.0,1935179.199587098,R0,False,0,7990261.605683884,444769922.0187877,1935179.199587098,False,0,0,P4,1206324723.4704683,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.25680583,1187186817.6150298,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,153961376.35180676,False,0,0,P4,1217955400.5346298,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.256805828,1198817494.6791914,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,191563193.49448043,False,0,0,P4,1188878707.874226,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.256805828,1169740802.0187876,1.0,h09,0.0,1935179.199587098,R0,False,0,7990261.605683884,444769922.0187877,1935179.199587098,False,0,0,P4,1206324723.4704683,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.25680583,1187186817.6150298,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,153961376.35180676,False,0,0,P4,1217955400.5346298,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.256805828,1198817494.6791914,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,191563193.49448043,False,0,0,P4,1188878707.874226,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.256805828,1169740802.0187876,1.0,h09,0.0,1935179.199587098,R0,False,0,7990261.605683884,444769922.0187877,1935179.199587098,False,0,0,P4,1206324723.4704683,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.25680583,1187186817.6150298,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,153961376.35180676,False,0,0,P4,1217955400.5346298,0.0,4308792.5986326495,0.0,4308792.5986326495,14829113.256805828,1198817494.6791914,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,191563193.49448043,False,0,0,b3d0aa8db4c3a7a8be0762cc69dc28b786bf309d157dbd576adeb19f3e256525
126,LA-0123,P4,1195664072.900276,0.0,4732952.450023341,729352.2030377662,5462304.653061107,13675601.20237737,1176526167.0448375,1.0,h09,0.0,2125679.276562653,R1,True,1,8112160.230038039,451555287.0448374,2125679.276562653,True,1,0,P4,1211258723.838328,0.0,4769304.417791913,587963.2590109166,5357267.67680283,13780638.17863565,1192120817.9828894,1.0,h09,0.0,1713604.63415921,R1,True,1,8392317.080750385,467149937.9828895,1713604.63415921,True,1,0,P4,1221788927.69924,0.0,4793850.887787873,492491.13782038144,5286342.025608255,13851563.829830224,1202651021.8438015,1.0,h09,0.0,723374.00440242,R1,True,1,9065544.37057706,504624461.84380144,16020434.455000006,True,2,0,P4,1195664072.900276,0.0,4732952.450023341,729352.2030377662,5462304.653061107,13675601.20237737,1176526167.0448375,1.0,h09,0.0,2125679.276562653,R1,True,1,8112160.230038039,451555287.0448374,2125679.276562653,True,1,0,P4,1211258723.838328,0.0,4769304.417791913,587963.2590109166,5357267.67680283,13780638.17863565,1192120817.9828894,1.0,h09,0.0,1713604.63415921,R1,True,1,8392317.080750385,467149937.9828895,1713604.63415921,True,1,0,P4,1221788927.69924,0.0,4793850.887787872,492491.1378203813,5286342.025608254,13851563.829830222,1202651021.8438015,0.9999999999999998,h09,0.0,1435353.4563894891,R1,True,1,8581491.481815921,477680141.84380144,1435353.4563894891,True,1,0,P4,1195664072.900276,0.0,4732952.450023341,729352.2030377662,5462304.653061107,13675601.20237737,1176526167.0448375,1.0,h09,0.0,2125679.276562653,R1,True,1,8112160.230038039,451555287.0448374,2125679.276562653,True,1,0,P4,1211258723.838328,0.0,4769304.417791913,587963.2590109166,5357267.67680283,13780638.17863565,1192120817.9828894,1.0,h09,0.0,1713604.63415921,R1,True,1,8392317.080750385,467149937.9828895,1713604.63415921,True,1,0,P4,1221788927.69924,0.0,4793850.887787873,492491.13782038144,5286342.025608255,13851563.829830224,1202651021.8438015,1.0,h09,0.0,723374.00440242,R1,True,1,9065544.37057706,504624461.84380144,16020434.455000006,True,2,0,3ced4f5f705c88e75e5a47f837045b254079ebaa7084fb5840043b4cdcd54899
127,LA-0752,P4,1191083821.2695806,0.0,4683661.875842884,0.0,4683661.875842884,14454243.979595592,1171945915.4141421,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,312344075.1602436,False,0,0,P4,1208088814.1867518,0.0,4683661.875842885,0.0,4683661.875842885,14454243.979595594,1188950908.3313134,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,249875260.12819487,False,0,0,P4,1219425476.1315327,0.0,4683661.875842884,0.0,4683661.875842884,14454243.97959559,1200287570.2760942,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,208229383.44016236,False,0,0,P4,1191083821.2695806,0.0,4683661.875842884,0.0,4683661.875842884,14454243.979595592,1171945915.4141421,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,312344075.1602436,False,0,0,P4,1208088814.1867518,0.0,4683661.875842885,0.0,4683661.875842885,14454243.979595594,1188950908.3313134,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,249875260.12819487,False,0,0,P4,1219425476.1315327,0.0,4683661.875842884,0.0,4683661.875842884,14454243.97959559,1200287570.2760942,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,208229383.44016236,False,0,0,P4,1191083821.2695806,0.0,4683661.875842884,0.0,4683661.875842884,14454243.979595592,1171945915.4141421,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,312344075.1602436,False,0,0,P4,1208088814.1867518,0.0,4683661.875842885,0.0,4683661.875842885,14454243.979595594,1188950908.3313134,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,249875260.12819487,False,0,0,P4,1219425476.1315327,0.0,4683661.875842884,0.0,4683661.875842884,14454243.97959559,1200287570.2760942,0.9999999999999998,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,208229383.44016236,False,0,0,b558ba58b14a4797fc612f7556c6da8d58e17e2bcf785fe1e9a2a1a0c9d579a7
128,LA-0405,P4,1201001704.6125305,0.0,6369702.044144357,0.0,6369702.044144357,12768203.811294122,1181863798.757092,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,424782733.41765076,False,0,0,P4,1216023120.8611116,0.0,6369702.044144357,0.0,6369702.044144357,12768203.811294122,1196885215.0056732,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,339826186.7341206,False,0,0,P4,1226037398.3601658,0.0,6369702.044144356,0.0,6369702.044144356,12768203.811294122,1206899492.5047274,1.0,h09,0.0,1907187.782691493,R0,False,0,8657814.970263138,481928612.50472736,1907187.782691493,False,0,0,P4,1201001704.6125305,0.0,6369702.044144357,0.0,6369702.044144357,12768203.811294122,1181863798.757092,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,424782733.41765076,False,0,0,P4,1216023120.8611116,0.0,6369702.044144357,0.0,6369702.044144357,12768203.811294122,1196885215.0056732,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,339826186.7341206,False,0,0,P4,1226037398.3601658,0.0,6369702.044144356,0.0,6369702.044144356,12768203.811294122,1206899492.5047274,1.0,h09,0.0,1907187.782691493,R0,False,0,8657814.970263138,481928612.50472736,1907187.782691493,False,0,0,P4,1201001704.6125305,0.0,6369702.044144357,0.0,6369702.044144357,12768203.811294122,1181863798.757092,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,424782733.41765076,False,0,0,P4,1216023120.8611116,0.0,6369702.044144357,0.0,6369702.044144357,12768203.811294122,1196885215.0056732,1.0,h09,0.0,0.0,NONE,False,0,9557344.06438629,531999999.99999845,339826186.7341206,False,0,0,P4,1226037398.3601658,0.0,6369702.044144356,0.0,6369702.044144356,12768203.811294122,1206899492.5047274,1.0,h09,0.0,1907187.782691493,R0,False,0,8657814.970263138,481928612.50472736,1907187.782691493,False,0,0,543767cc9c93bbe8d0f3e7af608a34072a66414bb5e68fc88468c28ae3d831d0
