heldout_scenario,simulation_id,sample_index,loho_first_stage_sha256,full24_first_stage_sha256,loho_policy_sha256,full24_policy_sha256,loho_heldout_recourse_sha256,full24_heldout_recourse_sha256,heldout_emergency_expenditure,heldout_shortage_loss,heldout_total_cost,full24_policy_heldout_total_cost,heldout_policy_regret_vs_full24,heldout_exercise_Water,heldout_shortage_Water,heldout_exercise_Vaccine,heldout_shortage_Vaccine,heldout_exercise_Crackers,heldout_shortage_Crackers,heldout_raw_total_shortage,heldout_service_level_cross_unit_descriptive,row_sha256,status
h01,LA-0222,222,5715d4c48e513b9138c89a6ff422416c90af979d75b090e2acbc87099c0e7bde,b46b6168379d87b1f3d746d231b0524c73100f538c28d1c198fb2843f40009fa,bff64038fb238ccac5ff2914023bba2da9e3411859f721da71319b33fa02d86e,5d1cce9414335f732f131f9717a101b4d1e4dfdf374b8810f2d1ac5e840ea29b,57567d00bb6c09510c63f0333dd7e21f184305a99ca0687bfa81d8662822fe9c,78667c6aa4d95e580f454bda896b2693e2d3ae5a826367370479b54b019e41d1,481494.22959271015,5499060.0,14366411.242430963,14366411.242430959,3.725290298461914e-09,0.0,350000.0,62877.263581488754,0.0,0.0,12250000.0,12600000.0,0.004965479983156995,16e7afc4c42ace178eef85adf911a588811e0753858fde3c2158d86aa01af748,PASS
h01,LA-0513,513,84a6704f4965015db44b7817d9fca8453330f4a02e81539b171134aac489432b,1af581533bf5b3eecdd42cea90e1805e9ec114be8990029d12296a58ecee9f4c,6a4c424ffecd2b22b6ae40f294d8d7cfad418dc4fbcad54d8b588914552b6714,162970626f26feda7bf78bfed91d0c2c10d6e0ee6968a69c3dd22ad3115a1824,e080c248bd2184b5a5c9f29d5cec0190461c47c535fa64ede727e40775934000,fa01ab9710a472dc238b22829d804dc63ca55c5409384270f24f4f6808ce4930,1196671.0609019606,5499060.0,11029177.143913563,11029177.143913563,0.0,0.0,350000.0,62877.263581488754,0.0,0.0,12250000.0,12600000.0,0.004965479983156995,353d197653a5d75ba56c09e8168fbf45fa25ca2aa7a90424fb5662159ee2169e,PASS
h01,LA-0061,61,0935afc9cd1cf48679023e33083d89de278e698ea9f407c88719b53e1c4e9c90,7cf0510f4b0d93d3a26e48eb78ccf06a2954369823ec6bb58cef6e1cc4f53549,3f6ed966533f4cf89b00d52ee90f2f4cfccc2413d948752dd0b463003eaa5431,cb8f04dd835dd0ca4f8024a3b6edce6de64431383c0ab4007170fba060699cf4,6aff13e75f11753ab13499020499656a31ae86a5207b46dd6e5f3cbe3e270442,012fe6527bd35a6299c25426792ed6f8e65d2a85c5f0994b90b16c15aaa354c5,1444250.31681295,3499999.99999999,11089306.783757646,11089306.783757646,0.0,350000.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,a9b7163813a2bc48b93098a603c75d7f86825bc400e1811168ef12830516195c,PASS
h01,LA-0619,619,59339c1e1a100ce1cdaa046d8e1ee7d32f2d1861e992a78af9c0db5d6860dc29,7d8135ccdd86bd5db88ab1b655e2758d6fa3bd17bee66e43508bde9e967e2b1b,2ecfdbc0cde265858b9958fbf8d74ba3f2760413ba01aba24674f58df981484c,03e3096e19940df5fcade567c97caf8f140774bd569a59f8a4708326d7302424,53f1adb122c8fe55ab3e65434560c66109271c2a57a60e5a3ff1984ca6808c00,c6686e741306dd1d4045e992d62b9c89647bfbc76f5459314fd25da3dc461ac7,683638.4621213042,4406779.999999991,9854066.049753482,10011951.240829926,-157885.19107644446,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,18e74d1f1b4f5f03136c7356c66ce460f8d34f84c05b8be1432ccec5398db511,PASS
h01,LA-0234,234,fd0e56c85fa88e759dd98a3ca6dd8322a05c0bb5db0ac87c24ad0cf6354ffd69,584ec344dcebf57db684c46700fba8557d34b694f9df087043be62017ceebcc9,c11417f0799ee9893edf65f276ba9e540e5eb719a6084e26446c326e2cdcbc6d,b9c2eff8753e4cc4280fb9ed8b1ec548cca8299ebd4b390379802eca877e4f81,abb7329c925057badb948bb0963bfc10685405c51682a13eafe1bbe42e05d87f,f11c5198a069501704c92545db2bea12194ae7cb72d21d1351868752f605005c,995885.2927011987,3499999.99999999,7732218.20349477,8474779.434156813,-742561.2306620423,350000.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,0a7e791c486be52e2fb02be0403f0ecc393eb595107c07acffe6f8aa00cf8661,PASS
h01,LA-0105,105,2430ff40c85cb1c8d441aab36a790c32cdda368637c219ab40a611c06ff5afa3,e11c634f3907c2d62aa7ed8e5c5d7065c2c76b5485eb1e26de07be6c688891f3,ed04f1bf868cf895f615fe4a4d16090fe04761753d350422dd063580a03f2793,d8f2916364e5054664989e9ff6652f1d950f44ce13276ff5638ae381c8902d85,5eeefa226ed40895b1922febc02bd5b65df447c6372c9d5c6549ce028dcd99c8,51ecadf07f08468fce427505c908b336582f62a67b82fa2d07f5cbe48435a46d,1226256.056087944,906780.0000000001,3728833.612456559,6855854.828391731,-3127021.2159351716,0.0,350000.0,62877.263581488754,0.0,12250000.0,0.0,350000.0,0.9723601522217543,d32c6c6da20a9b8e8bad4aad37e136a71b7361f8f0a0782bcec926efcb7ddea8,PASS
h01,LA-0268,268,06771f38e86618b739e9d32f733a41ea816fcf92f744b14cc362bddf9d949d1d,38b2582527437b5b9cfd65fa5b83df86dfa1e8f5673f800a5036a936a4071b61,5fe321aae88e63fb9246500b6f0078562ddba0772464970637a93bf4bbdc796b,ed2868f92bcb734888e8e4a28aee9d23af4dc08d0064d20fec899356bd7c4b4e,a9c32b7cba58f9f09143adb8d32f6fcef1918b80488ac73b6d175e089506da97,a06726ab66a89d94a4c8e94e8372be7b357c4ee5c94407a2be218470e5288f1c,0.0,4592280.0,23730185.85543848,23730185.85543848,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,b91b5718fb52427ac33d4d4293d43516acfba776cb53de016c3bee2847622a49,PASS
h01,LA-0734,734,3551451def651c7f74c245599a17a156410a889119ad655f376016884f76820b,87e0badb139ec51725a1a47e389f3d65c32b3a45521dd959e3c107675ad8f98a,c37ac774940691b23bb142508f5f070ee0f6fdb91102f8cfdda27e5366c9816b,eb5328f0332d369a5f06bb614b9d74fb5075b910d08a2b57ec609c6d8cc7c3b5,66f4e1269c72103a0aeff4b15d328a2b48e50c8d9ddfa98f40c080f73c863749,8d188085145e038b72a7fb9fb16d8f5cd9c695f4aa9409bfe4599c2444194fd4,1978244.9935579032,3499999.99999999,8554485.892217405,8554485.892217405,0.0,350000.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,da27ed1c507c4355eedfb2c9115507cda92d6746172716b9f4888b3472cfc1d4,PASS
h01,LA-0302,302,bfc94e51c9f972ef8c16941e0f4e626877ec2ebe354a41e840d53a98f8f2e25f,726d358b392945844ed53fd43349123bfce9d4476170ec7377307a7954b6426e,1726d689fbc2be273670b113aea23ed53da52a749b659f3ec41c249657152a2a,da82ecd89359bcca11a0d6c02fef8fbf6c8317895fe318df0bd67e40141114a6,977e39583a73b5ced31ae86c23ce6fbf370e88ca67529bf24cb33c0dfa03ae0a,e1cf4e1b7e8da9466fce59cd81476e3eb2d1b1f6b617a5947f314098ec8b1202,941426.9471200877,4592280.0,15241042.486610653,15095171.126726732,145871.35988392122,350000.0,0.0,62877.263581488754,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,31c973de5eec2180bc144b14a75b9f9abf1b84ced719625fab067491b9c896d3,PASS
h01,LA-0017,17,cbf3e3e39e6912431e32aec91efac984b3660a6ae0146b749881eafd5ad332c6,bfa8a7545690559f29a2e60e4867625e7db9c3d94d120e98f181cda45a3f13d3,21f016018f331f24f372babb3a9ee296266a93d29999969bcf0204cb3085fe31,d8ebe450edc309c2c4bfba6beb23b70c3ebb8146e43a1e78901a341d843032f6,c5351504b240b51b76da509a4f14b3daa6245b0402ee8ec98b49adf86fcde991,cb68e7d1a8a554c687a53db7f758e4587303ab3c0d341fad24c968dd8caa8bfb,807044.250221691,3499999.99999999,9259333.688595483,9259333.688595483,0.0,350000.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,4827ba4271a9a6ed0fd1d8dc9ef200389698d4cb46ee8032215c1d4fb203fd2a,PASS
h01,LA-0923,923,87afcc645352f5b92fe9d462e859daf5ad59409eb87e2af4f585653faf6242a5,2fb36bd74ce31426f4b55dee48620e0a5fd320f64b6656385ead2a0580ec3aa7,ea25b99e641739e0a811a6820206e72d07743d8fd4ce638cf1e051312880a892,16c54ae22da11d758234e477f32effe723fa4c826a589f8a102a97f54a64bbab,74b62cb89c02a8f77a893765bdc57d58ffd304523b723d4f050846320e998caf,affb47b240f7f5b29afc80c80edecb004c34ded18e83e4e50ffa8cab9946e146,1393262.8200686714,0.0,1434630.1167874006,5315918.859551094,-3881288.742763693,350000.0,0.0,62877.263581488754,0.0,12250000.0,0.0,0.0,1.0,259333275576cb6ee8ba9c7873b09c33de5bd86779756fb4badc540dcf7f535a,PASS
h01,LA-0374,374,174624e6d6f35257be3c313c0830ce40d7f18d9f0f7eeb714f9cceb2a769ce0e,6e4f2b13b7de496a4c09c2ee6c851056712459d390567efee23f431ac718377c,6a37bbc9c3706ecf28e37bc0e077f47ba00fddc0009806ccd9ee9ef70f3a2f31,ad1c9541aff6b84dc612927e1efc0dfbef2d2c28c70e354089861bd54a085445,c054e791a9f43b2fc504b21013202ddd68d50a927423a9a8cb1ee6c79d8b0763,9280750a991737913f0185f68e43ea9c7655f0142e83ed9433ec4f9fa39072ed,1445068.4444932695,3499999.99999999,20024387.465108275,20772955.983981017,-748568.5188727416,0.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,575934c60207836beee5efa3f525ddfcdd7b20a8d4a6ca28eb6f20042ceb9fff,PASS
h01,LA-0930,930,228fb1246c9e1bb117600d9afce4dc6d1c0ef2c8b7b29c2be6f1bf9893ac639a,c4a5a012349394ba3f544451c5a39bb49fa091c1bec22acbac6b346693778537,f8a5f521c768a88e7d95edbdff3088ffd75c9c079c76fbda96479133df4035dc,aca8182b4de669c1b800dc82ee70ed2ddfc4a8093a7c3c455744ba35736d75ac,acad45417d3298c9f2a8e475d69c3430c610b1f52908e5daa8736a99a6502fdc,6e1c496b292f1530770649eda60673ba38855efab24cd1075f67004c139b9d96,2051677.3827031252,3499999.99999999,11451667.60205603,11451667.60205603,0.0,350000.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,cd2026e07d019bd6f8f540bf055beffd1e26ae873fe72893c87cc1b9495e924b,PASS
h01,LA-0433,433,87fe066ba423d0106e72f50b4c30c5599362afb124ea630a109115ae7448338d,fc0c8e29ebd0f9358d022ded36ab0473fc02c6d5f1530d3df44ac6fcfe3a247d,0b21e9bd3adc7d3d764bcaae40448e02d6895b78757e2f74977e57b1bdd37dee,8debc18ab83f51a4ca11be1699ff9fc465a1b7bcc132404b2040a485e23a5a0a,6183d36e1f72d25234c9c6f25699212285a3a7495729454e49901a5923607afd,afd2b4e8f3e471fc3afb13289e5c29b68c907c99469e207a2d2c477080f85fdf,0.0,4592280.0,23730185.85543848,23730185.85543848,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,def5061a38bc64844439d2011474d56f412cbd3ce58f18094a7ad4a6bc065de7,PASS
h01,LA-0947,947,07b7970af74b62ba9a8b7401e378d5e920759f38d4e4ca2a9b24dd21a6016083,61f60b4a7b7a28daa51596c33ccc44f6478675ceb1c86b3af49c3de2f8633130,0913ab547f0b2b2b878440f233398d66fb0dac2bd3bccc1c717e3e7fc2ca6778,742800cd1ab3cfb6e64921bb6687d2c72e579a76e82d321c6448d2ad2b438ca3,b6f52f50d06db07e1d57841ac3b970c8c5e5f009fb31b533a45becbed8dbc330,527ace131ec6e17b7531f4ea046d028d92f4ff887e3bb5294ca43135f3771aad,939857.4104722872,4406779.999999991,15890854.678817656,16759588.324433636,-868733.64561598,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,60c9c69a5d7849e6143895387fcd17e86cff23f21bc94cdc1194265e7f08a7a8,PASS
h01,LA-0278,278,145c5dd95f30401aa4d22fc896a2bf7364f00306dc8e4b28d7a12268a6c18496,384eecd24e8ccfa2d7753b4559b8a81e6467da9b207dac132353c8965e158558,bf71478bbabccf55a73431ae566ae2f8c51c124fd7c627a700303ad3f3528464,8eaef34e811635eca24a5d204f52ec107584d9003a44d3e862c718abc1ede571,f25849af35322f8da9a466b8dfa8f23efd9bdc797a4395892af34c88288d736e,a8c1deaa83c45170fa14b3833e0301de45e492335dc4053cb0429e9352b2a976,684894.8139513691,4592280.0,15004911.927609894,14848242.045743303,156669.88186659105,350000.0,0.0,62877.263581488754,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,c443c18e9c9562a44bec4ebf8fc46997625ed2af96bdabe8cc473dfeb3157322,PASS
h01,LA-0164,164,d05543c177ec1f222bb231988830b547404fdcc3b83fa555480b360e4ebad0ad,e9d5946099ed4f57f698f36b30df56cc01031c92fc7f3bae0e8af1485b53009d,47b754c3943130d02a9ad2efdfed438b1d6e3d42a6d77674d9ed0434bb29c873,9eb2b5fdef5ed41b09bea992be4ee7471cf7696f95d9ef4e43131b0508ef9eb4,354d3dbe0319b72887a67305efa75471da995e09d0b1c5bbafd895ac0ccd46ed,adb2a6e57d5a9f8b3acb921c1730a20b8b7a622332817ebf2c959b6191668350,599911.0647153439,4406779.999999991,16168520.168740846,16168520.168740846,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,c1d652292c021516f831b02757c3a30fdeaa3be29524ef27836c90b3b412dbbc,PASS
h01,LA-0453,453,94478dfdb8e785704bed19c19c1366be1b43907cb310eabecad20577524f8f8e,1eb8bcb6a319ab24e67315c709aa7548dc6489ff1080a47a4a6baa4705138bb5,280f9afe96eeac7b8d5c9168673dc694d39a18c11a9a0922962e26df77211259,ff6b4aef415629113ada013cb3b69433575961f0b4ed6b43be8e161e261a7f4c,1182dc2c1b56239d4a8970f40f97c7f2572cfa52512cf023d793dda11af91e54,8907a474ce8e77e9c8a104babb5d09adf3250c6811d3119bbd570b0e1a7e5673,0.0,4592280.0,23730185.85543848,23730185.85543848,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,c61c9fb9b34c1ce8aea701ace6f4563d91d652bbdf37bf2d59b7d121010aea00,PASS
h01,LA-0258,258,9bcbebf35d0a4b532848313b9dc01165ef23118134a0a51e0bab1def210196c7,b424c9cc2025a9f3ffce2ab12ef7a8b21c2c0d192a6965729c6fca83a11335e9,b9ca5283cfcbfa36d1a3b58935b7d60f1a085a23b3b2c0b8e1480aad0ac1cbd2,6f9f93a57df5500321340749a9e9fca14fe0103bbde8d83caa88feeb13a6b7cb,1b1145deaea1529f94399357d5bcc8dfb349abf817ea267ddd1774c35d6fa21a,f13046a6721f577749de156e4030974f54728453cf2135f0c3e6d5ffb0f1154f,990974.3602430413,3499999.99999999,10796676.646170115,10796676.646170115,0.0,350000.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,a926c4265edee79cb2a612fccd8cbff615b1f7442c845b305dd58f882f7d70fb,PASS
h01,LA-0663,663,dc627dfba74ff10695996343191673cb365e1028bc3717c69d47cf89ec9801cf,cf71a6786fb84962e47a97c03f6194ae21befa48914f38189af2d4565ea7fc32,b5de43a77c21a2fd863c0f4fb134e40e967969004f2d559397638814059bc8f5,9f2766fcd9eab9dcdad6251f363bb50b2af5899b305e05dea9342cabf1b3fbc5,143704e480534a34c833b8c23e597557febfc2676cb47eaa26e254f00cec01df,6f73714acbb19efd9682758d7c126c4b199fd6268140610c379ff837866dd447,921948.3423444001,4406779.999999991,12684180.519994346,12832439.450742286,-148258.93074793927,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,e7fb2fcbbe48b03e48a29629f907b37b39d8e4a57d759f769794a8a2fad0bcf8,PASS
h01,LA-0640,640,737902cddadbc9ee6c34e37cd917538eb1189aada6ad4131fb5c207b159c001a,a013e0093249d07a4cd65f82338ee92584c754af45790aa765c9f47ae5151e74,cd9382a939b0eb416a5bf063dd4eb11fd9a81939ddfbd3a737d8ad798e00704f,148b4895d442a2e3b842f7cf0fe6ca14de2872bf918cede8b7a998e36aa97ad3,19d5af230d6518b86b829ee515a9d8c1a87489a493b08ba135c2056643427163,68cde2f395779cefa2bc7e385bc8bbbe684b6a6c17e5136092e556500744f63c,796526.6756091731,4406779.999999991,9499759.443478925,9499759.443478925,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,daeaf306c799c8e28282064082554592d7018d03b745550cdb3622e1ea4d8c9c,PASS
h01,LA-0336,336,bdc6ad720a9f749ba17b5816ed2330e2b57220da69fb1f17a5385b63d7687ceb,d7bbbed1302a73d4c54ebfc19c69c590e8d7eed7f15f2cb95be808a8b0a3a6be,ad3b5ff5af69322e69c15ab0e697e8701482c557ce800c6d8528672ea07f05bd,0beb996983742f990837d65098b5811e79dd9223a11d0c9e2398c0bcf248fd9d,69b820b0e24918de6a09c3dd4be8c07ec1f7882ca321f49a1d10fa2083874d4d,5e250c72670e4ccf35cdaf0fa36ec85cd1288d8004e5cde6eab96f1ab97b40c3,1625515.1901770683,4406779.999999991,10951660.887133226,10951660.887133226,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,d222598707024d1ebadc425c0d63aa5f22abd1042f5ac3ea62364842e68a4490,PASS
h01,LA-0303,303,0ce276287aea8e39eeb054d51d1f947c4e8f85943fe5be070f86ef63ed760a6a,4328a4ec228b053bcabce184b3417255816d91b9c3a794bfe93ea7a166b6f9ba,96c5b907abc74dbfba17b337ff757301adadbdc9cefe69e3a2a62f024c8981f8,cf005b8e74f2b4b029b28f775dbc0efd65f577d39da28a8ebcf71b7384b15737,657e247db6119dc0c1d4fa374b2c13cd2a1bef78a86c7c4b678ca5d7cae4845a,a7b4dd0f4864e36dc28e0d65dbe416653ab901c68466e33b124a7ed5f7acf624,1616043.64195582,3499999.99999999,9318837.21081043,9959136.020633802,-640298.8098233715,350000.0,0.0,0.0,62877.263581488754,12250000.0,0.0,62877.263581488754,0.9950345200168429,3834b07d34e2662bc929c33f84d1d45688dac62dde45a34709065a526c5589f8,PASS
h01,LA-0434,434,5957f3b99617c251df7a48a2a78da86bd04a8cb7e80d569d25671d5865a6f70f,73998396c34ac08cee0727e251fa14ab05c18f61e186036c97fa96f6bd89b171,5bf769b316495d718bbe8d8b14fb287db02151b4174ad77ab9d4b6b2c2a4e32d,e1bec1fcf39c5ddbeac005cb511b02187c44e5cb7259ceef3b84ffcae75c0641,89209df0047d92a722eb8c550956601f20f8e897b70b946417bd95e09b613be2,7b65d3c12b2a3e44fce9772d824d69a771e69d53990e12d5689cc946c6027080,604932.7988817139,4406779.999999991,8830589.286432993,8830589.286432993,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,a5a73ce9764c5d0c24ca3719bb0e634f2625f7483cace9fc2e384d5249c5ef6a,PASS
h01,LA-0251,251,e75ecc1087f32169d4367976d7b1276193f5d749bab0072b4c5fd8de133b725d,32a83607846cf6693529fb967dcfd555ffd1887a37492aa80f507a478898f9a6,a3156f9809d7e2ae963da76fa864bdeb93259c2fcac4f0e02b0bce5edfc936b6,876aaa7f76527f532607e75d87307fed6a8dd93305aff619315a56f937c5c958,1fb8a48f8bb59301efba02a3f5c77b6618235b70ba9c9445735e7e5f8e3c965b,c315a7db3b9ca28704110942f1925f62e4062a551b9cb0a0f5c639a2fd7058fa,0.0,4592280.0,23730185.85543848,23730185.85543848,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,c84e755d26fef58a92e69345f0733f1c768148edff785ee24e60d4e89c129683,PASS
h01,LA-0758,758,0b6b7f73dbed6532613dcff1f1d8aedaf221902550d760d21f50e1168097a1a6,b19e203b1ddd5c9159e983471c06e16023798be01375e2aa9a95a5ce485289dd,7d024d23e7566a684b3280e4e60b240930baf935bb9e6f6899c5297b259203ab,9c3c4429983345c20a23e588c8afce3df1ca922b5fff83f1979213f6cc8ee993,6405dc44c67a9396d7bc2d6e14495c0c45e922902a2fcb356b48127b33fde449,24b6107cbc3a8d14862315006f01732d74457f072fbbb097d56a66572cc788f2,0.0,4592280.0,23730185.85543848,23730185.85543848,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,c77310aa48f8b8af52ad99bacc6098fb0b2ac4ebec3bb6eb5accfb97bcdc73c8,PASS
h01,LA-0129,129,6595fb6dc94aeec4e8cb31fb6592e94a3d9c378651d3e6d8ceccfec86f8159fc,e0b53016eda576b07b40fbc2e2f19bf92c0dec9c6ed332183b7773d259d1e85b,d55376f6c06556040121355a0a222e17da2733b37e499904edf1a1573e49a1af,4d3c4efda949ee6a61340234178e69a81e6e6c0e4b1151f7c9a233ee47330057,3e0aef63087ad4aff27670e7c92cef5a422fb84c8571c2732fa4c1f7fe91afe5,02825d18a0ad7d1a0867ec255f0eae6ba14162ff4dbb1f955b0e857053855146,1149118.374824793,4406779.999999991,13009559.798397794,13009559.798397794,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,c7efcc5c871aabb8a5baceb3bf821bad17b3c23982fdff12e508846e4bb5642e,PASS
h01,LA-0534,534,4e14120d693947498b2a94e90ab9473bc9a5ceb68893e21b6bd924d6823fd5da,a19b87299869d8ca7b37097624da8c3effd215ca6be8e47b652cce595e77475b,769cbf38fb258c7e8cd0fe1f14ba530f758b75b1335d41b336fd0185bf2c0b3c,5abaf313906bf8ceafd6d8400c4a08c8be9f65501ec5d7677957997e99119a18,53ba32c6afdaae82e098c210955764c6da3c84b5c412e661df19339298ce7161,4b4c9484ed08696056e696c97683425cafc20eb6dfaee457ebbefe571986b057,1279970.713430772,4406779.999999991,6768526.529987546,6768526.529987546,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,484eae9caf570bc1ada631055d7530a77a2260e007c0e9973ca920c0736151f5,PASS
h01,LA-0988,988,e2b6f13583dde5fc66d6891a0766df5f87059ee8f3e0ab533c5b59e33e7817bc,b0017162bc056562883418e747e8bb99704575445d8ecaa3f8eca069e2cc88cf,22c28103b68d468698d08af259ebb5843eba015c7aaad6ae58db3fd4da6c7ca1,23bdfa0dc86f1ff10002cadb708aa4107ced13a7c7bb6c2081ede2c77de6a161,f2560958b3b9d6b2935d93e739b07e3c624ea44772b07a799b7a888438ad758f,310104f11eedcc4bbb4acf1e60336669ec0596870b73e86307e3632d11221cae,707248.697984976,5499060.0,7675249.500943318,6951703.493617266,723546.0073260516,0.0,350000.0,62877.263581488754,0.0,0.0,12250000.0,12600000.0,0.004965479983156995,7ad53baf7f795686830a65b4937cef8323d5c871628b9a5617f36240314f767d,PASS
h01,LA-0056,56,d5f1ab9ae75753a620fe08636c1f08def7f6fe7d3c50110364242dc92e0b51be,98f773b5697e182109e20fa09500318922d68203fd5d54bb5256893f608adc06,f8fe64d348b0efafbcbfbee81fbf9cbc242ba24f96b2effc5b2cd3a6fbdc5bc0,d3cb5aa5a59cbe6e8c6e255c4fdac707188d9c18d52fe399db7e2f34f589c88b,541fbc0616b5c7e1681a8d076d3eb2207c18cd5434beb5669efc8547d13c7543,8acc1b2d5b4c8a35dbae7b6d897ff8cdca9600547ccba9151a4ae2204cbe9dad,608866.4774038208,4406779.999999991,16245102.235493999,16245102.235493999,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,afecbec83edd095500ecd485ac2b3d41ed5cafcd737bc3b1804b4b85b9b755ce,PASS
h01,LA-0241,241,72078872e76997648204725d1456babb5f313f00b1bb7e37e7cf53ae0b9d3c11,59aeab3d8b8ba31057787db8368f373ebe2ebc0169d472c4eeefc3e9fcd2949e,dcb8451a51d51aa61e78679b172903422386d0c9c9dff136c9ab769d8cf9ce55,270e151f5309616d70bc6e18c502c060f067ebd55242079813c5874c7298ce12,ec2c5cbf3992854edd21dd61954f2d9a01885a483566ef04406e81ad51414a94,2f37a71f386d4e32c932b87e3ee4da197611fe236471262ec8a78c2fad404b12,0.0,4592280.0,23730185.85543848,23730185.85543848,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,c4fa7c302f9eec09aabe76bc1ba0ecbfd094213016b3f02bf85ab623c110f225,PASS
h01,LA-0773,773,d996f90024d10e5d72a26a5122c157da4a0d12981a77308c2679caa617de2213,9280cc03aa5ece700f9f20914a3bb4dbaf380b18349792a48941f6cc9bcd5279,6a54291751ce80f9d42db9fca8ccf5fc2042fe4a2b0c1ca2764a2cc61d2a1d8c,82a111ca12729aa21c7d66e806a862cfc6fe3c5a170c4f59834cfb4747429f3b,abb4c306c0ff2ae1d2decf7ef794288c8835568cb8e1c4f9e173532bec2cb14b,77c1f3812052dc61eabb6ef08151503545357d16b8f454c5f9bf8b383481e149,0.0,4592280.0,23730185.855438434,23730185.855438434,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,aab604beff40b237bd4e5c5118baba82bbf025f73d89e03e1000231adf94958d,PASS
h01,LA-0325,325,b52b648789b1a3b9a57b3171e84fb72ccc48f93152e18abe2c74b54ba8c013a4,415b98732526c212126078eded928fe2f067485804b129b0eb37882f7ee798d0,bbca3ab3646d29424ea8d3f3fc8132ffefd0cb5874a3bf09db89ad3880881bd7,e128c036f93f83ad5ea3224a0da39add3f4556bfc33bfdfc0710b9c16ebd14bb,3e23d89611e9935586594e2669ff3ffd5437417b5888a0d71008f561d6f462a3,14db2594f4b3eb0d4a63af4a1b8c9a457df1eba1789f7e147c66f95d6770f451,0.0,4592280.0,23730185.85543848,23730185.85543848,0.0,0.0,0.0,0.0,0.0,0.0,12250000.0,12250000.0,0.03260532776140268,56082401f42b7e63aacf02e1c419d8ce8549b1ed3960f0a556cd08747650571e,PASS
h01,LA-0539,539,bb1eaed7d501b94cb29ce985e12d01a768766bd124f43a4d037e092b34826eca,1dfca873180282be6f9d3151e10a7c1db7f87ce133f3ce5fa27670fbfa98dac6,620a25c8cdcb4a6dc5ada181a8c7b06e83883b2afb8c5c283e32c96727a0322e,9a35d3a6a8475e695ec3721529e28c80ed6b3fd7328743cb4e9de8ef9c9f523c,ff6d97087f4487dd75145539ce17a45a3bc29aa1e3d3ad39e2c7384156a06f35,20eb2588cbad9c6ab4aee56d1d79f8b8910a090b96b922b91f8ef2f1fdaba59f,1440122.7357585782,4406779.999999991,7845020.797664598,7845020.797664598,0.0,0.0,350000.0,0.0,62877.263581488754,12250000.0,0.0,412877.26358148875,0.9673946722385973,1e4a7c21b6b578fc467b27cb5a7b6e66777b651e0954fa065d333effca8bd99d,PASS
