heldout_scenario,simulation_id,sample_index,baseline_policy_label,loho_policy_label,policy_stable,delta_Q_Water,delta_F_Water,baseline_R_Water,loho_R_Water,R_stable_Water,delta_Q_Vaccine,delta_F_Vaccine,baseline_R_Vaccine,loho_R_Vaccine,R_stable_Vaccine,delta_Q_Crackers,delta_F_Crackers,baseline_R_Crackers,loho_R_Crackers,R_stable_Crackers,canonical_policy_hash_stable,first_stage_stable,delta_first_stage_cost,row_sha256
h01,LA-0044,44,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,0507fda8ad8055ea6303309b89e77d159da4dd09237f7a3b8cdc082bfabb77c9
h01,LA-0048,48,P4,P4,True,0.0,-27784376.925777834,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,192018149.1125299,R0,R0,True,False,False,-9.313225746154785e-10,df538a30264f19ad968b588b7a45a1dc3759cefb1783062e5632b256f29290e2
h01,LA-0976,976,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ef752bfa8caaf43a3a82692e9122ba384a829468106f7ac58e653d0c00ea0035
h01,LA-0267,267,P4,P4,True,0.0,-17134720.413222045,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,118418250.23094237,R0,R0,True,False,False,0.0,b4a9c84604aa2a8731549023159e82e20f641ee009ee3c6293c3a22a0dabcbc0
h01,LA-0650,650,P4,P4,True,0.0,0.0,R0,R0,True,0.0,-219344.5297318129,R0,R0,True,0.0,32569339.263208665,NONE,R0,False,False,False,2.9103830456733704e-11,7fabe974275b0ad94e70105714c96a8dc74f363c39e52bd3bb4e0cd4007cbea3
h01,LA-0867,867,P1,P1,True,0.0,0.0,NONE,NONE,True,-1.1641532182693481e-10,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,0ac0efa1c5763a739336b8b5c7244dbb1a5b1fb1ea0430d77c4e9144dbfac5b8
h01,LA-0416,416,P4,P4,True,0.0,1063546.6827019549,NONE,R0,False,0.0,-326216.3302668561,R0,R0,True,0.0,41087998.99282462,NONE,R0,False,False,False,5.820766091346741e-11,f0b0763efd3f3a5ece1a1bb3657ee030182119533186a3d60a6da4670780897e
h01,LA-0205,205,P4,P4,True,0.0,1092488.727349216,NONE,R1,False,0.0,-1958806.5876235897,R1,NONE,False,0.0,283302897.1902026,NONE,R1,False,False,False,0.0,056287a448857e5a6b5bcf4f32eaa39d52787314f56b2b26b406ffe5a1f8404e
h01,LA-0120,120,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ef9105e94484070806c0c4707895a6bc3b7c3758bddda398da3bf0aeac02b0fa
h01,LA-0327,327,P4,P4,True,0.0,-13426913.612402048,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,92793554.70286822,R0,R0,True,False,False,2.3283064365386963e-10,30999ff1f3a961fa19a1e20f9651476db7f31bcb886e05c6500e58afac5ae0ee
h01,LA-0598,598,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,2bfb9417aab26c506860351c4b24a494804fcb577329eb1a4d88808dae1d0b7d
h01,LA-0855,855,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,995c3f81ddb68bff772ff7d60f0425a66eebc322a06d864c46fc4388d5d42d84
h01,LA-0477,477,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,eb36c8eb70ff221dafc71d9b4bb8ff5a1708b572d465205fb1892831a7341dd3
h01,LA-0574,574,P4,P4,True,0.0,-14412138.67546894,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,99602456.46714932,R0,R0,True,False,False,0.0,5956d7f8c826548a8bfa11e59c6f71059fe4d721290cb2ad1a0f7015c2dc6070
h01,LA-0492,492,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,1f1e71d2ec3847332944537d515601d606d4bd90e4f56a7db4b982cacf773060
h01,LA-0354,354,P4,P4,True,0.0,12909635.407738348,NONE,R0,False,0.0,0.0,NONE,NONE,True,0.0,-89218639.06948495,R0,R0,True,False,False,0.0,9f9e3ee1869f8f6f1ae671ee96fc6f4b9ea00b4640c22819cc11e56793589042
h01,LA-0003,3,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,a2803a11d02531ab4e9a14d46ecffdd30319a55cc1b14bd3ad3a246a9aa2dd5a
h01,LA-0853,853,P4,P4,True,0.0,-13836399.232464166,R1,NONE,False,0.0,927251.6857503337,NONE,R1,False,0.0,-42059311.52405679,R1,NONE,False,False,False,0.0,6f92f811e2e58f9b3137561390ab18c9017ee873f1d51237428565fbbad1c97a
h01,LA-0140,140,P4,P4,True,0.0,16391890.395495892,NONE,R0,False,0.0,0.0,NONE,NONE,True,0.0,-113284543.4182959,R0,R0,True,False,False,-9.313225746154785e-10,0c7c16371ed33a606e920b9e8a4d8202048dd6eb6d249567e70a53b753f88e8d
h01,LA-0146,146,P4,P4,True,0.0,-21149239.05305037,R0,NONE,False,0.0,688064.6432612487,R0,R0,True,0.0,43995460.51042665,NONE,R0,False,False,False,0.0,5c55d01dde694eb4e211606e68df18f0a3b58ee5ed06006ce9df55e665e5368a
h01,LA-0506,506,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,e88c9d9d9788e993a5c6ae17c97bbba024154f85e1a3bce7bb29ad26a16dcac7
h01,LA-0305,305,P4,P4,True,0.0,15574787.86143003,NONE,R0,False,0.0,0.0,NONE,NONE,True,0.0,-107637538.38933237,R0,R0,True,False,False,9.313225746154785e-10,cfe3717597e79262ce1217e54ee79546cbef81aef58df95e53be54bb98da2032
h01,LA-0406,406,P4,P4,True,0.0,17633821.937635005,NONE,R0,False,0.0,-1067786.396080796,R0,R0,True,0.0,36682554.618589014,NONE,R0,False,False,False,1.862645149230957e-09,557998beb4a67a5bf773c2922ac5addca3331204cc14217cb24720af7e03605a
h01,LA-0179,179,P4,P4,True,0.0,14978031.870533803,NONE,R0,False,0.0,0.0,NONE,NONE,True,0.0,-103513350.85941893,R0,R0,True,False,False,0.0,670a199e9c1fb4476a907fbdf192bfd75ec62a9e23244b38534a603a1fada15e
h01,LA-0483,483,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,de507cc845e90ab8a79ca3a1be29e99bcf08f398499ae6aaeb3c543a12e41ac2
h01,LA-0593,593,P4,P4,True,0.0,-16395972.612312675,R0,NONE,False,0.0,533422.9292181076,R0,R0,True,0.0,34107532.84246407,NONE,R0,False,False,False,-1.1641532182693481e-10,92aa2a5ad2295a662fcc95fad1542792ce42321fb1d5c386988b0aa771e8e122
h01,LA-0658,658,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-4.656612873077393e-10,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,-2.7939677238464355e-09,15bd002a15f71b5da52c81c2b6ffe9ffef0a7100dbebcc696c61eec0f8a8c0be
h01,LA-0287,287,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,6aec248fe7eb993e53fa02478571e551aee0b7838857ab6b907670d6e16fae86
h01,LA-0015,15,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,e2fc3d0fbb622f03a2efb03870406c0abc517838a517beb92f3afe34435089a5
h01,LA-0154,154,P4,P4,True,0.0,13686978.509496989,NONE,R0,False,0.0,-828791.9378781694,R0,R0,True,0.0,28472179.117706,NONE,R0,False,False,False,0.0,6f13db5b8335ca10534bb193df85cb458a14bcf69d4959b28a682b1d1033e469
h01,LA-0149,149,P4,P4,True,0.0,-11639421.245903842,R1,R1,True,0.0,0.0,NONE,NONE,True,0.0,80440174.3594955,R1,R1,True,False,False,0.0,44f5f65fefa87c19c059b1317bbc7526b15d09fe9b96c4fba32389e306fa8919
h01,LA-0572,572,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3d6c9d402659d20bdaa1ec03ecfcd7796db8d10129748ef93067db001f75758d
h01,LA-0123,123,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-275610.21632835106,R0,R0,True,0.0,40923941.21239149,NONE,R0,False,False,False,-5.820766091346741e-11,06eb2d3092759f404999781d45fe877e8d5d0fa511a5d44d9e50326d5096a57a
h01,LA-0752,752,P4,P4,True,0.0,-439155.75438580516,R0,NONE,False,0.0,-180212.09275610955,R0,R0,True,0.0,29793775.767282408,NONE,R0,False,False,False,0.0,fa15ab515088f5c964fdb55af00ca2c57804af19a8909511b5bda51ada11142a
h01,LA-0405,405,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,291ef40e2183e010ac75dd6daceebbdcb3b8ba1d705d4d88838feb96acf62c8d
h01,LA-0959,959,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,6db0af1842b55db9681f37ae6cc105350a409be6fc3dd448ee3e66c95a7f2a9d
h01,LA-0150,150,P4,P4,True,0.0,845846.0970683108,NONE,R1,False,0.0,-1517763.6106366196,R1,NONE,False,0.0,219519247.6370898,NONE,R1,False,False,False,0.0,4e8f1e327dfb613b78e844437a8fe08d320046c1c29a172af00867d9a258853a
h01,LA-0978,978,P4,P4,True,0.0,-670636.9124735651,R0,NONE,False,0.0,31213.820653142873,R0,R0,True,0.0,0.0,NONE,NONE,True,False,False,2.3283064365386963e-10,80afc7c8f30a7289bea05db08564b6f1bedbe5930f6f9803c868b5313fa03332
h01,LA-0481,481,P4,P4,True,0.0,14208992.162250955,NONE,R0,False,0.0,0.0,NONE,NONE,True,0.0,-98198508.57330284,R0,R0,True,False,False,0.0,07bbd11896b855087bf982b672a0dc4c02ae0cf5b820b88de27991bedf026929
h01,LA-0649,649,P4,P4,True,0.0,15049218.519943202,NONE,R0,False,0.0,1576882.5970684332,NONE,R0,False,0.0,-338148496.11792076,R0,R0,True,False,False,0.0,ea72b3887c0301a95ec27cd413eb26c87c38e4b2fb51c1b8aa67faa919019a74
h01,LA-0068,68,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7ea667490baba668fb4be274b5eb00304c2143360cd09062bc8724ee44f58ef7
h01,LA-0896,896,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b046ce8f14cbbf872b17e36ba3e276419c8b16b4d9bd3539c39bb5d4c5d53177
h01,LA-0943,943,P4,P4,True,0.0,-30133241.22247137,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,208251177.33455735,R0,R0,True,False,False,0.0,9967cfde6adafe22eeb9a5f54cc27608186a612b7ee8e2b4d5da193781623d9c
h01,LA-0509,509,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,53d2c57c0b1a6480a08337e0a6ffa15c1ca72c8388a61c3e44ff97af487962aa
h01,LA-0848,848,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,6b10f6b19ece21d5211ce57f9342f1a80b3c09c5c1346199aeca42b9be999fb8
h01,LA-0495,495,P4,P4,True,0.0,0.0,R0,R0,True,0.0,-362901.6413583373,R0,R0,True,0.0,53885395.23199553,NONE,R0,False,False,False,0.0,8c07ee12795b308e372519177bc4ed134924218031138d70b5502a3cce597eb7
h01,LA-0180,180,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-228165.15797874564,R0,R0,True,0.0,33879068.91199551,NONE,R0,False,False,False,-2.3283064365386963e-10,ceb9b7b2ee017a33a54e86a439ca20a220ac4b199a70ce3e3103d560adcbd93d
h01,LA-0525,525,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,bdf4b04f28b38d63016803e52cc0631ad3c0bef533c252f51908d1936c68488a
h01,LA-0523,523,P4,P4,True,0.0,30754088.588204082,NONE,R0,False,0.0,0.0,NONE,NONE,True,0.0,-212541860.63358706,R0,R0,True,False,False,4.656612873077393e-10,1de1947429431aa4edfda15ff2c61c236d213d09e5135970203ddee54312635b
h01,LA-0982,982,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,715866cc3adcb376f01618b1132ba1aace4605f0946ef9f00b334a24ce29496c
h01,LA-0410,410,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,1164375.0366953053,NONE,R2,False,0.0,-172892050.9032423,R2,NONE,False,False,False,0.0,5ba12f1cebff78500fef79280eac7af682f1f584adfa96cc01ae68037a458c21
h01,LA-0972,972,P4,P4,True,0.0,0.0,R0,R0,True,0.0,-172277.72249872144,R0,R0,True,0.0,25580631.522537433,NONE,R0,False,False,False,0.0,83ea6b93603b5993b1b375973845dfa17ae766558f277895cac747c726cf7094
h01,LA-0770,770,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,91130c4260b11fd3365df5ff98463aedcb4e3fb857e96bb0a372e05b6ed51b93
h01,LA-0285,285,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,2bdde86a531c462de512e416e6a4744489a9f6090a8fb1d0bef9ae449355a066
h01,LA-0575,575,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-1916092.5587494017,R1,NONE,False,0.0,284510713.2688505,NONE,R1,False,False,False,0.0,36e2c3787bd3d2e62aaf2dc4cfa62415f5f36b1c2569ade1440d244e546650b4
h01,LA-0115,115,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,3e09b0c05eed778ee3a6fcbec35e2bda84496252e5dfc487951b6cdf1ffd002f
h01,LA-0109,109,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,-5.960464477539063e-08,R0,R0,True,False,True,-9.313225746154785e-10,646023a6ce3af00a0b87b9aab61b5778593de1ce9833ac21d88540feef4bc795
h01,LA-0890,890,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,2eef58d2dae60391ea073dae79d5a98228f2c57d81de21a7caf6086c46c965e2
h01,LA-0921,921,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,dde2508c8c36d650164336c7c7dd0e4a8e8cf8154c9043024260dd7ef4f61b9d
h01,LA-0162,162,P4,P4,True,0.0,15192386.707565887,NONE,R0,False,0.0,0.0,NONE,NONE,True,0.0,-104994759.6083059,R0,R0,True,False,False,-2.3283064365386963e-10,16d7ed1bac32d0416fd5addc4474e2059f63d3b563bc97b14111fda333a417c5
h01,LA-0786,786,P4,P4,True,0.0,-18768527.768956054,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,129709511.69390565,R0,R0,True,False,False,0.0,5302900721b1e7db5933c33fc36700b4d49df1215b41de573c69e9b264cbfd01
h01,LA-0862,862,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,caef7575bf8e6d99b3a895ae7613f6714a30548007e96f4f934deb1aa1bf14fd
h01,LA-0121,121,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-178065.92551956652,R0,R0,True,0.0,26440091.971087147,NONE,R0,False,False,False,0.0,ce039bf56a790b53fe0ed35485bdbd51a0e2e5e99168fbe6009b9be647ed68e4
h01,LA-0051,51,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,1821cd8f6274119f0592a4121cf7aa84f3f302dada28f337c4496705d76c576c
h01,LA-0479,479,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,1198bf494557eee7984230ad855b62603c0ca4de8906acdb4e9fbd54ad72e76a
h01,LA-0842,842,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,2c4b93f6dd2ece62890391398a46f824857faa8bc1e19b3ddc5113bd38e7b4d3
h01,LA-0289,289,P4,P4,True,0.0,-14099648.796553273,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,97442835.31292738,R0,R0,True,False,False,-2.3283064365386963e-10,0d5f3051121e531fef25c3d0020ca423073232be347d02f0a28b9bd81e44ae26
h01,LA-0648,648,P4,P4,True,0.0,750470.0280511852,NONE,R1,False,0.0,1139709.8679254411,NONE,R1,False,0.0,-174416154.0676397,R1,NONE,False,False,False,0.0,e801e75524c449619875d9f1c4580a6868a3424e16555a7c17ed10a215a617f1
h01,LA-0006,6,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,929394.5921887123,NONE,R2,False,0.0,-138001015.2037785,R2,NONE,False,False,False,0.0,b56f1eb2213638910a563709efd0585e0fd7b727b9bf7c91826225c4fa041773
h01,LA-0785,785,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-453541.63182799285,R0,R0,True,0.0,67344060.48355047,NONE,R0,False,False,False,0.0,93fb50187bf7de4acf093a6eb5a2ca293f8c980d57abb62d961484af428b83f2
h01,LA-0747,747,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,3ff4a89998aa289b95ebdd8d3ece2e72f9a808bafae0436eaaf6c4f06756b7a4
h01,LA-0528,528,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5908dfe69b7fe9f88dd673abd1ae17c6c540d36865b236762d2adfcf227cc297
h01,LA-0584,584,P4,P4,True,0.0,-18535396.971837226,R0,NONE,False,0.0,-545673.828099381,R0,NONE,False,0.0,209122637.75597483,R0,R0,True,False,False,0.0,957033dae878306b8c15979b8d3db938cb8ea78017657d2dcb6c757911c9ff1e
h01,LA-0488,488,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,63bb9979031bbcbc163bbba4a13e1c4bd3815992b7ea82ea14111636855c5739
h01,LA-0170,170,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3ea7efa0833134216f9211090175faff435851258819900020ef8f06681ebf6b
h01,LA-0771,771,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,f3898de2199de3ca876d842bd6ed93d584e57d4077118650cbbe22884e8b2800
h01,LA-0365,365,P4,P4,True,0.0,-20517892.12210975,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,141799388.89767915,R0,R0,True,False,False,0.0,eeb1bd2fa93a302900c67acc4c5145f1da41172529df3235c80f990cc044d26f
h01,LA-0286,286,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,b3e4cff369c87cf5c00654abba24fbdd8fdb104702805c96921351242a645c85
h01,LA-0110,110,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,90701a2177ca696d6221b7dc32f96dfaf2bf2603621d3b24fa705a427e9907a5
h01,LA-0292,292,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3bc391470108c026914a665f4fb575b452c66c81c993426d4a1554b1fdb3495c
h01,LA-0437,437,P4,P4,True,0.0,0.0,R0,R0,True,0.0,-4004511.625075189,R0,NONE,False,0.0,594609301.9051039,NONE,R0,False,False,False,9.313225746154785e-10,2243c2f9f743bc3536b4c9f5b1cf633c4e385ece6d91d3e3ccc552e06ec51bf8
h01,LA-0514,514,P4,P4,True,0.0,-12083836.341489635,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,83511532.2063896,R0,R0,True,False,False,0.0,e01901fd0292aa6664734d39490c5fd106a53b35b1628c657b1d7a148c7acee2
h01,LA-0633,633,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8ee3ba550ce4d04b5ee0a5df228065c78c6163f177da7d19fed1c4fee4116446
h01,LA-0799,799,P4,P4,True,0.0,-18630615.981176436,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,128756401.73930833,R0,R0,True,False,False,-9.313225746154785e-10,14f8ac975b9ee5e4ccb462ce4651e8b409d69140f2b2cf3e0cba7f8840d2f333
h01,LA-0577,577,P4,P4,True,0.0,13733965.831159772,R0,R0,True,0.0,-1342547.9951354868,R0,NONE,False,0.0,104432439.51625322,NONE,R0,False,False,False,9.313225746154785e-10,2f2058bc9af2f2c634ad3e6cc645fc4926d377535381e3ee52eb39c420d1bc84
h01,LA-0377,377,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,5.960464477539063e-08,R0,R0,True,False,True,1.1641532182693481e-10,418f293b8ac547f57a3e91c363e44068a2fa43b7226945b70e3c0c834ac4018e
h01,LA-0475,475,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5cc4b5b810a512cb5c9eb3b6adce570b2ea28181c2550f0754d5dcef4532b6e7
h01,LA-0032,32,P4,P4,True,0.0,-419814.5571520834,R0,NONE,False,0.0,-1510822.115554034,R0,NONE,False,0.0,227235536.15788886,NONE,R0,False,False,False,0.0,82692c50d898c532ed6621954c664980423d43832c5a02b9db98711a6ee89064
h01,LA-0259,259,P4,P4,True,0.0,-420685.6342112121,R0,NONE,False,0.0,118741.8153649196,R0,R0,True,0.0,-14723997.197392423,R0,NONE,False,False,False,9.313225746154785e-10,b40984a07a0f9e31af0d5dbec73269e60a27296ea58aebd330f99b8b06ea4b93
h01,LA-0750,750,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,2ad51a21819c560437e588f2896ba700f8557b138d6626937eca857c872c40a5
h01,LA-0472,472,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ec8bf5746f0939dacc081e322d502b0b4273335c737e6cb61afab7bdbcd7cb9a
h01,LA-0647,647,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,eb06a4edf72c6c320cf5a6afbb7a332486a69a8eccd6aa8c8b15cce79471f21c
h01,LA-0478,478,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,c466ad6929e56b8dffece6fb84174866d587ee86217668ebb1ac529c8ee828d2
h01,LA-0114,114,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,fec62a0dfbc5e16ff1293b2b7af7b801857935914001076e25f224a23b0ac68f
h01,LA-0573,573,P2,P2,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ebfab0771e1d329e31a2c583583af9274ac055ece87c75b9e113bc6accd55c47
h01,LA-0427,427,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ae419deea992256760d65847065455f6a409c67a553a939b23efcdaff0b31392
h01,LA-0778,778,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,49628de1f120eb3e63367d953a685ff2ebe83349d327064319315dc40be42499
h01,LA-0009,9,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,f20199d71d950eb53f0a05cbc1a698337d60b8645b5843cfc409aac33103f858
h01,LA-0787,787,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,fb1738e21bbeeab14482c16ee4780a25f93666148857a99da8310e26416eb5ae
h01,LA-0565,565,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,2989123c6c37532319aec8b171f23372fc7dd90cf37df8cc203979abf0f6e595
h01,LA-0119,119,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,-5518182.811609539,R0,NONE,False,0.0,819366538.6935376,NONE,R0,False,False,False,-4.656612873077393e-10,4ee84cdea98247b2dfbb1449446de974add02b88d93ab45a8719f1caf62ef14f
h01,LA-0938,938,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,fd92aa371d846a40af94b672f969f58eb77eea9a382b9735c51b44d41b4f8f31
h01,LA-0240,240,P4,P4,True,0.0,-14427839.480618743,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,99710964.91247076,R0,R0,True,False,False,0.0,0614dc060f0c2069914623162e505a312b86fd42961f853f257e5773856b07c7
h01,LA-0464,464,P4,P4,True,0.0,-16948405.797349654,R0,NONE,False,0.0,0.0,NONE,NONE,True,0.0,117130627.77361694,R0,R0,True,False,False,1.862645149230957e-09,fa5ee13e02b07cc189cc45cdb2862c9d5b015e5821b936dd6f40fcbffd62d82b
h01,LA-0860,860,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,e4bbc4766d2135330b937a57ecc4b9b91df31762bd95c8ea0cca10aa8479a094
h01,LA-0789,789,P4,P4,True,0.0,784007.2708766395,NONE,R1,False,0.0,-1603070.123394555,R1,NONE,False,0.0,232613341.09914458,NONE,R1,False,False,False,0.0,a3370e58b9c744f86cd86939ba6252ec65562dbf758c6b0a5a76dce4769f1db0
h01,LA-0748,748,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,a5d208133cd8db23112f74939ddd01bf52ab32a13ff3784310e430ce8069d8b5
