simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST,BETA2_worst_total_shortage,BETA2_worst_shortage_penalty,BETA2_normalized_shortage_value,BETA2_budget_usage,BETA2_worst_scenario,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_worst_shortage_Water,BETA2_weighted_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_worst_shortage_Vaccine,BETA2_weighted_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_worst_shortage_Crackers,BETA2_weighted_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST,BETA4_worst_total_shortage,BETA4_worst_shortage_penalty,BETA4_normalized_shortage_value,BETA4_budget_usage,BETA4_worst_scenario,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_worst_shortage_Water,BETA4_weighted_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_worst_shortage_Vaccine,BETA4_weighted_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_worst_shortage_Crackers,BETA4_weighted_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST,BETA6_worst_total_shortage,BETA6_worst_shortage_penalty,BETA6_normalized_shortage_value,BETA6_budget_usage,BETA6_worst_scenario,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_worst_shortage_Water,BETA6_weighted_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_worst_shortage_Vaccine,BETA6_weighted_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_worst_shortage_Crackers,BETA6_weighted_shortage_loss_Crackers,policy_transition_BETA2_BETA4,delta_T_COST_BETA2_BETA4,delta_worst_total_shortage_BETA2_BETA4,delta_worst_shortage_penalty_BETA2_BETA4,delta_normalized_shortage_value_BETA2_BETA4,R_transition_Water_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,policy_transition_BETA4_BETA6,delta_T_COST_BETA4_BETA6,delta_worst_total_shortage_BETA4_BETA6,delta_worst_shortage_penalty_BETA4_BETA6,delta_normalized_shortage_value_BETA4_BETA6,R_transition_Water_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,row_sha256
LA-0233,233,fadeb3e9ff215d9cb978aa304ce8f4e6030eff3b535dd9b7565b61ce8e62fbf3,P4,625647268.8024213,1826188601.7841024,606509362.9469829,303254681.47349143,1.0,h09,0.0,8169220.942456219,0.0,0.0,21098930.911326442,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,92041534.51014273,R0,1816631257.719716,340509362.9469836,P4,1232156631.7494042,1826188601.7841024,1213018725.8939657,303254681.47349143,1.0,h09,0.0,8169220.942456219,0.0,0.0,21098930.911326442,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,92041534.51014273,R0,1816631257.719716,681018725.8939672,P4,1838665994.696387,1764714081.9377518,1819528088.8409486,303254681.47349143,1.0,h09,0.0,8169220.942456219,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,237856489.17580786,R0,1744756737.8733654,981111608.8409507,P4->P4,606509362.9469829,0.0,606509362.9469829,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,606509362.9469829,-61474519.84635067,606509362.9469829,0.0,R0->NONE,NONE->NONE,R0->R0,9c085de443f02ed63cd04c21b807e7ac7eaa47b5c355a6f113a3b81a0c635efc
LA-0234,234,8e316c08f7d87d64aec2e3e6f08cf315a53267d5c84dae77db84879e2cf7e9b1,P4,603720848.0688702,1709210258.1351957,584582942.2134317,292291471.10671586,1.0,h09,0.0,3236332.9107935824,0.0,0.0,28956979.70726505,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,452027045.46011394,R0,1699652914.0708094,318582942.2134325,P4,1188303790.2823021,1647735738.288845,1169165884.4268637,292291471.1067159,1.0,h09,0.0,3236332.9107935824,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,652149065.9082102,R0,1627778394.2244587,610221564.4268651,P4,1772886732.4957335,1709210258.1351957,1753748826.640295,292291471.10671586,1.0,h09,0.0,3236332.9107935824,0.0,0.0,28956979.70726505,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,452027045.46011394,R0,1699652914.0708094,955748826.6402974,P4->P4,584582942.213432,-61474519.84635067,584582942.213432,5.960464477539063e-08,R0->NONE,NONE->NONE,R0->R0,P4->P4,584582942.2134314,61474519.84635067,584582942.2134314,-5.960464477539063e-08,NONE->R0,NONE->NONE,R0->R0,28d0aefb6c6cadca2794435de9ebbb6eec8a975fed3a59b4feeeac704a767744
LA-0235,235,45e98c81afa1f2024dacad5dbe95ff337089e8f5882cfa9c9cab69d4c02cbfd7,P4,605535457.1697317,1657416751.417641,586397551.3142933,293198775.65714663,1.0,h09,0.0,1110046.7922008603,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,593008768.4347476,R0,1637459407.3532546,306925391.31429404,P4,1191933008.484025,1657416751.417641,1172795102.6285865,293198775.65714663,1.0,h09,0.0,1110046.7922008603,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,593008768.4347476,R0,1637459407.3532546,613850782.6285881,P4,1778330559.7983181,1718891271.2639918,1759192653.9428797,293198775.65714663,1.0,h09,0.0,1110046.7922008603,0.0,0.0,27466263.979377467,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,403189101.5606247,R0,1709333927.1996055,961192653.9428821,P4->P4,586397551.3142933,0.0,586397551.3142933,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,586397551.3142931,61474519.84635091,586397551.3142931,0.0,NONE->R0,NONE->NONE,R0->R0,844c2a47b32af023fd24f99a88bc85ed22fb837b74d18a5219fe67382a856cd4
LA-0236,236,7e019841ec52d8a83157a12ba9adb5a0b8cc4a41916aeeb09586b9fec714a77f,P4,611882189.7469159,1859095443.8148983,592744283.8914775,296372141.94573873,1.0,h09,0.0,7172083.896343823,0.0,0.0,12592043.583934378,R0,0.0,0.0,0.0,873029.3816914661,R0,8836293.068249699,245931708.67552564,0.0,14215508.222173681,R0,1850259150.7466486,346812575.2159518,P4,1204626473.6383934,1691276827.0534933,1185488567.782955,296372141.94573873,1.0,h09,0.0,7172083.896343822,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,230870902.00079873,R0,1671319482.989107,626544247.7829564,P4,1797370757.5298707,1859095443.8148983,1778232851.6744323,296372141.94573873,1.0,h09,0.0,7172083.896343823,0.0,0.0,12592043.583934378,R0,0.0,0.0,0.0,873029.3816914661,R0,8836293.068249699,737795126.0265769,0.0,14215508.222173681,R0,1850259150.7466486,1040437725.6478553,P4->P4,592744283.8914775,-167818616.761405,592744283.8914775,0.0,R0->NONE,R0->NONE,R0->R0,P4->P4,592744283.8914773,167818616.761405,592744283.8914773,0.0,NONE->R0,NONE->R0,R0->R0,c73e4a9ad8764473c8340c63d955a450674ebc43bf7502f94e3ef9a09ca031ef
LA-0237,237,1b9d17016cb75ff947174012309ba745452f8e70311d2a2fd1630e3fe2239b96,P4,621335234.663431,1880722671.9307222,602197328.8079926,301098664.4039963,1.0,h09,0.0,10242883.464512272,0.0,0.0,488487.45845367515,R0,10095692.604473487,13077960.199834956,0.0,1493461.9172871392,R0,8626979.326248836,240106088.6081576,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1223532563.4714236,1741709204.9691737,1204394657.6159852,301098664.4039963,1.0,h09,0.0,10242883.464512272,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,225132408.96082243,R0,1721751860.9047873,645450337.6159867,P4,1825729892.279416,1880722671.9307222,1806591986.4239776,301098664.4039963,1.0,h09,0.0,10242883.464512272,0.0,0.0,488487.45845367515,R0,10095692.604473487,39233880.599504866,0.0,1493461.9172871392,R0,8626979.326248836,720318265.8244729,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,602197328.8079926,-139013466.96154857,602197328.8079926,0.0,R0->NONE,R0->NONE,NONE->R0,P4->P4,602197328.8079925,139013466.96154857,602197328.8079925,0.0,NONE->R0,NONE->R0,R0->NONE,8e4db62a80b276d3b8de8cf695644b4f6b44c58739a364348619c233b5e82a9c
LA-0238,238,347fe1e04cd1b5e2826a2145f31f5f8e5b51650cfb5055ec15af3f7920b4d0f8,P4,619749171.295338,1794722012.437734,600611265.4398994,300305632.7199497,1.0,h09,0.0,7549595.437863292,0.0,0.0,14122825.193278695,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,104339611.27219325,R0,1785164668.3733475,334611265.4399003,P4,1220360436.7352376,1733247492.5913832,1201222530.8797991,300305632.7199498,1.0,h09,0.0,7549595.437863291,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,201942618.92996758,R0,1713290148.5269969,642278210.8798006,P4,1820971702.1751368,1794722012.437734,1801833796.3196983,300305632.7199497,1.0,h09,0.0,7549595.437863292,0.0,0.0,14122825.193278695,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,104339611.27219325,R0,1785164668.3733475,1003833796.3197006,P4->P4,600611265.4398996,-61474519.84635067,600611265.4398997,5.960464477539063e-08,R0->NONE,NONE->NONE,R0->R0,P4->P4,600611265.4398992,61474519.84635067,600611265.4398992,-5.960464477539063e-08,NONE->R0,NONE->NONE,R0->R0,5d914a29f55096486c6f29d5c3552b5e05019a6f4338badc1be04040d71caf12
LA-0239,239,dd6f81b30c0ccd002fbeea466009b4c503517651964b11433f76f849d243c5e9,P4,619076980.9416183,1729661329.7994516,599939075.0861799,299969537.5430899,1.0,h09,0.0,5554763.658037747,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,377345933.60336685,R0,1709703985.7350652,320466915.0861806,P4,1219016056.0277982,1791135849.6458025,1199878150.1723597,299969537.5430899,1.0,h09,0.0,5554763.658037748,0.0,0.0,25768223.340685174,R0,1.862645149230957e-09,4.825741052627564e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,199261445.1509364,R0,1781578505.5814161,667878150.1723613,P4,1818955131.1139781,1791135849.6458025,1799817225.2585397,299969537.5430899,1.0,h09,0.0,5554763.658037748,0.0,0.0,25768223.340685174,R0,1.862645149230957e-09,7.238611578941346e-09,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,199261445.1509364,R0,1781578505.5814161,1001817225.2585418,P4->P4,599939075.0861799,61474519.84635091,599939075.0861799,0.0,NONE->R0,NONE->NONE,R0->R0,P4->P4,599939075.08618,0.0,599939075.08618,0.0,R0->R0,NONE->NONE,R0->R0,01a73b25cfeb7150ed7565d6900cb520b479f10a05d8ec5e1cdfae051b41e233
LA-0240,240,456ab94e95f6c4c22089c52fc66aa76bff495fbe9e7b34fc46077478105cafdc,P4,597026689.5873824,1673496651.2130456,577888783.731944,288944391.865972,1.0,h09,0.0,3889120.554400987,0.0,0.0,14427839.480618743,R0,7.450580596923828e-09,9.651482105255128e-09,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,274768065.7576226,R0,1663939307.1486592,311888783.7319447,P4,1174915473.3193264,1673496651.2130456,1155777567.463888,288944391.865972,1.0,h09,0.0,3889120.554400987,0.0,0.0,14427839.480618743,R0,7.450580596923828e-09,1.9302964210510255e-08,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,274768065.7576226,R0,1663939307.1486592,623777567.4638894,P4,1752804257.0512702,1673496651.2130456,1733666351.1958318,288944391.865972,1.0,h09,0.0,3889120.554400987,0.0,0.0,14427839.480618743,R0,7.450580596923828e-09,2.8954446315765385e-08,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,274768065.7576226,R0,1663939307.1486592,935666351.1958339,P4->P4,577888783.731944,0.0,577888783.731944,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,577888783.7319438,0.0,577888783.7319438,0.0,R0->R0,NONE->NONE,R0->R0,78eee6df8cee9e13faff28dbfbb33dc8046160bbd17b872843222e49cb0ae13c
LA-0241,241,2cf6628e1d5fa070cdf66ed0f55df7b7bfec99e19ed82e25bc4e19be4c5658ec,P1,623899372.9544373,1871188997.8118353,604761467.0989988,302380733.5494994,1.0,h09,19137905.85543848,0.0,0.0,16522628.612714507,0.0,NONE,0.0,0.0,585196.9549794181,0.0,NONE,9188997.811835252,255748187.09899873,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1228660840.053436,1871188997.8118353,1209522934.1979976,302380733.5494994,1.0,h09,19137905.85543848,0.0,0.0,16522628.612714507,0.0,NONE,0.0,0.0,585196.9549794181,0.0,NONE,9188997.811835252,511496374.19799745,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1833422307.1524346,1871188997.8118353,1814284401.296996,302380733.54949933,1.0,h09,19137905.85543848,0.0,0.0,16522628.612714507,0.0,NONE,0.0,0.0,585196.9549794181,0.0,NONE,9188997.811835252,767244561.2969962,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,604761467.0989988,0.0,604761467.0989988,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,604761467.0989985,0.0,604761467.0989985,-5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,b2978f17ed326a8367cc573d7175f9ee130bde0903b31ac39e2780f566bb99cb
LA-0242,242,1d6b1d95ad51ea5a0e204255eadb8d8f584be35a61144cb58e7670d50b244c22,P1,627136423.4708818,1871305304.5995777,607998517.6154433,303999258.8077217,0.9999999999999974,h09,19137905.85543843,0.0,0.0,19194231.836889897,0.0,NONE,0.0,0.0,465163.8384215346,0.0,NONE,9305304.599577583,258985237.61544332,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1235134941.0863252,1871305304.5995777,1215997035.2308867,303999258.8077217,0.9999999999999974,h09,19137905.85543843,0.0,0.0,19194231.836889897,0.0,NONE,0.0,0.0,465163.8384215346,0.0,NONE,9305304.599577583,517970475.23088664,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1843133458.7017682,1871305304.5995777,1823995552.8463297,303999258.8077216,1.0,h09,19137905.85543848,0.0,0.0,19194231.836889897,0.0,NONE,0.0,0.0,465163.838421538,0.0,NONE,9305304.599577582,776955712.8463298,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,607998517.6154433,0.0,607998517.6154433,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,607998517.615443,0.0,607998517.615443,-5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,5b11c65e8348f8030cf6805891ae29da91cf56acbf4439717a5deb26fdc59461
LA-0243,243,bb5534151a5bfe970974910485c7885c830b0148d140d0d1e8e98c7988b70212,P4,619348349.3474159,1731109091.2473688,600210443.4919775,300105221.7459887,1.0,h09,0.0,11085591.387133388,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,257235924.07916537,R0,1711151747.1829824,320738283.4919782,P4,1219558792.8393934,1731109091.2473688,1200420886.983955,300105221.7459887,1.0,h09,0.0,11085591.387133392,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,257235924.07916543,R0,1711151747.1829824,641476566.9839565,P4,1819769236.3313708,1731109091.2473688,1800631330.4759324,300105221.7459887,1.0,h09,0.0,11085591.387133392,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,257235924.07916543,R0,1711151747.1829824,962214850.4759346,P4->P4,600210443.4919775,0.0,600210443.4919775,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,600210443.4919775,0.0,600210443.4919775,0.0,NONE->NONE,NONE->NONE,R0->R0,5ab0242848dbe168ffa5f359e5d53ecf1abb29f3eab15e20c5852d464d5b07b0
LA-0244,244,d869b7279d23184e6902cf86beddffed885605a57341894b099de1ca586febd6,P4,617631353.3590747,1721948848.0317202,598493447.5036362,299246723.7518181,1.0,h09,0.0,8077560.29482953,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,281183486.90505666,R0,1701991503.9673338,319021287.503637,P4,1216124800.862711,1721948848.0317202,1196986895.0072725,299246723.7518181,1.0,h09,0.0,8077560.29482953,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,281183486.90505666,R0,1701991503.9673338,638042575.007274,P4,1814618248.3663473,1783423367.878071,1795480342.5109088,299246723.7518181,1.0,h09,0.0,8077560.294829531,0.0,0.0,18275956.19182362,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,154878143.0569542,R0,1773866023.8136847,997480342.5109111,P4->P4,598493447.5036362,0.0,598493447.5036362,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,598493447.5036364,61474519.84635091,598493447.5036364,0.0,NONE->R0,NONE->NONE,R0->R0,246dbf765d4d1ecf513a023044c0d55dee51132fdc6278b06f4d69444c02e027
LA-0245,245,d2dc66b254479f2e6988759a0683da73e92a52123b92d44bad2554adbeeae137,P1,623101817.7151016,1871160341.7598326,603963911.8596631,301981955.92983156,1.0,h09,19137905.85543848,0.0,0.0,15974796.052820886,0.0,NONE,0.0,0.0,609810.6584369027,0.0,NONE,9160341.75983268,254950631.85966316,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1227065729.5747647,1871160341.7598326,1207927823.7193263,301981955.92983156,1.0,h09,19137905.85543848,0.0,0.0,15974796.052820886,0.0,NONE,0.0,0.0,609810.6584369027,0.0,NONE,9160341.75983268,509901263.7193263,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1831029641.434428,1871160341.7598326,1811891735.5789895,301981955.92983156,1.0,h09,19137905.85543848,0.0,0.0,15974796.052820886,0.0,NONE,0.0,0.0,609810.6584369027,0.0,NONE,9160341.75983268,764851895.5789895,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,603963911.8596631,0.0,603963911.8596631,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,603963911.8596632,0.0,603963911.8596632,0.0,NONE->NONE,NONE->NONE,NONE->NONE,c75bcf87962cec3bcc45b5c090dd3fea6fa992cf553231dafab0870d1b3bacd2
LA-0246,246,1f3b2e2a3a67b00cf6c54720eb065550dd89a19e5ebcd6e7abef74b176a99d8b,P1,623931289.8942604,1871190144.5831711,604793384.0388219,302396692.01941097,1.0,h09,19137905.85543848,0.0,0.0,16545335.026940418,0.0,NONE,0.0,0.0,584176.7729251643,0.0,NONE,9190144.583171241,255780104.038822,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1228724673.9330823,1871190144.5831711,1209586768.0776439,302396692.01941097,1.0,h09,19137905.85543848,0.0,0.0,16545335.026940418,0.0,NONE,0.0,0.0,584176.7729251643,0.0,NONE,9190144.583171241,511560208.077644,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1833518057.9719045,1871190144.5831711,1814380152.116466,302396692.019411,1.0,h09,19137905.85543848,0.0,0.0,16545335.026940418,0.0,NONE,0.0,0.0,584176.7729251643,0.0,NONE,9190144.583171241,767340312.116466,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,604793384.0388219,0.0,604793384.0388219,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,604793384.0388222,0.0,604793384.0388222,5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,14b98c9c76755dfada8f52cc25d1d7f02abf82dffbfc0615f085f447e8372315
LA-0247,247,cafab4bb9591f96f74fbacb07c81aeae29172a9e9425babce8f3c2a4d7627bce,P4,623060156.320139,1750911731.9469159,603922250.4647006,301961125.2323503,1.0,h09,0.0,8498918.321757281,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,243764841.17411003,R0,1730954387.8825295,324450090.4647013,P4,1226982406.7848396,1750911731.9469159,1207844500.9294012,301961125.2323503,1.0,h09,0.0,8498918.321757281,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,243764841.17411003,R0,1730954387.8825295,648900180.9294026,P4,1830904657.24954,1812386251.7932668,1811766751.3941016,301961125.2323503,1.0,h09,0.0,8498918.321757283,0.0,0.0,19345587.442776863,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,110067263.42457338,R0,1802828907.7288804,1013766751.3941039,P4->P4,603922250.4647006,0.0,603922250.4647006,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,603922250.4647005,61474519.84635091,603922250.4647005,0.0,NONE->R0,NONE->NONE,R0->R0,e43bd2f0ef0ea4ec6d66f5f45b2698fa057b0b981725e4630898c257adcb4763
LA-0248,248,5307af164a6996b7fe150e6061a6fb611ca85e3861ec87d3eff546c5283a391a,P1,620209230.7394803,1871056411.5005765,601071324.8840418,300535662.4420209,1.0,h09,19137905.85543848,0.0,0.0,14259995.052117981,0.0,NONE,0.0,0.0,686855.3732090498,0.0,NONE,9056411.500576377,252058044.88404173,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1221280555.623522,1871056411.5005765,1202142649.7680836,300535662.4420209,1.0,h09,19137905.85543848,0.0,0.0,14259995.052117981,0.0,NONE,0.0,0.0,686855.3732090498,0.0,NONE,9056411.500576377,504116089.76808345,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1822351880.5075636,1871056411.5005765,1803213974.6521251,300535662.44202083,1.0,h09,19137905.85543848,0.0,0.0,14259995.052117981,0.0,NONE,0.0,0.0,686855.3732090497,0.0,NONE,9056411.500576377,756174134.6521252,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,601071324.8840418,0.0,601071324.8840418,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,601071324.8840415,0.0,601071324.8840415,-5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,3e8e6c1562f9d5ce85dc578a1682e34d500722059303eb86e63e2af6810ae71b
LA-0249,249,146da0e0e6aea1f7a59231966d2e650e4f12af806ffbc15f14ebeb711ae0f5d0,P4,612238528.1226848,1693177906.7364259,593100622.2672464,296550311.1336232,1.0,h09,0.0,3861749.2914942335,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,317686366.72226447,R0,1673220562.6720395,313628462.2672471,P4,1205339150.3899312,1880408573.0110264,1186201244.5344927,296550311.1336232,0.9999999999999998,h09,0.0,3861749.291494233,0.0,0.0,489607.92618313426,R0,10109059.253093584,26190550.712914858,0.0,2116732.339423815,R0,8299513.757932915,461984133.8215778,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1798439772.6571774,1880408573.0110264,1779301866.801739,296550311.1336232,0.9999999999999998,h09,0.0,3861749.291494233,0.0,0.0,489607.92618313426,R0,10109059.253093584,39285826.06937229,0.0,2116732.339423815,R0,8299513.757932915,692976200.7323668,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,593100622.2672464,187230666.2746005,593100622.2672464,0.0,NONE->R0,NONE->R0,R0->NONE,P4->P4,593100622.2672462,0.0,593100622.2672462,0.0,R0->R0,R0->R0,NONE->NONE,c58693c1df79756df898b5e23c4bad8aea2991ba9de99cf0169bba027236d587
LA-0250,250,19ca0510839167604cd01166b5b065367759e25f27e437fcbafe9de56384a30c,P4,620681444.8871802,1738221210.0041137,601543539.0317417,300771769.51587087,1.0,h09,0.0,12307529.033638256,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,403435126.52160215,R0,1718263865.9397273,322071379.03174245,P4,1222224983.918922,1738221210.0041137,1203087078.0634835,300771769.51587087,1.0,h09,0.0,12307529.033638256,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,403435126.52160215,R0,1718263865.9397273,644142758.0634849,P4,1823768522.9506638,1738221210.004114,1804630617.0952253,300771769.51587087,1.0,h09,0.0,12307529.033638258,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,403435126.5216022,R0,1718263865.9397275,966214137.0952275,P4->P4,601543539.0317417,0.0,601543539.0317417,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,601543539.0317419,2.384185791015625e-07,601543539.0317419,0.0,NONE->NONE,NONE->NONE,R0->R0,ca1cc23a86197b7dab739388c26649cc4d0d93a23133d7ccacc7c0817840a044
LA-0251,251,347e956fe65cc2b94ea2a0fc4a245738795104572a19188d39eee4a3d1c98ad2,P1,620395917.361125,1871063119.1256714,601258011.5056865,300629005.75284326,1.0,h09,19137905.85543848,0.0,0.0,14359476.888880685,0.0,NONE,0.0,0.0,682385.729363933,0.0,NONE,9063119.125671402,252244731.50568646,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1221653928.8668115,1871063119.1256714,1202516023.011373,300629005.75284326,1.0,h09,19137905.85543848,0.0,0.0,14359476.888880685,0.0,NONE,0.0,0.0,682385.729363933,0.0,NONE,9063119.125671402,504489463.0113729,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1822911940.3724978,1871063119.1256714,1803774034.5170593,300629005.7528432,1.0,h09,19137905.85543848,0.0,0.0,14359476.888880685,0.0,NONE,0.0,0.0,682385.729363933,0.0,NONE,9063119.125671402,756734194.5170594,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,601258011.5056865,0.0,601258011.5056865,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,601258011.5056863,0.0,601258011.5056863,-5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,61d1b08617de52414b5374db8ad1f5ceb4336409806e7fa41eddbe47b9755b12
