simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0535,535,SUCCESS,,,1.3210335999610834,0.47667060035746545,3,1,0,1,3,3,2,2,107,133159696.30292355,133159696.30292353,0.0,certified,PASS,omega_21,PASS,unavailable,944ee51ac59e3d9575cbf0f26cdbb42c25b7aaaf4e7d0d9a4502fc588ad071b7,e156f595978ed5c25a20015d6be7edf3d8882d472a337680b28e733ee3c92eae,True
LA-0536,536,SUCCESS,,,1.3659661000128835,0.5067885999451391,4,1,0,2,4,4,2,2,108,130245518.82972188,130245518.82972187,0.0,certified,PASS,omega_21,PASS,unavailable,cd3ee52e973aa8c970fbddf8107ac2cd9ca5ed74c07be5b43023c5d81475e470,ffcfe93826c80bbed3f6d2df5719c3ef06d646f5718776565c8469d88bfd098a,True
LA-0537,537,SUCCESS,,,1.3908672999823466,0.5149844997213222,4,1,0,2,4,4,2,2,108,134846415.30266026,134846415.30266023,0.0,certified,PASS,omega_21,PASS,unavailable,ee77c50d023a6ea674c05196749b47f6854145b411da4f4c970e48f327705c9d,fec80d3366b32de027db3d83fababcd7275f5ce67b3b111a4bfadda1949c2b6f,True
LA-0538,538,SUCCESS,,,1.3626402000081725,0.5087191998027265,3,1,0,1,3,3,2,2,107,135118388.9170407,135118388.9170407,0.0,certified,PASS,omega_21,PASS,unavailable,65e108aa9be5e1bed7674db4ab92e0e3a0f37cc691629bb324de191a6a505b0f,60ee27151d01a4cde8dad151ad362673fed1def66fbc4619f4fe516fe4f913e3,True
LA-0539,539,SUCCESS,,,1.4039737999555655,0.5130055001936853,4,1,0,2,4,4,2,2,108,133130082.44585748,133130082.44585748,0.0,certified,PASS,omega_21,PASS,unavailable,0f20f005386fb32e4168af21b772f46f0480416b8745923bfb9e4a121501e11b,9e7f57acfe751e39d0de148bf8815873150a34929ae1cc840e7968902d591f94,True
LA-0540,540,SUCCESS,,,1.3499856000416912,0.4954239000217058,4,1,0,2,4,4,2,2,108,123332615.3024509,123332615.3024509,0.0,certified,PASS,omega_21,PASS,unavailable,37d02a4eeb89bd2128dedab18ef868e73bc762e43cded2e76376276275c5a4e0,40ad0950161fb2f9baddb64a9354d36ee61a7c87d304569a6f7ea758d6bc6f73,True
LA-0541,541,SUCCESS,,,1.3364448000211269,0.5014551000203937,3,1,0,1,3,3,2,2,107,134913783.93147287,134913783.93147287,0.0,certified,PASS,omega_21,PASS,unavailable,960847ae94451f143fc44e98dcb3be6ade1fd69598e2018be164141ca3f7a5b3,9498d7a601c956f28f67b3f22f437bd4b7857ba97c68055e95efb3ce2d90b763,True
LA-0542,542,SUCCESS,,,1.4122656999970786,0.5240818003658205,4,1,0,2,4,4,2,2,108,133828299.48479272,133828299.48479271,0.0,certified,PASS,omega_21,PASS,unavailable,1a440b256e70545f878d0237e7567d04174e8a4075391707faa6f05e65b0184f,293663b16a5245d6c89fd117a22b79822ddaa1bfdfd841e2db6ce3b4adb23ab0,True
LA-0543,543,SUCCESS,,,1.3912502999883145,0.5126303998986259,4,1,0,2,4,4,2,2,108,132733830.05987078,132733830.05987075,0.0,certified,PASS,omega_21,PASS,unavailable,f9acd74ce3b824911846782bbadc00d13be814383a3dfc078adf665c35f2861f,50d0f473e2cfcc5ab77245b827a34ba7e19b9e26aa6a8fee475f8fffcb028047,True
LA-0544,544,SUCCESS,,,1.4039307000348344,0.5239052004762925,4,1,0,2,4,4,2,2,108,131227732.94283628,131227732.94283628,0.0,certified,PASS,omega_21,PASS,unavailable,9ab249b95bd60ff5c51905754ddf40b1c79c1bd6786db23b08773982760818d0,da30bfa8eb3d776296686c6c750f0b9c5828edc8aebc2678f2da7b1d702d0246,True
LA-0545,545,SUCCESS,,,1.3901996999629773,0.5193697999930009,4,1,0,2,4,4,2,2,108,132768840.69224273,132768840.69224273,0.0,certified,PASS,omega_21,PASS,unavailable,bfad94ae7f1f1c3a18b804eea5cf11163e882e849bc8e524e6c5ff5a7715b9ae,c7c5de3456ff748855fc83d33cf9067ee46e54589aa46e029d8e4e6da60abc40,True
LA-0546,546,SUCCESS,,,1.4035069000092335,0.5371580003411509,4,1,0,2,4,4,2,2,108,136953723.9952259,136953723.99522588,0.0,certified,PASS,omega_21,PASS,unavailable,9e486987f1f4117b0b4576aff179d6a11b56baff5e29fb9afba0a0859b0452b5,4a3e111a767bcf2a5d11cec13ac36773613aac43f44811fd0415d84c446acc05,True
LA-0547,547,SUCCESS,,,1.4431111000012606,0.5308617002447136,4,1,0,2,4,4,2,2,108,137146039.17365408,137146039.17365408,0.0,certified,PASS,omega_21,PASS,unavailable,f42e3c2161af85dc22a6fee82b0ecaab3f7796900ce582e75789ba931e79917b,88a50507b0b8fed71b844f35e8878af7191b061dbb2f36d2a84acfba589271fe,True
LA-0548,548,SUCCESS,,,1.411590299976524,0.5342195000848733,4,1,0,2,4,4,2,2,108,125163524.39177266,125163524.39177266,0.0,certified,PASS,omega_21,PASS,unavailable,30e5fa874e5d9953406a19dc3bdafbdf7d85b442d9997ca40717143a6ed1928f,2a3a122978bb2c714a3f422a8b876fd2f45367c097fb1c8a10a1786dca859c01,True
