case_id,simulation_id,sample_index,input_sha256,source_first_stage_sha256,replay_first_stage_sha256,certified_status_invariant,first_stage_identity_invariant,policy_label_invariant,Q_F_R_invariant,objective_invariant,worst_scenario_invariant,all_categorical_scientific_fields_invariant,all_numeric_scientific_fields_invariant,certificate_valid,replay_result_sha256,comparison_sha256
E2A_CRACKERS_A080,LA-0214,214,9efce6e2880d1e62f9f9070735f458410132cd0efd7181e5ae450433b6048b6a,688db500d356a6973d366561b3863e910c732ee5444a2a348aa23a52a8ade7ff,688db500d356a6973d366561b3863e910c732ee5444a2a348aa23a52a8ade7ff,True,True,True,True,True,True,True,True,True,74e029dc5cff7a231e22b342694e2505edecc7ee0b0f696ed098e417893f27a9,7c0a55ce3dd0e728ac740dfb6ba640a0a0b8d95bfd8ba6dd0f51d4b09fbd9e83
E2A_CRACKERS_A080,LA-0215,215,3c19dfe670aa6e691fcff3daec1b632b01af2e3c05e95ca411e0df62a87ea30d,06efb50e07738d2fc767318f9ede40cfcc83e76bea46cab764192c1a2ee25d16,06efb50e07738d2fc767318f9ede40cfcc83e76bea46cab764192c1a2ee25d16,True,True,True,True,True,True,True,True,True,538da01c145668fb9ea08e45120c5d0bde316d04323aeda7c0a26df95bc1af8b,46649f79b0f52b391917fc3a701de65932651bf217971ab15b4ca1296501d117
E2A_CRACKERS_A080,LA-0216,216,dbb498be1c3f008cc6fb508e6ceee41fe53337982ef2d1543830b70fdcd42b01,468721b64da0b92ee724e497e49d8f382a020894a2c4d89997ed9c5d78ac977d,468721b64da0b92ee724e497e49d8f382a020894a2c4d89997ed9c5d78ac977d,True,True,True,True,True,True,True,True,True,61ef2630af4c8fe237a24fb6e9217447ff894195c368a6b9483ce753c2491445,a3ffd25db55165365560309617bd73237e062e87d28af1a909f66583ab50c363
E2A_CRACKERS_A080,LA-0217,217,f9d410e023a2c1a6046f9072a31a748482f1f7416899506cb757e0779ebbac7d,50abc3771632b4938bc76bba520dd1e19baaa0f61a763c9813b9aade313f6a15,50abc3771632b4938bc76bba520dd1e19baaa0f61a763c9813b9aade313f6a15,True,True,True,True,True,True,True,True,True,563a4580570d68d1a1ab46fb253b616bff31dcf85154341766619128bb3de4af,33c70fc6e7865a845ec974ae23737e7147943bfcee31292c25dbf774a35dd1cb
E2A_CRACKERS_A080,LA-0218,218,fbdd04d57bbc0f2b162896c7c023e8273c6e35389e763e185b0d0f93d38db844,05267b6a1e110dad9d9deb6b659d9691bdba10e525880534df60f14ee2a63eb8,05267b6a1e110dad9d9deb6b659d9691bdba10e525880534df60f14ee2a63eb8,True,True,True,True,True,True,True,True,True,d7c5983f1c0e80bdaadcb7141ef2ebb9703b4fa0c522b54a3fb7461b4303517d,703386f612673c969e164e270bf48b26473d2024438395a7a296c2bfae772e9e
E2A_CRACKERS_A080,LA-0219,219,5bef757b1be3533cf676a85395ee0324314ac146193a8d3071a96ed0904cd65d,6908df0d9ae771b0e1e1b918b6cb12ed017a629dd843b60e813e3fe92c993649,6908df0d9ae771b0e1e1b918b6cb12ed017a629dd843b60e813e3fe92c993649,True,True,True,True,True,True,True,True,True,898d662bb915a4cace03f33abe3f959169c663db0c170796d0ffad4e29a7a621,78bbec48818fccff7a22794a4daafd740aee1eda6d977c9359113c31ba968d63
E2A_CRACKERS_A080,LA-0220,220,244497016d8f27d5db6f7899ca9a66ccf62b69016ea3e49dc7ba93a709ba3973,ce73788e5981af2ff10a0a172b3a1645bbf25403dbebc6aefc1e40864792ef33,ce73788e5981af2ff10a0a172b3a1645bbf25403dbebc6aefc1e40864792ef33,True,True,True,True,True,True,True,True,True,25e488e51cade0e8cc327cef10d043b367f83512b2f601370f4b96f309c53c10,256ebc58d689b233b4b491e2383a4cc77642ac639ca68e4d2295c3d970195c36
E2A_CRACKERS_A080,LA-0221,221,2b7f0f9adcc4e5c60f04eb9202d3c271703e808e39e3c28423e9a43b14a88a6e,84efb43dea2fee6a7f6d754e7ce4e079b525bfb1370d93047f905e512d2a2f99,84efb43dea2fee6a7f6d754e7ce4e079b525bfb1370d93047f905e512d2a2f99,True,True,True,True,True,True,True,True,True,47a26906bcbed0aa6fca3cb2b3104d804f36a7e5edb55c9119d88019c889c9e7,a1b283a016cef6ef5e76d972c531de1e21c877ebd0cc3dfd3d528c04fecbdad3
E2A_CRACKERS_A080,LA-0222,222,b4857d22595373a3c8a611d1ebdf1d18a9f544bc795d256727fccea25734b07a,f8b0ad8e1c4ebe0353c13b6f2deb3993a745c258db4606b2cbaf9a2ab842da85,f8b0ad8e1c4ebe0353c13b6f2deb3993a745c258db4606b2cbaf9a2ab842da85,True,True,True,True,True,True,True,True,True,9d7d996585ed7e7b90526a98a368ebd21ffd5956453a7f230ba938b25e9ec21c,92ec9054c19118ae0ed416e314f047784aa7a2701c3a81690e2fa7a93b8ac96e
E2A_CRACKERS_A080,LA-0223,223,aa7445b5aef9746dda532765389b063f98842db71739dfc3334e1e0943417b11,e797fc40d58891130abb1ed644880246a7b2fd0f685279f14cf006b81039a62d,e797fc40d58891130abb1ed644880246a7b2fd0f685279f14cf006b81039a62d,True,True,True,True,True,True,True,True,True,a137f3d5d9029a3a7aa9e7bd6b6699e19923716a09e2185ba45a93e8ef5d9d0d,2cb0a084a40cfec13587b798de961f2bc55fe09e997bcc8d20f7f4147f87ced5
E2A_CRACKERS_A080,LA-0224,224,ec7ba463fcc8875675b20bf2012612b7aee4f014952e4a882082e58cd770069d,dcc1e99019f76d0f3e35cd5cff96226e236c3e229a80855ff5f26d9a069b4192,dcc1e99019f76d0f3e35cd5cff96226e236c3e229a80855ff5f26d9a069b4192,True,True,True,True,True,True,True,True,True,0c6b5a930373e9ffec50e0e4d6535d4407def13230a88aa1452748d123a35702,7027bcd9e6a82edcb5aac349e893fef57c5fb49176b9252e5e850e332fd700d0
E2A_CRACKERS_A080,LA-0225,225,32db4626f4583c27c0d2c73d99b4e2f234fdf139fc9c44a741e1fbffdc7408b3,156522fc90adb6e3903909b6cbc909569d59606ab23626211b521be8f1905f2a,156522fc90adb6e3903909b6cbc909569d59606ab23626211b521be8f1905f2a,True,True,True,True,True,True,True,True,True,be733dce9fe981e53c2182be4df767bcd03b1ebfb7a13bd1df4011a9cedb260d,af07d9fdc8252043d5373c2d919164ee753529f0024fc77abe156013ad9eb885
E2A_CRACKERS_A080,LA-0226,226,5db8c42897c778381794c8f901390f4c88266f301e22be8cb9b2f0e6799a6d25,ec00670e026f3ba1703460110f3949db9e92414efcca54a03d03cdef4ced6b1f,ec00670e026f3ba1703460110f3949db9e92414efcca54a03d03cdef4ced6b1f,True,True,True,True,True,True,True,True,True,a787e9d5cbb2cbddf3afe0b4630391d3ddc5205355a85e805d8c791e9eca6225,fdb93c61e0473b0f08b5a7ad225993521de269dbf081da68f9dd26a1b2b14398
E2A_CRACKERS_A080,LA-0227,227,2a72832f6a49efaf3ad9c76999af9764709bbda0604b5532f5feeda06ac1bea8,7169e9280a02020ea6ca9690f83de72647880e3419fc6510f5f68b2509a68572,7169e9280a02020ea6ca9690f83de72647880e3419fc6510f5f68b2509a68572,True,True,True,True,True,True,True,True,True,7251c424bfc0f24a7693d02d4e3d5a7b1fea2590ced4f67e3faf5facd56ca37a,c597ebbbae211978ed9f0f843ec58c577cf55339dd0dfd90010e20d84e8db105
E2A_CRACKERS_A080,LA-0228,228,9a7cf482266b21d433ac9d5b4c7a3c408df6990466426254b045b477ff91c73c,3e7e511e6d5624190a97cde6b76fc98902df6f900bfa2ae9c277c43c43d83bc0,3e7e511e6d5624190a97cde6b76fc98902df6f900bfa2ae9c277c43c43d83bc0,True,True,True,True,True,True,True,True,True,b303652b541cd9b7ea311ae4d76881f0730e53751db0cd5dd4ed822fc81a0c41,d19fb4be7153f181b7b2bb0eefcab5a1d642bd7fdc864ca9951d18a54c553b19
E2A_CRACKERS_A080,LA-0229,229,8fe0b0a129a27ec3b9201d2b52a5a40b1581770750ada369214e69d9d2fa5500,0bf0a10c4a3f24438017b4d69b547cda263ba5d588a6fa6ac509fa7b66901bc2,0bf0a10c4a3f24438017b4d69b547cda263ba5d588a6fa6ac509fa7b66901bc2,True,True,True,True,True,True,True,True,True,88875c4b6a13683a248667a46ada345c86470688006f51edd6063fd0eb395767,e6faf05ab6046e63512a2270fed33c083ef9ac612984613a33220aed2be028fb
E2A_CRACKERS_A080,LA-0230,230,6722e072a7e54ba3bc9227e09b9f6e8e3d8d965f2aa22fe5f185f73ef262702f,f0812e737fcbcc69ac27009840c7d2c689d446e91a35c00f5eb83afd2c889cf5,f0812e737fcbcc69ac27009840c7d2c689d446e91a35c00f5eb83afd2c889cf5,True,True,True,True,True,True,True,True,True,47e271ebd6049f6cff51e5b1e298178de872d5fa998cf4ae69767f5d0a8bd2d1,584fdba947caecde35ffbd2026e351229fbc295d2c846bc5b43995b1a4ce6f1c
E2A_CRACKERS_A080,LA-0231,231,c19ae09cb55a3839287aec3371ba5d67a0a8141e47c80fb39f7629bea09a231e,0500172bea581c34245fb52c58e48b27491e9ea30107299114c6e498815f2111,0500172bea581c34245fb52c58e48b27491e9ea30107299114c6e498815f2111,True,True,True,True,True,True,True,True,True,bc6edb4da28d0a801a3d4c25824da33e7950d5230dcaff4966794f0692b84682,fd466d721659fc51f246045fe602008390bc78a4cbd0ef3bfee8e9f580adf4c1
E2A_CRACKERS_A080,LA-0232,232,7c6f707dc90b1b6f1a0ecba913cae8658b14029bd1c1dd9f235ed106786c2bd0,6312432b9706a24efe0cbb8fb0b9e56f1b9b3d7547825b82d8cce0b059084ebb,6312432b9706a24efe0cbb8fb0b9e56f1b9b3d7547825b82d8cce0b059084ebb,True,True,True,True,True,True,True,True,True,3479c3d924ba2134242e720a65ce3445ac710baf8f7ae949daf6b541ac4891d2,7480a286ed6aec98696cbe3e5dd0450bc4dddb15e6ff6c0221620da0dcb3a232
E2A_CRACKERS_A080,LA-0233,233,fadeb3e9ff215d9cb978aa304ce8f4e6030eff3b535dd9b7565b61ce8e62fbf3,f2bb776c8b6980b9a1c05015055536ec92c2b276bbb092b5b19c9cb58a16ed7c,f2bb776c8b6980b9a1c05015055536ec92c2b276bbb092b5b19c9cb58a16ed7c,True,True,True,True,True,True,True,True,True,2e5afba12f205d023a08421430a99b8522774fc8720ab9ebb1c95a248ccfdf44,41a7d3ecff9c5945491de578376c6ead83e9056bbcfdcaf13cc4348179aa0d04
E2A_CRACKERS_A080,LA-0234,234,8e316c08f7d87d64aec2e3e6f08cf315a53267d5c84dae77db84879e2cf7e9b1,93cb0d5f2373660ebe62f5b9bbf946d62809eb8a10176f62be5a3c0c92edd08a,93cb0d5f2373660ebe62f5b9bbf946d62809eb8a10176f62be5a3c0c92edd08a,True,True,True,True,True,True,True,True,True,452d014af6213c269c99bc40f7a8b079fdbb58d86c3b4dadc8a5607e11338eed,34c4470a59450d2ab2f9e6b4bd4c8c18bc2442840d359fad558bdaa4812f6a17
E2A_CRACKERS_A080,LA-0235,235,45e98c81afa1f2024dacad5dbe95ff337089e8f5882cfa9c9cab69d4c02cbfd7,ec4fc54a0c5af0aa62eb2a7a3fc0dfb7e46e904f3ebfdcffe7115e20b1107622,ec4fc54a0c5af0aa62eb2a7a3fc0dfb7e46e904f3ebfdcffe7115e20b1107622,True,True,True,True,True,True,True,True,True,2096473dfb9df4f5a08070b82f0c3da8152f7e364d766677a1c67aebf5366e6f,d5de193db2a1fc95586c84102476217cd89ed91fb327eb28acbdacce3e70dd96
E2A_CRACKERS_A080,LA-0236,236,7e019841ec52d8a83157a12ba9adb5a0b8cc4a41916aeeb09586b9fec714a77f,5c7f48ba3e954b29dd385049db75f0a301013b6d53a7f125546c22228b7cf6ee,5c7f48ba3e954b29dd385049db75f0a301013b6d53a7f125546c22228b7cf6ee,True,True,True,True,True,True,True,True,True,852cf14b8f8421e07dfc57c7f5dbd224c7c1be6f1948ac6db2aa7ef1ce49f949,e7745cbab4a35fe6e9c8408e29c6201dca8f836e423c8c3ac8739f6154a69be1
E2A_CRACKERS_A080,LA-0237,237,1b9d17016cb75ff947174012309ba745452f8e70311d2a2fd1630e3fe2239b96,d47ac46e1b2c6f12fa1f1fb03f21837543c05fb879cfe175bac63223eb04b860,d47ac46e1b2c6f12fa1f1fb03f21837543c05fb879cfe175bac63223eb04b860,True,True,True,True,True,True,True,True,True,e3690d79610ecd9511eed06a041be32575db6e0255b16fe84153036632ece9af,8823137701e2f2138e0b6559df302ed0c682e2a846e8704623161995d5e3303a
E2A_CRACKERS_A080,LA-0238,238,347fe1e04cd1b5e2826a2145f31f5f8e5b51650cfb5055ec15af3f7920b4d0f8,d82747d6984030f07cc835338645ab6ca251a1c41637500a5ac3bb8a978cd600,d82747d6984030f07cc835338645ab6ca251a1c41637500a5ac3bb8a978cd600,True,True,True,True,True,True,True,True,True,430d6537c2d853a855b3808cd50d3eb81f12ef7fc5ca49c92dd0dc229ff1114e,67127a97b3985c5f647d2085ab494272f24a6ef7485fe58d8bb7906e13ecedcc
E2A_CRACKERS_A080,LA-0239,239,dd6f81b30c0ccd002fbeea466009b4c503517651964b11433f76f849d243c5e9,907fb3e76bc61ea979eb3fff616115b9f85fae95dcab47aa13c4ba420be352b1,907fb3e76bc61ea979eb3fff616115b9f85fae95dcab47aa13c4ba420be352b1,True,True,True,True,True,True,True,True,True,bb01e335e1a09b145b787b6b5eb10a6992c9c160cdc8105511a648c200b835b0,dcc16fa4a635e0f00b281e3cdbaa18eda395b4f1e9ccf83790d523cd9bd96190
E2A_CRACKERS_A080,LA-0240,240,456ab94e95f6c4c22089c52fc66aa76bff495fbe9e7b34fc46077478105cafdc,a1ceff32f905f062ac35d46155237b235192580753178ce32554d77f7d8b379e,a1ceff32f905f062ac35d46155237b235192580753178ce32554d77f7d8b379e,True,True,True,True,True,True,True,True,True,3663f764b212af76bf6640102cd646547e29810cff88de8adf1553ba21f252e3,6cc6384fbd46451cdebb702e58262cf2d098ff811aef24480badae5bcef34a22
E2A_CRACKERS_A080,LA-0241,241,2cf6628e1d5fa070cdf66ed0f55df7b7bfec99e19ed82e25bc4e19be4c5658ec,46e068ef25b994df06065c0d0dd6529d79689d2d8e094dd541bfc491e96a656c,46e068ef25b994df06065c0d0dd6529d79689d2d8e094dd541bfc491e96a656c,True,True,True,True,True,True,True,True,True,0ec34b541c53c21617e514eef463c38d1954fe1a026846c196998673e04826d2,db8575e3dffb516f0f2822e56ba4864b6031db8f6571ce94d70bdb7cee371678
E2A_CRACKERS_A080,LA-0242,242,1d6b1d95ad51ea5a0e204255eadb8d8f584be35a61144cb58e7670d50b244c22,bbf3f54a816952713ce0c1a1347485c7d5bd9cbea58430f5ea4716e5b3813bb0,bbf3f54a816952713ce0c1a1347485c7d5bd9cbea58430f5ea4716e5b3813bb0,True,True,True,True,True,True,True,True,True,d1c766ef30f7290f5da1970ec4364c18cb445f4f547c9bc24419839b8e3968e8,7dee7215c8f1ee1eadbfbac693e0e8e8f2cb98127d8f80acc73022b2e801c450
E2A_CRACKERS_A080,LA-0243,243,bb5534151a5bfe970974910485c7885c830b0148d140d0d1e8e98c7988b70212,1873dd4b1e2bd1cff3a123528c3c7cd6407f61456e8b7d34a552a0b7f2cbd6cd,1873dd4b1e2bd1cff3a123528c3c7cd6407f61456e8b7d34a552a0b7f2cbd6cd,True,True,True,True,True,True,True,True,True,5ef0b15525fcd72d4e6aec92483583843b5846f4265a3fa6fa0219b66a52de13,70edcb9c722b383dd7285e7e6eabd8dd63c81942e30f667c6e5a59587306c281
E2A_CRACKERS_A080,LA-0244,244,d869b7279d23184e6902cf86beddffed885605a57341894b099de1ca586febd6,93edf6a6f877525556c1b2a02fa5f48d4f4b0d5e6d40fd27b8d25d168e9b1f40,93edf6a6f877525556c1b2a02fa5f48d4f4b0d5e6d40fd27b8d25d168e9b1f40,True,True,True,True,True,True,True,True,True,5e66f09c8328e074417868061f49009bf1625b193a21db9ec26a8b2df1781037,4a2fd9c1d380771839429b1cc4fdaa8301a7fd15bad23edf1b448c8ccf895528
E2A_CRACKERS_A080,LA-0245,245,d2dc66b254479f2e6988759a0683da73e92a52123b92d44bad2554adbeeae137,b9c5481b58cd9f5b1c01fe49b77b166ae19abc14d2adf2f3465bdbffe6fb012a,b9c5481b58cd9f5b1c01fe49b77b166ae19abc14d2adf2f3465bdbffe6fb012a,True,True,True,True,True,True,True,True,True,c97b68edd4f44ed50713da91bd7d9bfb258ef3fc65e3f946ea2a977579c67804,5b6360a15c6f0699f46be5e8a79545d3602b80f736b1c81c0be24d7c04699e60
E2A_CRACKERS_A080,LA-0246,246,1f3b2e2a3a67b00cf6c54720eb065550dd89a19e5ebcd6e7abef74b176a99d8b,1bb6c9fc478411b952db2a62a50fd54bffa86892fe2c6e2e8bb1e492f9c7f161,1bb6c9fc478411b952db2a62a50fd54bffa86892fe2c6e2e8bb1e492f9c7f161,True,True,True,True,True,True,True,True,True,a63be16eb063b3ad89445ce5a59e91eaa76f2aec2c6141cbe15278062a405079,30728355822ec45479875b1d2ffee4ac7123a84f51ae708e3c3e9a4718d54865
E2A_CRACKERS_A080,LA-0247,247,cafab4bb9591f96f74fbacb07c81aeae29172a9e9425babce8f3c2a4d7627bce,66b049b71b8db90a9545c39e05e5c10bc4ed1f2db489dc9e19d33bf72b842933,66b049b71b8db90a9545c39e05e5c10bc4ed1f2db489dc9e19d33bf72b842933,True,True,True,True,True,True,True,True,True,a867bdb4445d4f4b061b33aa9495c4b783e7e93a8b8a9528a8a6d845adf8716c,a0eace4125f4adb376d194626e9a76c3d361e45f7cdf8eb0e93eed4aaa88e2fc
E2A_CRACKERS_A080,LA-0248,248,5307af164a6996b7fe150e6061a6fb611ca85e3861ec87d3eff546c5283a391a,b8cee6e06df01bcc4cd63035dd508765b465da93ac86eebbe79e7cd1a0c3f161,b8cee6e06df01bcc4cd63035dd508765b465da93ac86eebbe79e7cd1a0c3f161,True,True,True,True,True,True,True,True,True,be8d28ef42868e9ad1c938439085a502133c0b5854f094f5d6c63b5280ffd74f,a1229762f811451286bfb2512eba4ab904fee038ceabd7bca2667a7b09322d7b
E2A_CRACKERS_A080,LA-0249,249,146da0e0e6aea1f7a59231966d2e650e4f12af806ffbc15f14ebeb711ae0f5d0,17787ad662ca47e15657f8ccb0eb2e5df04edb28d444125956af5667e5c997ea,17787ad662ca47e15657f8ccb0eb2e5df04edb28d444125956af5667e5c997ea,True,True,True,True,True,True,True,True,True,9ebc415240e8f826ac0021d618b817bc003e7237ddb3fc5a86f97cdc9833da90,eced08b4df4c3983b5441aa120a7dd4a3bc8174def14369940e92eb5c9dd684d
E2A_CRACKERS_A080,LA-0250,250,19ca0510839167604cd01166b5b065367759e25f27e437fcbafe9de56384a30c,0ed51442313b38b87a5f5d2eabcb9f7edabb4d475e64386d64534aa21ce231ee,0ed51442313b38b87a5f5d2eabcb9f7edabb4d475e64386d64534aa21ce231ee,True,True,True,True,True,True,True,True,True,da3f09553459f9b9418a8523ed2200b89fc0a52566a53b51c7dc8d328eddfbbf,870ce23f1564cf38bc508511e8a0042d107fd4cd0e85a11f7531ecd23505312c
E2A_CRACKERS_A080,LA-0251,251,347e956fe65cc2b94ea2a0fc4a245738795104572a19188d39eee4a3d1c98ad2,8e6079c1be4560b4f2707ad3f39b37d7385faa6b98fb69fef91474d52216e478,8e6079c1be4560b4f2707ad3f39b37d7385faa6b98fb69fef91474d52216e478,True,True,True,True,True,True,True,True,True,40b9b1bffb0abbcd6382aeee857d7fc4e24a21bb860b156ce07d27ddb08e8e56,3932f50102804e122f61669438d2ce65ef76425c8d56688cf53cf333e1080fbe
E2A_CRACKERS_A080,LA-0252,252,ebcbb6754023d7b2880c4a4e4a2478d6a78d4c0fd647ff136422e5364d6081e5,4a942a2b026ee6e6bf97a9f6ee3541c93be189a914ac68632584f2f4d6848507,4a942a2b026ee6e6bf97a9f6ee3541c93be189a914ac68632584f2f4d6848507,True,True,True,True,True,True,True,True,True,c23655457f7e5a2c0dd7333eee5797d8c374567e78f0d0ffb6e55bddd38b0e89,b43f538f0908901f3a2f1c02428f513d18dd34daf0e190357879ea8788137869
E2A_CRACKERS_A080,LA-0253,253,c28ffb0779ced402f5c1a0497803fa78e2290b15089b4f3801708b6d275028fe,64ff4adb2702c8693ea0771f7274fb655a56a05e16bef7995703da144587231e,64ff4adb2702c8693ea0771f7274fb655a56a05e16bef7995703da144587231e,True,True,True,True,True,True,True,True,True,9a843c0f7a6f98ae52e9d1557766fdce7fabdb92ca18f11aa72727c6ad74ac78,4164487559f877b032f1b606f3c39be88abe24904c67563df3c68cb5b616ca4a
E2A_CRACKERS_A080,LA-0254,254,5da1dec2c596e9855c012803cd98509c640ded5f12af6f99383775e5def92055,89fdefe548dd2b539ac7916023ae7995ad59a69a796a58e217172203f8755e1a,89fdefe548dd2b539ac7916023ae7995ad59a69a796a58e217172203f8755e1a,True,True,True,True,True,True,True,True,True,d678e8c7b2d2d91892df2f70434dda41de66ad4402c8afdd259accd9ffd7439f,f4b7a5bac03c9ff29fbfc45e61a6af6e6ac53f68cff1c9d7256eb9e091d4f5f3
E2A_CRACKERS_A080,LA-0255,255,af22707d33dcb01199c079b6c32714b728b7af2f1fe334d40e1bf8c1bb0fc457,9df868189f12cfc0a372091579241f39ddff6e3b515da0ea9d9fa33af5675a9d,9df868189f12cfc0a372091579241f39ddff6e3b515da0ea9d9fa33af5675a9d,True,True,True,True,True,True,True,True,True,113a861029b1481e3662ce8535204f897e4ae101e73ff936313781b22fba4c0a,bc4a15eb718bc835dc9d2c17b78f59884bee5fc32d101bd79eeaecd529c9a101
E2A_CRACKERS_A080,LA-0257,257,9dc6ebe22f7c60db98511c7a181c116d231c0ee5cffa2b07eb15f50a1c5333bd,a8063e2851329c866a78706e07a931d187e593b3e831dfc580338452d0ddcc04,a8063e2851329c866a78706e07a931d187e593b3e831dfc580338452d0ddcc04,True,True,True,True,True,True,True,True,True,30cdde8eb2acdf5b571b82a59f87fc39f1c3d9140a0bd787f93d271bfd36e2bf,d1f3a023b2aefbd3b4617babb33f75f09ea171c8740239adb9403b4c8a27d234
E2A_CRACKERS_A080,LA-0258,258,8076e9721a659a74df944c7f3513bfeefb1089acb1efc0ccefd86e56dfaeff6c,8c7ce2602ce239e8225bf6447b2c2df437bdf469bc89cd875ffec5f3fd37ba63,8c7ce2602ce239e8225bf6447b2c2df437bdf469bc89cd875ffec5f3fd37ba63,True,True,True,True,True,True,True,True,True,c02648cfaeaec11ea57148ab97131e6e2bc67d47bf00bf0ea1deccf66feaaac1,983c9836a12939e436dd975b5d3f967f8b7e37d89da88241582c51bc6722044f
E2A_CRACKERS_A080,LA-0259,259,b8b746d5fd3251850a6946a5dc62e955b7cda834c4bef659011599f4c9b2b648,62c02c64c15fa2cca4832b7b1f835c8f250b9b9b321efcf38eeb2655256a3c13,62c02c64c15fa2cca4832b7b1f835c8f250b9b9b321efcf38eeb2655256a3c13,True,True,True,True,True,True,True,True,True,765644e814fe4123cfeae46fd373e84ee738d0bb1568c15a07d903d4786e7729,590353cc58b9d34985d561a4e6ef181706c2df1468c63346be880f3424908ccb
E2A_CRACKERS_A080,LA-0260,260,1af97b5528590fc86937e5ca622e565e8824964a3be9e077849f1bd84899efdb,bd63eff8cee36c4c92f19ec260e45bbf5b1bd69efe839661847db4bd0207cd04,bd63eff8cee36c4c92f19ec260e45bbf5b1bd69efe839661847db4bd0207cd04,True,True,True,True,True,True,True,True,True,61aa0674420749e4bb4d7442c6ee30b00a3d233976c61f3c2b31cae0d712771a,8a2693fb044368222fc233ab8f8563feb832013e7ae11cc378b20008572c082d
E2A_CRACKERS_A080,LA-0261,261,bb07020453fe8e94583bdc6e37cedeaac09e9f3c9e1d2be8b1e90ae84e0ca878,fab5aeab26bcc14aac34c600b1c66dcdee2db27cd852f85f5d12c57e4e0b582e,fab5aeab26bcc14aac34c600b1c66dcdee2db27cd852f85f5d12c57e4e0b582e,True,True,True,True,True,True,True,True,True,cd3acd081c2b4dfbc9fea5026d8613c3ce9fce89bde04d7ea6cc598d2d6b89a9,1add81ccefc6f6c90afe479118cdc8651d227eb8435b8af0ae1ff8a87c6f8a56
E2A_CRACKERS_A080,LA-0262,262,54821f79bc5e458dbcb70e3d353177c5b5a6b2bd8cf3c4ddf416d187cf4dc141,8a409f3640226d2aa4486c1ad94fdaedcdad034b93c29953761cc808c7a9d390,8a409f3640226d2aa4486c1ad94fdaedcdad034b93c29953761cc808c7a9d390,True,True,True,True,True,True,True,True,True,16e6ed1b2d8351cddea3c3c738f50e39835233b3d225dbbaf197f195064e42b4,1518a12c3cb00807d3ebecc79a2fde44220ae83da414e72740f998da576608f3
E2A_CRACKERS_A080,LA-0263,263,48965136489a77f4d7c57cd0a107a4d1c0934b07cceb9d015aa5db8c3e0b22aa,895ed37f3e7692ba02b9db79c928e45078c921523c7f717e3ef65abb221c10c5,895ed37f3e7692ba02b9db79c928e45078c921523c7f717e3ef65abb221c10c5,True,True,True,True,True,True,True,True,True,615c9a8f4c9ac8b4758fb44e786e6c4780671d43f5388c20ff9cefb06bece1d1,1581364c4ffb6f4aeeefc0950cefa5ad2b78219e9e283b460a49e086fd54033f
E2A_CRACKERS_A080,LA-0264,264,5aa36faf5fe506bc2db165aef309bafd7c3e93967ba7c755fc8b07dba4087865,e45ea5c7564dc481275e8fc9c9b177b927ca02d8e137933613622ea4fc173684,e45ea5c7564dc481275e8fc9c9b177b927ca02d8e137933613622ea4fc173684,True,True,True,True,True,True,True,True,True,b042eecc8c1b0c525f347b78d3d66de82a4a9f121f604133d4a2671dbe3a83c2,bbe7e9130c19c51674b4999fbb5587e4b6d4a8ddfcb6cbb885d4f1217cd9dda3
E2A_CRACKERS_A080,LA-0265,265,862d03ad8b7eb2495cdfce8f0a74e4edca9fbfdc9da2e9dfecdfdb8c20c43b16,8c86d307424641ae69eb8657269c5c5586ba6e3da81b72bd8c21ca0c075cce8d,8c86d307424641ae69eb8657269c5c5586ba6e3da81b72bd8c21ca0c075cce8d,True,True,True,True,True,True,True,True,True,32c72fd32f6729a1aa7190cdb9dd082697a455fd5ecb92bcf2a6c782f32e9e8c,9dc39bdafcc24db968a0729ccc6c96dfac442df6073870e8d2a3ded26f485506
E2A_CRACKERS_A080,LA-0266,266,eab26d7ebf4c5345cb3622197d28a1aedea07a1f2294362c05938c5a511198f7,4fce6f5dd3dea5f230c868a93770ea573c5eb3b37097bc36340b33b87d63a48c,4fce6f5dd3dea5f230c868a93770ea573c5eb3b37097bc36340b33b87d63a48c,True,True,True,True,True,True,True,True,True,490f159ea2a16bcd241e79aa4e1b4964f671c107edbabee0b4c86f26ba1dbe17,fca08722d16eada706921585cdcc8f4efa87ae7a92beb386c2974b7ac8938466
E2A_CRACKERS_A080,LA-0267,267,6eae671f5585cb18e3e7c982f8cc203ebda7a751b2b05ca40208762b7e981b65,620cdcdea225b6a75a4e7eb227026b4207f1a07d0ba6dd0b98c634c9ed9f4369,620cdcdea225b6a75a4e7eb227026b4207f1a07d0ba6dd0b98c634c9ed9f4369,True,True,True,True,True,True,True,True,True,413c40b44f482ee9c84d6bb9ef97118953cb2e34e5abb63e10ed98a65eedf132,7391f3ba1646d96610ad1d7e49a01047f4d013f868cc8f25f284fdb049c139df
E2A_CRACKERS_A080,LA-0268,268,074b7731a42c2cd981411c89954570f913a3b46b63deacef6774fd61ccbe4819,b3d206996f204879552c76cd85245badcf2033608ab4aa7956a10dd92c50661f,b3d206996f204879552c76cd85245badcf2033608ab4aa7956a10dd92c50661f,True,True,True,True,True,True,True,True,True,5e1d278d020a6c2553093f6a49fa11c031bb36969d4cfbeb8acd046a3dde4343,a40e7f1c5d0f1a1d1243830cbefdde5106b0a2d4520261b236d246cda574ff26
