simulation_id,sample_index,input_sha256,B075_policy_label,B075_T_COST,B075_worst_total_shortage,B075_budget_usage,B075_portfolio_pattern,B075_C_Q,B075_C_F,B075_C_R,B075_worst_exercise_cost,B075_Q_Water,B075_F_Water,B075_R_Water,B075_worst_shortage_Water,B075_Q_Vaccine,B075_F_Vaccine,B075_R_Vaccine,B075_worst_shortage_Vaccine,B075_Q_Crackers,B075_F_Crackers,B075_R_Crackers,B075_worst_shortage_Crackers,B100_policy_label,B100_T_COST,B100_worst_total_shortage,B100_budget_usage,B100_portfolio_pattern,B100_C_Q,B100_C_F,B100_C_R,B100_worst_exercise_cost,B100_Q_Water,B100_F_Water,B100_R_Water,B100_worst_shortage_Water,B100_Q_Vaccine,B100_F_Vaccine,B100_R_Vaccine,B100_worst_shortage_Vaccine,B100_Q_Crackers,B100_F_Crackers,B100_R_Crackers,B100_worst_shortage_Crackers,B125_policy_label,B125_T_COST,B125_worst_total_shortage,B125_budget_usage,B125_portfolio_pattern,B125_C_Q,B125_C_F,B125_C_R,B125_worst_exercise_cost,B125_Q_Water,B125_F_Water,B125_R_Water,B125_worst_shortage_Water,B125_Q_Vaccine,B125_F_Vaccine,B125_R_Vaccine,B125_worst_shortage_Vaccine,B125_Q_Crackers,B125_F_Crackers,B125_R_Crackers,B125_worst_shortage_Crackers,policy_transition_B075_B100,delta_T_COST_B075_B100,delta_worst_total_shortage_B075_B100,R_transition_Water_B075_B100,R_transition_Vaccine_B075_B100,R_transition_Crackers_B075_B100,policy_transition_B100_B125,delta_T_COST_B100_B125,delta_worst_total_shortage_B100_B125,R_transition_Water_B100_B125,R_transition_Vaccine_B100_B125,R_transition_Crackers_B100_B125,policy_transition_B075_B125,delta_T_COST_B075_B125,delta_worst_total_shortage_B075_B125,R_transition_Water_B075_B125,R_transition_Vaccine_B075_B125,R_transition_Crackers_B075_B125,row_sha256
LA-0011,11,d7c35ed9597b3fc9d08acf7141e130141104dec6b562dd2d3db68bb24ebfce1d,P2,1228867401.4263945,1871278661.4694383,1.0,Q[Water]|F[Vaccine],9008791.884475686,1262014.3726837374,0.0,4082623.134419436,13908895.91550978,0.0,NONE,0.0,0.0,351326.32120802056,R0,9278661.469438335,0.0,0.0,NONE,1862000000.0,P2,1219765134.0438602,1793134030.439822,1.0,Q[Water]|F[Crackers],9008791.884475686,2391759.4779660185,0.0,7737354.492996775,13908895.91550978,0.0,NONE,0.0,0.0,0.0,NONE,9557344.06438629,0.0,98865787.7174083,R0,1783576686.3754356,P2,1210662866.6613264,1756090859.7014692,1.0,Q[Water]|F[Crackers],9008791.884475686,3521504.583248299,0.0,11392085.851574112,13908895.91550978,0.0,NONE,0.0,0.0,0.0,NONE,9557344.06438629,0.0,145564939.86150444,R0,1746533515.6370828,P2->P2,-9102267.382534266,-78144631.02961636,NONE->NONE,R0->NONE,NONE->R0,P2->P2,-9102267.382533789,-37043170.738352776,NONE->NONE,NONE->NONE,R0->R0,P2->P2,-18204534.765068054,-115187801.76796913,NONE->NONE,R0->NONE,NONE->R0,51e29eb283f8ab44da434fbc65f1f0255bc9694451933ce7cddc0f012320c7e4
LA-0012,12,5c1441ad663de3d58521ae8885de5adade81efac16c906e57da0eb3982b22bde,P4,1184767188.3197393,1712538988.6657581,1.0,Q[NONE]|F[Water+Crackers],0.0,143190.14698965114,0.0,14210239.244589208,0.0,13035524.507019604,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,199316122.00622788,R0,1702981644.6013718,P4,1160699291.0929866,1869968073.1754375,0.9999999999999998,Q[NONE]|F[Water+Vaccine],0.0,190920.19598620152,0.0,18946985.659452274,0.0,13035524.507019604,R0,0.0,0.0,1992017.2712678763,R0,7968073.175437413,0.0,0.0,NONE,1862000000.0,P4,1136631393.8662336,1869449742.23101,1.0,Q[NONE]|F[Water+Vaccine],0.0,238650.24498275187,0.0,23683732.074315343,0.0,13035524.507019604,R0,0.0,0.0,2641701.475963197,R0,7449742.23100991,0.0,0.0,NONE,1862000000.0,P4->P4,-24067897.226752758,157429084.50967932,R0->R0,NONE->R0,R0->NONE,P4->P4,-24067897.226752996,-518330.94442749023,R0->R0,R0->R0,NONE->NONE,P4->P4,-48135794.453505754,156910753.56525183,R0->R0,NONE->R0,R0->NONE,8908830a8db97b065132ec3d09ed1cd357f6951a18743c4f4faae64cb9663286
LA-0013,13,bc772f5c68c2a5c12ac82feed6fbd90db6b85103f3312eab4179164c9d4e88f5,P4,1226409853.4986675,1823621642.2587156,1.0,Q[NONE]|F[Water+Crackers],0.0,1648896.9535381068,0.0,12704532.438040752,0.0,13862942.27796842,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,63897102.61403075,R0,1814064298.1943293,P4,1216222844.6648905,1880881497.1760824,1.0,Q[NONE]|F[Vaccine],0.0,2198529.2713841423,0.0,16939376.584054336,0.0,0.0,NONE,10400000.0,0.0,1434077.2415854274,R0,8481497.176082423,0.0,0.0,NONE,1862000000.0,P4,1206035835.8311133,1682273641.311017,1.0,Q[NONE]|F[Crackers],0.0,2748161.589230178,0.0,21174220.730067916,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,266173427.41547707,R0,1662316297.2466307,P4->P4,-10187008.83377695,57259854.91736674,R0->NONE,NONE->R0,R0->NONE,P4->P4,-10187008.83377719,-198607855.86506534,NONE->NONE,R0->NONE,NONE->R0,P4->P4,-20374017.66755414,-141348000.9476986,R0->NONE,NONE->NONE,R0->R0,6778d015e675c3dbf65dd42d0dc23b23732d5e22b9326f5fb36dce6674d35609
LA-0014,14,9d4bc8f108e222b9004ae3749404dd15c5af542ba54e3695e483c3ab081694fe,P4,1214488359.8341675,1730346296.3760335,0.9999999999999999,Q[NONE]|F[Crackers],0.0,5658695.271413913,0.0,8694734.120164944,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,373496473.3022103,R0,1710388952.3116472,P4,1200327519.7788906,1679809280.4799159,0.9999999999999998,Q[NONE]|F[Crackers],0.0,7544927.028551883,0.0,11592978.826886592,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,497995297.7362803,R0,1659851936.4155295,P4,1186166679.7236135,1690746784.430149,1.0,Q[NONE]|F[Water+Crackers],0.0,9431158.785689855,0.0,14491223.533608241,0.0,25620582.283209123,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,445429982.7675063,R0,1681189440.3657627,P4->P4,-14160840.05527687,-50537015.89611769,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-14160840.05527711,10937503.950233221,NONE->R0,NONE->NONE,R0->R0,P4->P4,-28321680.11055398,-39599511.945884466,NONE->R0,NONE->NONE,R0->R0,9aca045eeea77248a68f94bb335761f733fe431b55badeede3102d9cabf3e3bf
LA-0015,15,092ddd62a98a4bd89bf76f067ac2de26c73a2fb505374668c940be8fe91083b9,P1,1230044819.6785927,1871299813.7088068,1.0,Q[Water+Vaccine]|F[NONE],14353429.391578859,0.0,0.0,0.0,14286615.279506551,0.0,NONE,0.0,353772.7993231455,0.0,NONE,9299813.708806658,0.0,0.0,NONE,1862000000.0,P1,1221380975.6720865,1871058215.5399656,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,14286615.279506551,0.0,NONE,0.0,685659.346483219,0.0,NONE,9058215.53996565,0.0,0.0,NONE,1862000000.0,P1,1212717131.66558,1870816617.3711247,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,14286615.279506551,0.0,NONE,0.0,1017545.8936432924,0.0,NONE,8816617.37112464,0.0,0.0,NONE,1862000000.0,P1->P1,-8663844.006506205,-241598.16884112358,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-8663844.006506443,-241598.16884088516,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-17327688.013012648,-483196.33768200874,NONE->NONE,NONE->NONE,NONE->NONE,89206dc234ef29e230fc9968ae71d11a467e57dfa54c1e428b48644a55017c96
LA-0016,16,b2ff17041ea2f1be7864efa886f0891854b8633d52a824c042ee5a29d0f2043b,P4,1206177307.2815158,1769650915.046937,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,1111327.83112793,0.0,13242101.560450926,0.0,15769705.2986803,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,154522534.00442883,R0,1760093570.9825506,P4,1189246116.375355,1880396862.074589,1.0,Q[NONE]|F[Vaccine],0.0,1481770.4415039066,0.0,17656135.41393457,0.0,0.0,NONE,10400000.0,0.0,2366186.644519527,R0,7996862.0745888995,0.0,0.0,NONE,1862000000.0,P4,1172314925.4691942,1653796949.1377368,1.0,Q[NONE]|F[Water+Crackers],0.0,1852213.0518798835,0.0,22070169.267418213,0.0,15769705.2986803,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,330193966.7036059,R0,1644239605.0733504,P4->P4,-16931190.90616083,110745947.02765203,R0->NONE,NONE->R0,R0->NONE,P4->P4,-16931190.90616083,-226599912.93685222,NONE->R0,R0->NONE,NONE->R0,P4->P4,-33862381.81232166,-115853965.90920019,R0->R0,NONE->NONE,R0->R0,e34b00e6f6695dbbed10451cc5f32ffc9f09b26b8b1ad63d816f50969d52a669
LA-0017,17,9d8be22567afcabbf94ce470787e9f63ad71892883ca72fe79ea5ccd3e06ce5e,P4,1198830555.9886549,1688578787.1850584,1.0000000000000002,Q[NONE]|F[Crackers],0.0,3714217.078780352,0.0,10639212.312798508,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,294764158.4436967,R0,1668621443.120672,P4,1179450447.9848735,1685593788.071633,1.0,Q[NONE]|F[Water+Crackers],0.0,4952289.438373802,0.0,14185616.417064674,0.0,15852570.715621822,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,283461579.0291942,R0,1676036444.0072467,P4,1160070339.9810922,1869870821.314706,1.0,Q[NONE]|F[Water+Vaccine],0.0,6190361.797967253,0.0,17732020.52133084,0.0,15852570.715621822,R0,0.0,0.0,2570742.418539606,R0,7870821.314705991,0.0,0.0,NONE,1862000000.0,P4->P4,-19380108.00378132,-2984999.113425255,NONE->R0,NONE->NONE,R0->R0,P4->P4,-19380108.00378132,184277033.243073,R0->R0,NONE->R0,R0->NONE,P4->P4,-38760216.00756264,181292034.12964773,NONE->R0,NONE->R0,R0->NONE,1ed85cc47d50afd6c484d6822e10d853aa6f37070e8e676d6faafb0cf297ed9d
LA-0018,18,88740ccdbf47f9612cd99ce867900cdc74d3705aedf2a3bdefb1d376a8ffba59,P4,1232843574.5303671,1840783723.5425923,1.0,Q[NONE]|F[Water+Crackers],0.0,389445.59421377815,0.0,13963983.79736508,0.0,23950916.57918333,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,70870809.4189358,R0,1831226379.478206,P4,1224801139.3738234,1806567676.7532108,1.0,Q[NONE]|F[Water+Crackers],0.0,519260.7922850375,0.0,18618645.063153442,0.0,23950916.57918333,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,149669432.71911973,R0,1797010332.6888244,P4,1216758704.2172797,1710877110.1174784,1.0,Q[NONE]|F[Crackers],0.0,649075.9903562969,0.0,23273306.3289418,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,393993116.5009195,R0,1690919766.053092,P4->P4,-8042435.156543732,-34216046.789381504,R0->R0,NONE->NONE,R0->R0,P4->P4,-8042435.156543732,-95690566.63573241,R0->NONE,NONE->NONE,R0->R0,P4->P4,-16084870.313087463,-129906613.42511392,R0->NONE,NONE->NONE,R0->R0,281523254a3f77a8f7dfe55b5a86452b8fed61e22275cd3ae0e22d23a2f72158
LA-0019,19,9770a34977e95b015e0cefe0df348623152eb9589c95eaf2349fbd268071b51a,P4,1225173638.3107817,1758849493.3366985,0.9999999999999999,Q[NONE]|F[Crackers],0.0,1242743.8034118926,0.0,13110685.588166963,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,308383097.20663077,R0,1738892149.2723122,P4,1214574557.7477093,1880646511.4111857,1.0,Q[NONE]|F[Water+Vaccine],0.0,1656991.7378825236,0.0,17480914.117555954,0.0,539573.0695696151,R0,10184600.123979077,0.0,2744040.697742192,R0,8461911.287206559,0.0,0.0,NONE,1862000000.0,P4,1203975477.1846373,1870659574.1388571,1.0,Q[NONE]|F[Water+Vaccine],0.0,2071239.6723531543,0.0,21851142.64694494,0.0,26051825.22472256,R0,0.0,0.0,2248898.576144217,R0,8659574.138857054,0.0,0.0,NONE,1862000000.0,P4->P4,-10599080.563072443,121797018.07448721,NONE->R0,NONE->R0,R0->NONE,P4->P4,-10599080.563071966,-9986937.272328615,R0->R0,R0->R0,NONE->NONE,P4->P4,-21198161.12614441,111810080.8021586,NONE->R0,NONE->R0,R0->NONE,77f2ed3e5e75246711b937b15e80fb44342a1bc0c8329581cf3ea61b5be1820f
LA-0020,20,3c0d1d5974307dcb77a0b9e21ab6afb89052e6f263f5080ada8651af93c00448,P4,1203943691.4722798,1880746855.8149018,1.0000000000000002,Q[NONE]|F[Vaccine],0.0,694000.8259467309,0.0,13659428.56563213,0.0,0.0,NONE,10400000.0,0.0,1629612.836699153,R0,8346855.8149019275,0.0,0.0,NONE,1862000000.0,P4,1186267961.9630404,1642305124.974553,1.0,Q[NONE]|F[Crackers],0.0,925334.4345956413,0.0,18212571.420842838,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,322630420.1949839,R0,1622347780.9101667,P4,1168592232.4538007,1643866590.0484457,1.0,Q[NONE]|F[Water+Crackers],0.0,1156668.0432445514,0.0,22765714.276053544,0.0,14000940.123863747,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,306527366.70524764,R0,1634309245.9840593,P4->P4,-17675729.509239435,-238441730.84034872,NONE->NONE,R0->NONE,NONE->R0,P4->P4,-17675729.509239674,1561465.0738925934,NONE->R0,NONE->NONE,R0->R0,P4->P4,-35351459.01847911,-236880265.76645613,NONE->R0,R0->NONE,NONE->R0,79b1f0decd440fca4b5ee44b0948ea686c47b0a4bcd25c5e1aaa77cbf674abf5
LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,P4,1239367137.9563046,1858185461.2344866,1.0,Q[NONE]|F[Water+Crackers],0.0,3236679.459128164,0.0,11116749.932450695,0.0,24506318.847034913,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,31509194.636030626,R0,1848628117.1701002,P4,1233499223.9417398,1768295473.8293853,1.0,Q[NONE]|F[Crackers],0.0,4315572.612170886,0.0,14822333.243267592,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,267830195.45473477,R0,1748338129.764999,P4,1227631309.927175,1801354526.116986,1.0,Q[NONE]|F[Water+Crackers],0.0,5394465.765213607,0.0,18527916.554084487,0.0,24506318.847034913,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,165424292.363398,R0,1791797182.0525997,P4->P4,-5867914.014564753,-89889987.4051013,R0->NONE,NONE->NONE,R0->R0,P4->P4,-5867914.014564753,33059052.287600756,NONE->R0,NONE->NONE,R0->R0,P4->P4,-11735828.029129505,-56830935.11750054,R0->R0,NONE->NONE,R0->R0,96f6033e50751987803cc71a19d0aecf6446bff0ad0adf83a557bd43b95f88f9
LA-0022,22,6bb63a048030f05350d49e0f95e43d5d1d8afce87fc056fd4148eceb507c86a1,P1,1234974616.8392382,1871388377.181799,1.0000000000000002,Q[Water+Vaccine]|F[NONE],14353429.39157886,0.0,0.0,0.0,16275314.666641105,0.0,NONE,0.0,264422.0367643879,0.0,NONE,9388377.181798995,0.0,0.0,NONE,1862000000.0,P1,1227954038.5529468,1871176300.170622,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,16275314.666641105,0.0,NONE,0.0,596308.5839244614,0.0,NONE,9176300.170622097,0.0,0.0,NONE,1862000000.0,P1,1220933460.2666557,1870964223.1594453,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,16275314.666641105,0.0,NONE,0.0,928195.1310845348,0.0,NONE,8964223.1594452,0.0,0.0,NONE,1862000000.0,P1->P1,-7020578.286291361,-212077.01117682457,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-7020578.286291122,-212077.01117682457,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-14041156.572582483,-424154.02235364914,NONE->NONE,NONE->NONE,NONE->NONE,fedd6cbb15718954602bb985ad7deb69673d4df4330cc4d98962093c9a4b1ac6
LA-0023,23,6e9f2f6ea49a02cd8d73697d95a8c6eec0807082c1aeab51b67a21fc03ab6414,P4,1231310160.4252157,1881238492.581087,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,3681109.3037449573,511563.08506165654,10160757.002772244,0.0,0.0,NONE,10400000.0,0.0,1063439.5401277868,R1,8838492.58108718,0.0,0.0,NONE,1862000000.0,P4,1222756587.2336216,1880998875.4199874,1.0,Q[NONE]|F[Vaccine],0.0,4908145.73832661,682084.1134155421,13547676.003696324,0.0,0.0,NONE,10400000.0,0.0,1417919.3868370492,R1,8598875.419987477,0.0,0.0,NONE,1862000000.0,P4,1214203014.042027,1880759258.2588878,1.0,Q[NONE]|F[Vaccine],0.0,6135182.172908262,852605.1417694275,16934595.004620407,0.0,0.0,NONE,10400000.0,0.0,1772399.2335463113,R1,8359258.258887773,0.0,0.0,NONE,1862000000.0,P4->P4,-8553573.191594124,-239617.16109967232,NONE->NONE,R1->R1,NONE->NONE,P4->P4,-8553573.1915946,-239617.16109967232,NONE->NONE,R1->R1,NONE->NONE,P4->P4,-17107146.383188725,-479234.32219934464,NONE->NONE,R1->R1,NONE->NONE,16bad5afca4da62740dc56e4b0c25287a32401dcbd759505ce47afa18effcf6c
LA-0024,24,6d7ec27518715e008327d137620c14c125fdf032d00924b93febb86e631fc003,P4,1211847515.3566363,1723301790.193972,0.9999999999999998,Q[NONE]|F[Crackers],0.0,3418784.829299288,0.0,10934644.562279567,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,216016303.13923502,R0,1703344446.1295857,P4,1196806393.808849,1731891125.4168513,1.0,Q[NONE]|F[Water+Crackers],0.0,4558379.772399051,0.0,14579526.083039427,0.0,14160043.55248088,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,190161513.3518667,R0,1722333781.352465,P4,1181765272.2610617,1879886498.6069496,1.0,Q[NONE]|F[Water+Vaccine],0.0,5697974.715498814,0.0,18224407.603799284,0.0,414147.51431944757,R0,10095824.795103287,0.0,2405396.89604224,R0,7790673.811846254,0.0,0.0,NONE,1862000000.0,P4->P4,-15041121.54778719,8589335.222879171,NONE->R0,NONE->NONE,R0->R0,P4->P4,-15041121.547787428,147995373.1900983,R0->R0,NONE->R0,R0->NONE,P4->P4,-30082243.095574617,156584708.41297746,NONE->R0,NONE->R0,R0->NONE,9748415cbc0c90d3df81a921419fbc923ee47fa0ca14ef077f1db9eb6671a1f2
LA-0025,25,b39feb6eea784bceddaca092dc4e701505742600b01cf7a26c64501d926a458d,P4,1186712410.3811007,1656253388.1038742,1.0,Q[NONE]|F[Crackers],0.0,3109450.1618360453,0.0,11243979.229742814,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,413908163.34064394,R0,1636296044.0394878,P4,1163292920.5081346,1642493255.9633875,1.0,Q[NONE]|F[Water+Crackers],0.0,4145933.5491147274,0.0,14991972.306323752,0.0,19072084.405537892,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,420070156.013444,R0,1632935911.8990011,P4,1139873430.6351688,1567258603.97655,1.0,Q[NONE]|F[Water+Crackers],0.0,5182416.936393408,0.0,18739965.382904686,0.0,19072084.405537892,R0,7.450580596923828e-09,0.0,0.0,NONE,9557344.06438629,0.0,558039543.7936586,R0,1557701259.9121637,P4->P4,-23419489.87296605,-13760132.140486717,NONE->R0,NONE->NONE,R0->R0,P4->P4,-23419489.872965813,-75234651.98683739,R0->R0,NONE->NONE,R0->R0,P4->P4,-46838979.745931864,-88994784.1273241,NONE->R0,NONE->NONE,R0->R0,7d2ecfe32b5e6902d9704fb60df834d6b79dc7ec386776132e6799b4041ae3aa
LA-0026,26,5bd990e15e3b22f43439e71e7147d7b7a93aff1ba487719ad0800d6c597820ef,P4,1216079404.84642,1796064961.048068,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,1423897.6106288105,0.0,12929531.780950047,0.0,25643271.40964224,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,186141506.4469344,R0,1786507616.9836817,P4,1202448913.1285603,1870718102.315197,1.0,Q[NONE]|F[Water+Vaccine],0.0,1898530.1475050803,0.0,17239375.707933396,0.0,25643271.40964224,R0,0.0,0.0,2069317.6877659294,R0,8718102.31519693,0.0,0.0,NONE,1862000000.0,P4,1188818421.4107008,1870387278.6557093,1.0,Q[NONE]|F[Water+Vaccine],0.0,2373162.684381351,0.0,21549219.634916745,0.0,25643271.40964224,R0,0.0,0.0,2885029.3117055665,R0,8387278.655709305,0.0,0.0,NONE,1862000000.0,P4->P4,-13630491.717859745,74653141.26712894,R0->R0,NONE->R0,R0->NONE,P4->P4,-13630491.717859507,-330823.6594877243,R0->R0,R0->R0,NONE->NONE,P4->P4,-27260983.43571925,74322317.60764122,R0->R0,NONE->R0,R0->NONE,704d299c1f7a79b0b3d386ef6eab7e36e057a6318408a22109cac36f5300622e
LA-0027,27,cfaddbaf41730539abdb391ae292a542c1e5974c9fd363235b711ece4c2723a3,P4,1235980398.7583883,1849151265.7641597,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,5941577.197789349,0.0,8411852.193789508,0.0,19814836.139837462,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,42689689.42840016,R0,1839593921.6997733,P4,1228983571.6778517,1881110742.7749069,1.0,Q[NONE]|F[Vaccine],0.0,7922102.930385798,0.0,11215802.925052678,0.0,0.0,NONE,10400000.0,0.0,1613006.3295010433,R0,8710742.774906818,0.0,0.0,NONE,1862000000.0,P4,1221986744.5973148,1786297533.6664412,1.0,Q[NONE]|F[Water+Crackers],0.0,9902628.662982248,0.0,14019753.656315846,0.0,19814836.139837462,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,162443189.64893213,R0,1776740189.6020548,P4->P4,-6996827.080536604,31959477.010747194,R0->NONE,NONE->R0,R0->NONE,P4->P4,-6996827.080536842,-94813209.10846567,NONE->R0,R0->NONE,NONE->R0,P4->P4,-13993654.161073446,-62853732.09771848,R0->R0,NONE->NONE,R0->R0,dbce8c0920d38696b4434ef1a753d3057e263fac0efefce305f86d56a2a9dbd6
LA-0028,28,aab4e156e74d50b9f94f91a8b11877f4b196c90dbefd3a9eafa7abaf3557a3f5,P4,1227506741.9132073,1765073094.4955373,1.0,Q[NONE]|F[Crackers],0.0,2945943.682943961,0.0,11407485.708634898,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,161239923.96759033,R0,1745115750.431151,P4,1217685362.5509434,1880624983.9849443,1.0,Q[NONE]|F[Water+Vaccine],0.0,3927924.910591948,0.0,15209980.94484653,0.0,409143.3694082499,R0,10103408.346254455,0.0,1428825.7213728344,R0,8521575.638689797,0.0,0.0,NONE,1862000000.0,P4,1207863983.1886795,1748624781.2959888,1.0,Q[NONE]|F[Water+Crackers],0.0,4909906.138239934,0.0,19012476.18105816,0.0,14346631.093996862,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,169583473.79594362,R0,1739067437.2316024,P4->P4,-9821379.362263918,115551889.48940706,NONE->R0,NONE->R0,R0->NONE,P4->P4,-9821379.362263918,-132000202.68895555,R0->R0,R0->NONE,NONE->R0,P4->P4,-19642758.724527836,-16448313.199548483,NONE->R0,NONE->NONE,R0->R0,a71852815c9f29ec153a648ab6788fb5a265a22809380158619da199fb20129d
LA-0029,29,3ede3239a767640a2b33456598c460234d288524ff970adee2257294e953bd1e,P4,1244462240.5886147,1871589091.477169,1.0,Q[NONE]|F[Water],0.0,3272932.5346692037,2647711.225610044,8432785.631299611,0.0,12134536.932773115,R2,31747.412782730535,0.0,0.0,NONE,9557344.06438629,0.0,0.0,NONE,1862000000.0,P4,1240292694.1181536,1847891713.0963876,1.0,Q[NONE]|F[Water+Crackers],0.0,4363910.046225605,3530281.6341467253,11243714.175066147,0.0,12171692.678130534,R2,0.0,0.0,0.0,NONE,9557344.06438629,0.0,27697191.074666195,R2,1838334369.0320013,P4,1236123147.6476922,1762532155.5464494,1.0,Q[NONE]|F[Crackers],0.0,5454887.5577820055,4412852.042683406,14054642.718832683,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,139769874.29501256,R2,1742574811.482063,P4->P4,-4169546.47046113,-23697378.380781412,R2->R2,NONE->NONE,NONE->R2,P4->P4,-4169546.4704613686,-85359557.5499382,R2->NONE,NONE->NONE,R2->R2,P4->P4,-8339092.940922499,-109056935.93071961,R2->NONE,NONE->NONE,NONE->R2,22efebc8ed1ad4b09de3f1b974d6defa60b61fac72c342e722678635fb3a75f8
LA-0030,30,3d7857406de0967b7bf34da5156d7448d34b2cba7b03a628e6a34b750f8e0bd9,P4,1227809749.810799,1765881374.2052884,1.0,Q[NONE]|F[Crackers],0.0,7271541.166021786,0.0,7081888.225557073,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,165563748.56990346,R0,1745924030.140902,P4,1218089373.0810654,1880627453.4011662,1.0,Q[NONE]|F[Water+Vaccine],0.0,9695388.22136238,0.0,9442517.634076098,0.0,430204.0078690064,R0,10098385.981943494,0.0,1466671.6646592685,R0,8529067.419222618,0.0,0.0,NONE,1862000000.0,P4,1208368996.351332,1749971914.145574,1.0,Q[NONE]|F[Water+Crackers],0.0,12119235.276702974,0.0,11803147.04259512,0.0,14833931.495184828,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,173422109.44502458,R0,1740414570.0811877,P4->P4,-9720376.729733467,114746079.19587779,NONE->R0,NONE->R0,R0->NONE,P4->P4,-9720376.729733467,-130655539.25559211,R0->R0,R0->NONE,NONE->R0,P4->P4,-19440753.459466934,-15909460.059714317,NONE->R0,NONE->NONE,R0->R0,cd7ba0e5f51b3bbba62ff0325a70101c903fc0dc2aacf86a2a1ec16909b9b423
LA-0031,31,b2c9f84e097e6d8b1c2a028c778645835d20281cce23904d36809ef099ff2353,P4,1216760747.3642282,1797882456.0272837,1.0000000000000002,Q[NONE]|F[Water+Crackers],0.0,1554578.6040876391,0.0,12798850.787491221,0.0,14552557.26844346,R0,1.862645149230957e-09,0.0,0.0,NONE,9557344.06438629,0.0,103092118.01981702,R0,1788325111.9628973,P4,1203357369.8189716,1687891466.8864484,1.0,Q[NONE]|F[Crackers],0.0,2072771.472116852,0.0,17065134.383321628,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,271553345.334871,R0,1667934122.822062,P4,1189953992.2737148,1700849517.4383147,1.0,Q[NONE]|F[Water+Crackers],0.0,2590964.3401460648,0.0,21331417.97915203,0.0,14552557.26844346,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,238868790.68725246,R0,1691292173.3739283,P4->P4,-13403377.545256615,-109990989.14083529,R0->NONE,NONE->NONE,R0->R0,P4->P4,-13403377.545256853,12958050.551866293,NONE->R0,NONE->NONE,R0->R0,P4->P4,-26806755.090513468,-97032938.58896899,R0->R0,NONE->NONE,R0->R0,b2db30b3ba3083017a70193754f56c14bdba6e9e9f1df09ebef158a8fdcee952
