simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST_REF,BETA2_reference_shortage_loss,BETA2_first_stage_cost,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_emergency_expenditure,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_shortage_Water,BETA2_reference_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_shortage_Vaccine,BETA2_reference_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_shortage_Crackers,BETA2_reference_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST_REF,BETA4_reference_shortage_loss,BETA4_first_stage_cost,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_emergency_expenditure,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_shortage_Water,BETA4_reference_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_shortage_Vaccine,BETA4_reference_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_shortage_Crackers,BETA4_reference_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST_REF,BETA6_reference_shortage_loss,BETA6_first_stage_cost,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_emergency_expenditure,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_shortage_Water,BETA6_reference_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_shortage_Vaccine,BETA6_reference_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_shortage_Crackers,BETA6_reference_shortage_loss_Crackers,delta_T_COST_REF_BETA2_BETA4,delta_reference_shortage_loss_BETA2_BETA4,delta_first_stage_cost_BETA2_BETA4,delta_C_Q_BETA2_BETA4,delta_C_F_BETA2_BETA4,delta_C_R_BETA2_BETA4,delta_emergency_expenditure_BETA2_BETA4,T_COST_REF_direction_BETA2_BETA4,reference_shortage_direction_BETA2_BETA4,policy_transition_BETA2_BETA4,delta_Q_Water_BETA2_BETA4,delta_F_Water_BETA2_BETA4,delta_shortage_Water_BETA2_BETA4,delta_reference_shortage_loss_Water_BETA2_BETA4,R_transition_Water_BETA2_BETA4,delta_Q_Vaccine_BETA2_BETA4,delta_F_Vaccine_BETA2_BETA4,delta_shortage_Vaccine_BETA2_BETA4,delta_reference_shortage_loss_Vaccine_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,delta_Q_Crackers_BETA2_BETA4,delta_F_Crackers_BETA2_BETA4,delta_shortage_Crackers_BETA2_BETA4,delta_reference_shortage_loss_Crackers_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,delta_T_COST_REF_BETA4_BETA6,delta_reference_shortage_loss_BETA4_BETA6,delta_first_stage_cost_BETA4_BETA6,delta_C_Q_BETA4_BETA6,delta_C_F_BETA4_BETA6,delta_C_R_BETA4_BETA6,delta_emergency_expenditure_BETA4_BETA6,T_COST_REF_direction_BETA4_BETA6,reference_shortage_direction_BETA4_BETA6,policy_transition_BETA4_BETA6,delta_Q_Water_BETA4_BETA6,delta_F_Water_BETA4_BETA6,delta_shortage_Water_BETA4_BETA6,delta_reference_shortage_loss_Water_BETA4_BETA6,R_transition_Water_BETA4_BETA6,delta_Q_Vaccine_BETA4_BETA6,delta_F_Vaccine_BETA4_BETA6,delta_shortage_Vaccine_BETA4_BETA6,delta_reference_shortage_loss_Vaccine_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,delta_Q_Crackers_BETA4_BETA6,delta_F_Crackers_BETA4_BETA6,delta_shortage_Crackers_BETA4_BETA6,delta_reference_shortage_loss_Crackers_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,audit_row_sha256
LA-0011,11,d7c35ed9597b3fc9d08acf7141e130141104dec6b562dd2d3db68bb24ebfce1d,P2,1219765134.0438602,1200627228.1884217,11400551.362441704,9008791.884475686,2391759.4779660185,0.0,7737354.492996775,13908895.91550978,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,98865787.7174083,R0,1783576686.3754356,668627228.1884233,P2,1219765134.0438602,1200627228.1884217,11400551.362441704,9008791.884475686,2391759.4779660185,0.0,7737354.492996775,13908895.91550978,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,98865787.7174083,R0,1783576686.3754356,668627228.1884233,P2,1219765134.0438602,1200627228.1884217,11400551.362441704,9008791.884475686,2391759.4779660185,0.0,7737354.492996775,13908895.91550978,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,98865787.7174083,R0,1783576686.3754356,668627228.1884233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P2->P2,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P2->P2,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,a21bb754824492f14803e0047315884062816452eff73afbe8a32f647a1855c3
LA-0012,12,5c1441ad663de3d58521ae8885de5adade81efac16c906e57da0eb3982b22bde,P4,1160699291.0929866,1141561385.237548,190920.19598620152,0.0,190920.19598620152,0.0,18946985.659452274,0.0,13035524.507019604,R0,0.0,0.0,0.0,1992017.2712678763,R0,7968073.175437413,443534825.2375482,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1160699291.0929866,1141561385.237548,190920.19598620152,0.0,190920.19598620152,0.0,18946985.659452274,0.0,13035524.507019604,R0,0.0,0.0,0.0,1992017.2712678763,R0,7968073.175437413,443534825.2375482,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1160699291.0929866,1141561385.237548,190920.19598620152,0.0,190920.19598620152,0.0,18946985.659452274,0.0,13035524.507019604,R0,0.0,0.0,0.0,1992017.2712678763,R0,7968073.175437413,443534825.2375482,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,415a0eec48dc2058a57cb37f36741cbb5be6c3b44f87da2a816e9bd9b5ad5a6a
LA-0013,13,bc772f5c68c2a5c12ac82feed6fbd90db6b85103f3312eab4179164c9d4e88f5,P4,1216222844.6648905,1197084938.809452,2198529.2713841423,0.0,2198529.2713841423,0.0,16939376.584054336,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1434077.2415854274,R0,8481497.176082423,472114058.809452,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1216222844.6648905,1197084938.809452,2198529.2713841423,0.0,2198529.2713841423,0.0,16939376.584054336,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1434077.2415854274,R0,8481497.176082423,472114058.809452,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1216222844.6648905,1197084938.809452,2198529.271384143,0.0,2198529.271384143,0.0,16939376.584054336,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1434077.2415854277,R0,8481497.176082423,472114058.809452,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,4.656612873077393e-10,0.0,4.656612873077393e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,2.3283064365386963e-10,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,eaee7c6f47db138b14b463ed659a141c21569e902d80e872d4f182741e9c1d7f
LA-0014,14,9d4bc8f108e222b9004ae3749404dd15c5af542ba54e3695e483c3ab081694fe,P4,1200327519.7788906,1181189613.9234521,7544927.028551883,0.0,7544927.028551883,0.0,11592978.826886592,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,497995297.7362803,R0,1659851936.4155295,622245293.9234537,P4,1200327519.7788906,1181189613.9234521,7544927.028551883,0.0,7544927.028551883,0.0,11592978.826886592,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,497995297.7362803,R0,1659851936.4155295,622245293.9234537,P4,1200327519.7788906,1181189613.9234521,7544927.028551884,0.0,7544927.028551884,0.0,11592978.826886594,0.0,25620582.283209123,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,320931158.33343625,R0,1731726456.2618804,649189613.9234537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,25620582.283209123,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-177064139.40284407,71874519.84635091,26944320.0,R0->R0,d87f4184e451f5a1d248e8e367b1bbd7247430d64ac37495ab208dac4277c096
LA-0015,15,092ddd62a98a4bd89bf76f067ac2de26c73a2fb505374668c940be8fe91083b9,P1,1221380975.6720865,1202243069.816648,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14286615.279506551,0.0,NONE,0.0,0.0,685659.346483219,0.0,NONE,9058215.53996565,504216509.81664795,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1221380975.6720865,1202243069.816648,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14286615.279506551,0.0,NONE,0.0,0.0,685659.346483219,0.0,NONE,9058215.53996565,504216509.81664795,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1221380975.6720865,1202243069.816648,19137905.85543848,19137905.85543848,0.0,0.0,0.0,14286615.279506551,0.0,NONE,0.0,0.0,685659.346483219,0.0,NONE,9058215.53996565,504216509.81664795,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,13645e6dea74b27d018ed77dfe95f985422783fd13635cb1516da728dbb1467b
LA-0016,16,b2ff17041ea2f1be7864efa886f0891854b8633d52a824c042ee5a29d0f2043b,P4,1189246116.375355,1170108210.5199165,1481770.4415039069,0.0,1481770.4415039069,0.0,17656135.41393457,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,351342865.39835405,R0,1630292068.1815996,611163890.5199181,P4,1189246116.375355,1170108210.5199165,1481770.4415039066,0.0,1481770.4415039066,0.0,17656135.41393457,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,2366186.644519527,R0,7996862.0745888995,445137330.51991653,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1189246116.375355,1170108210.5199165,1481770.4415039069,0.0,1481770.4415039069,0.0,17656135.41393457,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,351342865.39835405,R0,1630292068.1815996,611163890.5199181,0.0,0.0,-2.3283064365386963e-10,0.0,-2.3283064365386963e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,2366186.644519527,-1560481.98979739,-86862669.48008192,NONE->R0,0.0,-351342865.39835405,231707931.81840038,86862669.48008192,R0->NONE,0.0,0.0,2.3283064365386963e-10,0.0,2.3283064365386963e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-2366186.644519527,1560481.98979739,86862669.48008192,R0->NONE,0.0,351342865.39835405,-231707931.81840038,-86862669.48008192,NONE->R0,b2e8ab328e33d1ee4658f05313ca473adef97e139b637b128699f3ffd86168d3
LA-0017,17,9d8be22567afcabbf94ce470787e9f63ad71892883ca72fe79ea5ccd3e06ce5e,P4,1179450447.9848735,1160312542.129435,4952289.438373802,0.0,4952289.438373802,0.0,14185616.417064674,0.0,15852570.715621822,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,283461579.0291942,R0,1676036444.0072467,628312542.1294366,P4,1179450447.9848735,1160312542.129435,4952289.438373802,0.0,4952289.438373802,0.0,14185616.417064674,0.0,15852570.715621822,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,283461579.0291942,R0,1676036444.0072467,628312542.1294366,P4,1179450447.9848735,1160312542.129435,4952289.438373803,0.0,4952289.438373803,0.0,14185616.417064674,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,393018877.9249289,R0,1604161924.1608958,601368222.1294366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-15852570.715621822,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,109557298.89573473,-71874519.84635091,-26944320.0,R0->R0,36b3a3bc765c30b5080782de9d0e6e22047ccd552630045ec5c3f9190bdf8b7c
LA-0018,18,88740ccdbf47f9612cd99ce867900cdc74d3705aedf2a3bdefb1d376a8ffba59,P4,1224801139.3738234,1205663233.518385,519260.7922850375,0.0,519260.7922850375,0.0,18618645.063153442,0.0,23950916.57918333,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,149669432.71911973,R0,1797010332.6888244,673663233.5183865,P4,1224801139.3738234,1205663233.518385,519260.7922850375,0.0,519260.7922850375,0.0,18618645.063153442,0.0,23950916.57918333,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,149669432.71911973,R0,1797010332.6888244,673663233.5183865,P4,1224801139.3738234,1205663233.518385,519260.7922850375,0.0,519260.7922850375,0.0,18618645.06315344,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,315194493.2007356,R0,1725135812.8424735,646718913.5183865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,-3.725290298461914e-09,unchanged,unchanged,P4->P4,0.0,-23950916.57918333,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,165525060.4816159,-71874519.84635091,-26944320.0,R0->R0,261b55739c3790a7d596c53110670ba87e9df7f88fec5fcbe1d49896b0cc3c92
LA-0019,19,9770a34977e95b015e0cefe0df348623152eb9589c95eaf2349fbd268071b51a,P4,1214574557.7477095,1195436651.892271,1656991.7378825238,0.0,1656991.7378825238,0.0,17480914.117555954,0.0,26051825.22472256,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,231132998.601022,R0,1769730718.8761003,663436651.8922725,P4,1214574557.7477093,1195436651.8922708,1656991.7378825236,0.0,1656991.7378825236,0.0,17480914.117555954,0.0,539573.0695696151,R0,10184600.123979077,26386262.001204994,0.0,2744040.697742192,R0,8461911.287206559,471023829.8910659,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1214574557.7477093,1195436651.8922708,1656991.7378825236,0.0,1656991.7378825236,0.0,17480914.117555954,0.0,539573.0695696151,R0,10184600.123979077,26386262.001204994,0.0,2744040.697742192,R0,8461911.287206559,471023829.8910659,0.0,0.0,NONE,1862000000.0,698026560.0,-2.384185791015625e-07,-2.384185791015625e-07,-2.3283064365386963e-10,0.0,-2.3283064365386963e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-25512252.155152947,10184600.123979077,26386262.001204994,R0->R0,0.0,2744040.697742192,-1095432.777179731,-60976170.108932555,NONE->R0,0.0,-231132998.601022,92269281.1238997,34589908.10772753,R0->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,d88b530ef9f40e95d151d612914229185de0b32cf0534ab5be8dd325e052b3da
LA-0020,20,3c0d1d5974307dcb77a0b9e21ab6afb89052e6f263f5080ada8651af93c00448,P4,1186267961.9630404,1167130056.107602,925334.4345956413,0.0,925334.4345956413,0.0,18212571.420842838,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,322630420.1949839,R0,1622347780.9101667,608185736.1076033,P4,1186267961.9630404,1167130056.107602,925334.4345956413,0.0,925334.4345956413,0.0,18212571.420842838,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,322630420.1949839,R0,1622347780.9101667,608185736.1076033,P4,1186267961.9630404,1167130056.107602,925334.4345956411,0.0,925334.4345956411,0.0,18212571.420842834,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,2172817.1155988704,R0,7943359.731740474,442159176.10760176,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,-2.3283064365386963e-10,0.0,-2.3283064365386963e-10,0.0,-3.725290298461914e-09,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,2172817.1155988704,-1613984.3326458158,-89840823.89239669,NONE->R0,0.0,-322630420.1949839,239652219.08983326,89840823.89239669,R0->NONE,db1f7b3405cdec100033270fba2fa7e8156fb489f58df34bb4e204b2d3ed1cbc
LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,P4,1233499223.9417398,1214361318.0863013,4315572.612170886,0.0,4315572.612170886,0.0,14822333.243267592,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,267830195.45473477,R0,1748338129.764999,655416998.0863028,P4,1233499223.9417398,1214361318.0863013,4315572.612170886,0.0,4315572.612170886,0.0,14822333.243267592,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,267830195.45473477,R0,1748338129.764999,655416998.0863028,P4,1233499223.9417398,1214361318.0863013,4315572.612170886,0.0,4315572.612170886,0.0,14822333.243267592,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,267830195.45473477,R0,1748338129.764999,655416998.0863028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,4ca73b44b760c56b899efa7a7fd380f1ca2dfa04ed133a0e72ff6b351dd4ce04
LA-0022,22,6bb63a048030f05350d49e0f95e43d5d1d8afce87fc056fd4148eceb507c86a1,P1,1227954038.5529468,1208816132.6975083,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16275314.666641105,0.0,NONE,0.0,0.0,596308.5839244614,0.0,NONE,9176300.170622097,510789572.69750845,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1227954038.5529468,1208816132.6975083,19137905.85543848,19137905.85543848,0.0,0.0,0.0,16275314.666641105,0.0,NONE,0.0,0.0,596308.5839244614,0.0,NONE,9176300.170622097,510789572.69750845,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1227954038.552947,1208816132.6975086,19137905.855438437,19137905.855438437,0.0,0.0,0.0,16275314.666641105,0.0,NONE,0.0,0.0,596308.5839244585,0.0,NONE,9176300.1706221,510789572.6975085,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,2.384185791015625e-07,2.384185791015625e-07,-4.0978193283081055e-08,-4.0978193283081055e-08,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,-2.9103830456733704e-09,0.0,1.862645149230957e-09,5.960464477539063e-08,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,16c699be1c8aad18047833ecd99825fab8ca2cee50560cc80022a891b9b2ba99
LA-0023,23,6e9f2f6ea49a02cd8d73697d95a8c6eec0807082c1aeab51b67a21fc03ab6414,P4,1222756587.2336214,1203618681.378183,5590229.851742152,0.0,4908145.73832661,682084.1134155421,13547676.003696324,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1417919.3868370492,R1,8598875.419987477,478647801.37818295,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1222756587.2336214,1203618681.378183,5590229.851742152,0.0,4908145.73832661,682084.1134155421,13547676.003696324,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1417919.3868370492,R1,8598875.419987477,478647801.37818295,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1222756587.2336214,1203618681.378183,5590229.851742152,0.0,4908145.73832661,682084.1134155421,13547676.003696324,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1417919.3868370492,R1,8598875.419987477,478647801.37818295,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R1->R1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R1->R1,0.0,0.0,0.0,0.0,NONE->NONE,211c841b7c579e13371df3920b4e50b7f6da2f54a10db88d6c80704674d5f51b
LA-0024,24,6d7ec27518715e008327d137620c14c125fdf032d00924b93febb86e631fc003,P4,1196806393.808849,1177668487.9534106,4558379.772399051,0.0,4558379.772399051,0.0,14579526.083039427,0.0,14160043.55248088,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,190161513.3518667,R0,1722333781.352465,645668487.953412,P4,1196806393.808849,1177668487.9534106,4558379.772399051,0.0,4558379.772399051,0.0,14579526.083039427,0.0,14160043.55248088,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,190161513.3518667,R0,1722333781.352465,645668487.953412,P4,1196806393.808849,1177668487.9534106,4558379.772399051,0.0,4558379.772399051,0.0,14579526.083039427,0.0,14160043.55248088,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,190161513.3518667,R0,1722333781.352465,645668487.953412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,e54e7bfd9fefdb911a7d73ba5ce0f9aa47184893cb83b9e7e7c3ea7a094e1045
LA-0025,25,b39feb6eea784bceddaca092dc4e701505742600b01cf7a26c64501d926a458d,P4,1163292920.5081346,1144155014.6526961,4145933.549114727,0.0,4145933.549114727,0.0,14991972.306323752,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,551877551.1208586,R0,1561061392.0526505,585210694.6526976,P4,1163292920.5081346,1144155014.6526961,4145933.5491147274,0.0,4145933.5491147274,0.0,14991972.306323752,0.0,19072084.405537892,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,420070156.013444,R0,1632935911.8990011,612155014.6526976,P4,1163292920.5081346,1144155014.6526961,4145933.549114727,0.0,4145933.549114727,0.0,14991972.306323752,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,551877551.1208586,R0,1561061392.0526505,585210694.6526976,0.0,0.0,4.656612873077393e-10,0.0,4.656612873077393e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,19072084.405537892,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-131807395.10741454,71874519.84635067,26944320.0,R0->R0,0.0,0.0,-4.656612873077393e-10,0.0,-4.656612873077393e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-19072084.405537892,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,131807395.10741454,-71874519.84635067,-26944320.0,R0->R0,3f9658a8f59795c14ed29d2abb8513658cfcd52c2e5a3e437d6426ff6084521c
