simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0058,58,SUCCESS,,,0.5845074000535533,0.26762650010641664,6,1,0,4,6,6,2,2,56,1221125117.1914892,1221125117.1914892,0.0,certified,PASS,h09,PASS,unavailable,c40ac2ab3064ebebfe18d1fcf17a48dcc5d0c66a2f50f034721559ba703fca7f,40c55e0b9b7d79244a4c8f15da20704d1aedb1a1d223c476468b0f35f686fcd4,True
LA-0059,59,SUCCESS,,,0.5327113999519497,0.25823859963566065,3,1,0,1,3,3,2,2,53,1221663987.143992,1221663987.143992,0.0,certified,PASS,h09,PASS,unavailable,c20a74896be320a655b2fd376731d525b95c0ad81e5275196cd00cb304d4ba4d,b8fe0e9a63882b9e8875e63e6a1825dcff898d052631a933f967f180920948fb,True
LA-0060,60,SUCCESS,,,0.5391680001048371,0.26192610000725836,3,1,0,1,3,3,2,2,53,1230065304.8496077,1230065304.8496077,0.0,certified,PASS,h09,PASS,unavailable,0b62866c281dcf6f9afad5f9bed851ed62f52f1be28b4b87004993e7cdc24f96,ff80bdbb13571a0b4046c5a3cd912f35ecd3263452caf1d50cbe66ce4e78b923,True
LA-0061,61,SUCCESS,,,0.530670200008899,0.2555353998905048,3,1,0,1,3,3,2,2,53,1228209320.9013371,1228209320.9013371,0.0,certified,PASS,h09,PASS,unavailable,13645503c433424e99a2b77993e3a8f14a92105cb32892b41c7e821c4e39e7e9,e2513200eed0c75960eb571f03077474716cc447b04637304e82b7f20cf5bdd2,True
LA-0062,62,SUCCESS,,,0.5130906000267714,0.24078179989010096,3,1,0,1,3,3,2,2,53,1230285379.6738417,1230285379.673842,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,8962dc78a384ece4bf074dc7baba6c3abe7f589c1808ac736af4989631f9c705,6259cc7912be5b211178bbe061220e8c3e49fc5ddc47200ad888fd7ef2efe8c5,True
LA-0063,63,SUCCESS,,,0.6509244999615476,0.3110366996843368,7,1,0,5,7,7,2,2,57,1228395657.9959822,1228395657.9959822,0.0,certified,PASS,h09,PASS,unavailable,38283124e33aa6f27ef069e51ba91a1521452a25803e19cf15e02845b620fa55,248ea4b420e46dc1e11869adc0d5f59df21e31576eb065bfd95bd40e3fea0523,True
LA-0064,64,SUCCESS,,,0.5092304999707267,0.24470769974868745,3,1,0,1,3,3,2,2,53,1212328150.4350476,1212328150.4350476,0.0,certified,PASS,h09,PASS,unavailable,7a0e75d44d100aaa8ab272a3b55c1105724abc018990d16bf41c5c85670d41d9,cf03604886c5d1bd60c775363fce702f9e6f11de0eac31a2d92b46d4444ccb13,True
LA-0065,65,SUCCESS,,,0.5124981000553817,0.24005419993773103,3,1,0,1,3,3,2,2,53,1220378811.4259431,1220378811.425943,0.0,certified,PASS,h09,PASS,unavailable,f3b55f1fe9eccba88acd1ebbd6f3c8049b748385bb5550ad650806a49af811c7,d7bcb31e81cd3072532af9ea5bb5ce8398bf3201e9e1030dcec9460601169ea7,True
LA-0066,66,SUCCESS,,,0.5300753000192344,0.251716100377962,3,1,0,1,3,3,2,2,53,1203115741.174362,1203115741.1743617,0.0,certified,PASS,h09,PASS,unavailable,215a9530455f9557599b5a6c61f7bb4b37113d11cc9f4fda24722fd8a20885c8,a1853c20eab9e27cfd88a35ffae4d1a3d67935ca9daa9c2299ac801b96d15aee,True
LA-0067,67,SUCCESS,,,0.5132488000672311,0.24113500013481826,3,1,0,1,3,3,2,2,53,1219013844.9555793,1219013844.9555795,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,071c77cf4221df0f78add1e3af77af3ef697df048ace0a6cafae9602ea637220,835c4d170a92a96a60018c95ec7aaa7e804bba35208972a47839a3fedd9d143e,True
